,h,r,t,head-batch,tail-batch,ranks
102,24128,0,8842,11324,3503,7413.5
103,26157,1,31405,11206,24094,17650.0
104,6096,1,29574,28494,34705,31599.5
105,31306,6,34770,11732,23035,17383.5
106,65,9,439,29183,37501,33342.0
107,9078,1,23938,25328,6525,15926.5
108,10215,0,5164,33817,24897,29357.0
109,1559,8,14508,13082,18659,15870.5
110,23501,0,1668,27036,4891,15963.5
111,20112,1,27611,7292,12267,9779.5
112,29717,0,30926,34042,20873,27457.5
113,40020,0,17095,78,35,56.5
114,23138,0,1929,14502,37046,25774.0
115,15970,1,3369,20845,30579,25712.0
116,8306,2,25327,8634,20346,14490.0
117,32633,1,5596,18931,23092,21011.5
118,30166,0,5644,44,137,90.5
119,36968,0,18425,2655,14271,8463.0
120,4765,1,4764,28558,37513,33035.5
121,13604,2,251,1687,12173,6930.0
122,37309,0,30216,31076,31479,31277.5
123,38488,0,19873,40070,33151,36610.5
124,21703,2,1136,36980,40867,38923.5
125,35289,1,33808,11035,20372,15703.5
126,7560,1,5488,39170,38733,38951.5
127,3087,1,18847,23516,31507,27511.5
128,29206,1,25712,22888,5450,14169.0
129,4485,0,608,3994,1417,2705.5
130,40764,0,29777,36328,34687,35507.5
131,13128,0,959,11390,26728,19059.0
132,14092,1,7130,10503,1844,6173.5
133,40765,0,18,22061,14752,18406.5
134,37609,0,25129,15846,31196,23521.0
135,3268,1,10028,10920,5629,8274.5
136,40766,0,35564,10173,21359,15766.0
137,15729,1,12999,10237,17517,13877.0
138,35258,4,25396,9691,16469,13080.0
139,38187,1,29741,13839,19690,16764.5
140,40767,0,15247,36807,21523,29165.0
141,1678,7,30089,13038,4327,8682.5
142,27131,1,17012,30130,23800,26965.0
143,15936,0,23068,33659,25877,29768.0
144,7803,1,13968,4170,16677,10423.5
145,40572,0,32910,818,1039,928.5
146,14004,0,25065,5734,17983,11858.5
147,32733,0,248,22301,34747,28524.0
148,30194,0,7722,32071,34213,33142.0
149,23606,0,4877,22924,18238,20581.0
150,30622,0,2318,2333,8886,5609.5
151,3443,1,12083,29696,33205,31450.5
152,4423,0,24850,1595,1925,1760.0
153,1038,4,40447,3078,6671,4874.5
154,23751,4,8080,4838,20442,12640.0
155,25625,5,2176,30520,10114,20317.0
156,29637,0,28168,13015,19829,16422.0
157,19621,0,11241,21260,7201,14230.5
158,785,7,11761,22041,15919,18980.0
159,17924,0,7315,31243,20333,25788.0
160,13300,0,11301,14582,29198,21890.0
161,34851,4,31118,18447,17149,17798.0
162,20006,0,608,33215,15275,24245.0
163,40242,0,24346,2272,3101,2686.5
164,26644,1,16054,15356,25965,20660.5
165,8110,0,12168,33553,33750,33651.5
166,22455,6,27199,29835,39050,34442.5
167,7288,1,36878,9719,14774,12246.5
168,40768,0,1784,20272,21241,20756.5
169,27441,0,25270,16601,18023,17312.0
170,12380,1,20717,16059,35490,25774.5
171,176,1,25906,27766,23190,25478.0
172,40769,0,10981,12407,17208,14807.5
173,24894,0,7247,17935,18940,18437.5
174,17047,0,13439,23817,22995,23406.0
175,40770,0,3005,6487,685,3586.0
176,12740,4,40747,4337,15068,9702.5
177,16545,1,14634,15245,36748,25996.5
178,4313,1,3457,17582,23904,20743.0
179,1482,0,13752,440,580,510.0
180,28721,1,22741,34345,8691,21518.0
181,3761,0,8987,22461,21854,22157.5
182,7280,1,26118,15990,7098,11544.0
183,38386,0,1904,30604,36195,33399.5
184,38875,0,2318,13517,21031,17274.0
185,6607,1,11157,28825,28486,28655.5
186,637,6,40404,19345,15803,17574.0
187,5767,4,21704,3569,5915,4742.0
188,3432,4,7926,26700,11090,18895.0
189,3509,0,3407,26640,28048,27344.0
190,35086,0,1929,30862,39827,35344.5
191,24287,1,17938,10678,17813,14245.5
192,9673,1,8487,15351,24179,19765.0
193,3814,1,3548,38749,30821,34785.0
194,23744,0,296,32325,25082,28703.5
195,36798,0,51,40155,40847,40501.0
196,20051,1,20050,35215,21143,28179.0
197,20861,1,5558,33612,31862,32737.0
198,26868,0,6233,4716,3879,4297.5
199,37434,0,917,28501,35739,32120.0
200,20402,0,16155,1476,3095,2285.5
201,30004,0,2482,18218,24158,21188.0
202,39024,0,29467,8559,27121,17840.0
203,36561,5,129,3955,6039,4997.0
204,406,1,1287,16632,11960,14296.0
205,18612,4,33576,15006,34296,24651.0
206,5940,0,532,23175,17900,20537.5
207,40771,0,10613,2159,4815,3487.0
208,29184,1,22723,11945,7338,9641.5
209,6386,0,26454,14138,19081,16609.5
210,3277,1,37105,1959,13851,7905.0
211,31630,0,33081,39840,33826,36833.0
212,9757,0,608,39482,27381,33431.5
213,1354,1,1353,14867,11628,13247.5
214,4940,6,40772,1976,5561,3768.5
215,24366,1,7539,32899,38382,35640.5
216,9683,6,40773,21142,28618,24880.0
217,33864,0,13576,38769,37523,38146.0
218,28351,1,685,19249,31613,25431.0
219,8053,1,32295,23104,33123,28113.5
220,8643,0,1819,8642,8545,8593.5
221,27467,0,31416,37637,37400,37518.5
222,464,1,3675,5281,6556,5918.5
223,26224,0,2318,26173,31166,28669.5
224,4006,1,7203,21462,4357,12909.5
225,1307,1,11050,36321,29175,32748.0
226,10097,6,15251,14041,10151,12096.0
227,23083,0,26718,20656,17615,19135.5
228,21673,0,26120,14910,19002,16956.0
229,24650,0,27939,40106,34479,37292.5
230,38457,1,9568,16508,24688,20598.0
231,27178,0,2497,7201,4565,5883.0
232,5305,1,1,13964,26363,20163.5
233,12784,4,1630,36079,40189,38134.0
234,25315,1,20655,39719,27367,33543.0
235,931,0,2275,32597,10770,21683.5
236,14758,0,9787,21196,12957,17076.5
237,36898,0,1686,4525,3593,4059.0
238,40774,0,16369,24899,22819,23859.0
239,17226,1,10110,13356,30700,22028.0
240,27870,2,2023,13359,25372,19365.5
241,16554,1,29212,13444,5094,9269.0
242,36825,0,20796,32524,7675,20099.5
243,5335,5,9988,7178,13010,10094.0
244,1864,4,9221,27701,28060,27880.5
245,12378,1,3604,29571,5479,17525.0
246,9895,1,13428,23848,3076,13462.0
247,15667,1,15666,18940,32280,25610.0
248,2507,3,4435,22437,36905,29671.0
249,20071,4,20803,6767,1265,4016.0
250,20849,1,14778,40812,39823,40317.5
251,13053,1,24622,26301,15983,21142.0
252,19366,0,20234,12866,10625,11745.5
253,35882,2,2524,8209,15111,11660.0
254,8199,0,15331,25834,38488,32161.0
255,19502,1,12706,11201,13545,12373.0
256,11732,1,7659,22193,9956,16074.5
257,12815,4,27688,29026,24415,26720.5
258,26871,0,2084,29240,14260,21750.0
259,4955,6,15531,28338,34010,31174.0
260,8178,1,11153,39688,31793,35740.5
261,2181,6,20785,14627,4508,9567.5
262,23792,0,30977,8578,9093,8835.5
263,4102,4,38587,12781,1883,7332.0
264,40775,0,35896,22824,39252,31038.0
265,6696,1,21296,30947,16502,23724.5
266,3303,0,10707,27862,38019,32940.5
267,17408,0,4099,33697,15894,24795.5
268,23226,0,34449,25495,27332,26413.5
269,4136,1,4135,36966,33605,35285.5
270,39465,0,16668,21572,30214,25893.0
271,16257,0,23562,32424,34217,33320.5
272,4227,6,32367,21071,6210,13640.5
273,11490,2,2023,2616,12287,7451.5
274,16679,1,16678,1346,474,910.0
275,1122,9,23212,39142,32735,35938.5
276,1678,7,18000,12601,22936,17768.5
277,7532,1,7531,999,9756,5377.5
278,29273,1,14570,19914,28349,24131.5
279,5949,0,3779,19294,27569,23431.5
280,23795,2,2580,39538,34507,37022.5
281,15250,5,2644,22409,17515,19962.0
282,4951,1,5069,14396,21966,18181.0
283,7948,1,8993,27036,29706,28371.0
284,3755,1,18943,26904,28339,27621.5
285,25065,0,4789,40773,36955,38864.0
286,17857,1,11523,8386,15586,11986.0
287,36099,1,14931,40371,37873,39122.0
288,6924,4,37669,33035,21108,27071.5
289,30696,4,40310,32553,37474,35013.5
290,5259,0,9217,4534,3006,3770.0
291,20159,4,23395,28795,37741,33268.0
292,3882,4,10151,34936,25929,30432.5
293,8811,0,2340,594,840,717.0
294,19066,6,13595,901,602,751.5
295,2887,0,2938,29628,15384,22506.0
296,25015,4,28828,22853,30669,26761.0
297,3850,0,160,3421,14261,8841.0
298,30234,0,2731,13652,8510,11081.0
299,46,0,14274,16297,14017,15157.0
300,14834,1,5110,27640,18499,23069.5
301,29358,0,2687,16940,12532,14736.0
302,33543,0,40596,12955,26157,19556.0
303,172,4,7119,20675,33112,26893.5
304,17939,1,17938,29594,32342,30968.0
305,21326,1,23555,29017,26627,27822.0
306,21406,0,608,7669,1899,4784.0
307,2173,6,38083,5047,9923,7485.0
308,31958,5,914,8223,15527,11875.0
309,33947,4,39713,36302,15708,26005.0
310,18377,3,4166,22735,9745,16240.0
311,34858,0,18783,13173,11260,12216.5
312,3968,1,5813,34308,30765,32536.5
313,36714,0,38851,14314,7718,11016.0
314,30857,0,30511,17214,24641,20927.5
315,1365,1,15439,39350,34533,36941.5
316,39987,0,81,30252,31400,30826.0
317,5785,0,26217,38782,40260,39521.0
318,16634,0,9747,31583,35502,33542.5
319,36078,1,7833,19061,12635,15848.0
320,32975,0,9558,21804,33250,27527.0
321,22353,1,15922,5114,448,2781.0
322,1604,1,6991,23382,38783,31082.5
323,2547,1,14925,37538,38715,38126.5
324,14212,0,14737,13269,6349,9809.0
325,4130,0,3621,37619,21499,29559.0
326,10319,4,33522,11413,20479,15946.0
327,27683,1,39142,19719,32140,25929.5
328,16503,1,110,619,2421,1520.0
329,40776,0,5310,4470,25373,14921.5
330,1913,6,25274,26217,13517,19867.0
331,33711,5,19257,40079,40177,40128.0
332,32197,1,22383,33120,35656,34388.0
333,23062,1,12031,23104,24941,24022.5
334,26578,0,239,22253,24496,23374.5
335,2069,1,15760,3621,25694,14657.5
336,40777,0,608,36393,15173,25783.0
337,33594,2,121,29084,37633,33358.5
338,22182,1,3014,31820,35265,33542.5
339,8080,4,23312,39945,29441,34693.0
340,31096,1,15639,40758,40877,40817.5
341,36945,0,296,5892,7335,6613.5
342,13398,0,71,19178,18935,19056.5
343,20939,0,2215,38781,35667,37224.0
344,7946,1,1765,12339,28841,20590.0
345,1947,0,1249,21613,18406,20009.5
346,22728,1,16506,27025,17755,22390.0
347,3254,0,2886,1485,7582,4533.5
348,18890,4,28071,16381,9377,12879.0
349,24803,4,28831,27820,25159,26489.5
350,12939,1,23279,27717,13085,20401.0
351,13702,1,12070,29696,38167,33931.5
352,27600,0,7589,12095,34009,23052.0
353,15497,1,2938,5931,4418,5174.5
354,24117,1,1225,1545,589,1067.0
355,1110,0,20337,14465,17756,16110.5
356,354,4,36395,18090,17231,17660.5
357,24159,0,12803,13357,17831,15594.0
358,26948,2,3620,2173,9982,6077.5
359,37272,0,7800,37179,35709,36444.0
360,23037,4,3762,26569,18441,22505.0
361,33783,2,1326,30332,39818,35075.0
362,26315,0,19366,7954,29147,18550.5
363,18160,0,1200,17390,2423,9906.5
364,23552,1,10327,6085,11602,8843.5
365,40037,0,19153,32470,32401,32435.5
366,7751,0,3712,18848,35911,27379.5
367,26351,6,25426,22412,19839,21125.5
368,6974,6,17672,34455,39480,36967.5
369,19506,1,15393,22214,35624,28919.0
370,32325,0,17590,15249,37146,26197.5
371,40778,2,26169,21200,22262,21731.0
372,36197,4,29170,23282,19049,21165.5
373,8023,1,21296,32101,14137,23119.0
374,1264,1,22448,11171,14163,12667.0
375,40779,2,1646,9251,24968,17109.5
376,40780,0,379,38228,39548,38888.0
377,14490,1,12757,10106,13464,11785.0
378,34243,0,1244,31874,14054,22964.0
379,40781,0,4921,15797,7560,11678.5
380,9372,1,1508,8821,12138,10479.5
381,2261,4,18565,17036,4929,10982.5
382,40782,2,1646,32565,36109,34337.0
383,5771,4,39949,198,2611,1404.5
384,28826,1,3712,3507,27138,15322.5
385,13951,1,3521,20524,25966,23245.0
386,18299,1,274,29208,2192,15700.0
387,15954,1,34113,29188,8194,18691.0
388,33081,0,3606,7447,15614,11530.5
389,17141,0,21055,23309,21300,22304.5
390,13878,1,26428,27646,33667,30656.5
391,35918,0,391,30862,32708,31785.0
392,39002,1,39001,30076,15750,22913.0
393,6286,1,7865,29612,24930,27271.0
394,4532,1,26446,21466,34985,28225.5
395,11891,5,16320,39704,27898,33801.0
396,13955,1,11289,12192,1884,7038.0
397,1592,1,17240,24797,35915,30356.0
398,15523,0,2604,40371,37464,38917.5
399,12623,1,6107,16914,8412,12663.0
400,22297,1,8322,20823,26658,23740.5
401,28595,0,608,33019,13698,23358.5
402,13968,1,7803,9452,7089,8270.5
403,4547,1,21674,2484,2907,2695.5
404,7982,1,20572,36787,33571,35179.0
405,31376,2,743,8957,15602,12279.5
406,39780,0,2807,19466,25908,22687.0
407,28371,2,121,29793,37617,33705.0
408,15011,0,1542,40653,38669,39661.0
409,10421,1,10420,33331,23087,28209.0
410,26009,0,265,21985,19171,20578.0
411,11480,2,1534,10384,13946,12165.0
412,40783,0,4407,22883,7975,15429.0
413,8464,1,8424,5462,31414,18438.0
414,23763,1,3300,39379,37603,38491.0
415,24479,1,23586,12613,17724,15168.5
416,28656,0,21,27919,37074,32496.5
417,6493,0,3567,2104,8560,5332.0
418,21912,0,22347,34628,36303,35465.5
419,24178,1,9908,18159,21542,19850.5
420,22121,0,351,35010,33784,34397.0
421,25316,1,746,9416,34150,21783.0
422,3063,1,4791,1082,6258,3670.0
423,36889,0,883,14486,17572,16029.0
424,25017,9,18392,12439,20332,16385.5
425,40784,0,14144,17183,21558,19370.5
426,3408,6,8243,22340,12607,17473.5
427,10233,4,38705,18774,20907,19840.5
428,36048,6,18704,12769,14948,13858.5
429,1962,1,1961,7769,5880,6824.5
430,11585,3,21329,4135,10180,7157.5
431,32391,1,11972,33378,34686,34032.0
432,31739,4,18679,9929,17737,13833.0
433,40785,0,608,33213,15956,24584.5
434,26785,1,7703,39591,36642,38116.5
435,20520,1,6788,16073,17281,16677.0
436,14834,1,8390,6322,7907,7114.5
437,11565,1,12441,7560,15969,11764.5
438,19922,0,8858,39589,40715,40152.0
439,15795,6,39521,4594,10845,7719.5
440,18943,1,30961,35849,37326,36587.5
441,840,8,19493,22636,13225,17930.5
442,26662,0,7523,19852,9485,14668.5
443,26756,0,9311,31260,36920,34090.0
444,12636,1,24788,8256,22317,15286.5
445,20784,1,387,33404,33398,33401.0
446,25514,2,121,24413,35796,30104.5
447,12153,3,19756,40381,40261,40321.0
448,13239,0,284,8631,5899,7265.0
449,26984,1,38840,36807,37757,37282.0
450,9435,1,13227,8498,10964,9731.0
451,23798,1,23297,28813,24783,26798.0
452,4425,0,9880,31290,36667,33978.5
453,17011,3,17169,6942,6794,6868.0
454,20341,2,121,8729,26631,17680.0
455,7442,1,23836,6696,8033,7364.5
456,17432,1,30826,37412,39133,38272.5
457,11988,4,31236,6158,34922,20540.0
458,10121,0,248,40499,40710,40604.5
459,1444,0,9048,15909,7088,11498.5
460,785,8,6770,29234,25315,27274.5
461,6375,1,8324,40866,40519,40692.5
462,37317,0,6230,19943,37813,28878.0
463,4385,0,4940,34726,38392,36559.0
464,10713,4,2207,17233,14081,15657.0
465,40786,0,1672,7988,7664,7826.0
466,28472,5,10737,11587,26160,18873.5
467,21537,0,1027,9714,36906,23310.0
468,1118,5,172,18102,5669,11885.5
469,39579,4,25695,33917,9869,21893.0
470,12699,0,2137,20545,22921,21733.0
471,27906,0,19986,3021,8252,5636.5
472,30297,1,3771,4880,1428,3154.0
473,39950,0,2362,39792,36813,38302.5
474,16469,0,178,12945,3969,8457.0
475,31063,0,2110,34989,26875,30932.0
476,7272,1,33016,38214,29651,33932.5
477,39272,0,12035,35893,38684,37288.5
478,11022,6,27914,35899,34815,35357.0
479,40787,0,5243,28445,21535,24990.0
480,18271,0,3443,8691,19519,14105.0
481,40788,2,593,7530,13425,10477.5
482,40548,0,16045,12956,19212,16084.0
483,20767,0,239,38440,35633,37036.5
484,758,1,10360,21001,28222,24611.5
485,34053,2,121,15683,30008,22845.5
486,3223,0,3161,24326,33517,28921.5
487,5881,1,18355,2614,5593,4103.5
488,38969,0,16196,11153,27240,19196.5
489,29347,0,1461,5868,8593,7230.5
490,1650,1,16394,27751,20418,24084.5
491,9952,1,37466,7894,2088,4991.0
492,2245,0,2918,507,7136,3821.5
493,32727,1,24872,26186,30090,28138.0
494,39701,0,5987,11226,17711,14468.5
495,15176,1,18854,4961,5244,5102.5
496,24327,0,3027,33385,27831,30608.0
497,23190,1,13002,24727,25757,25242.0
498,5729,1,20226,13847,22509,18178.0
499,8274,1,8999,37887,34685,36286.0
500,8511,1,31347,13391,10945,12168.0
501,21811,0,278,17003,15210,16106.5
502,511,0,15897,40491,33728,37109.5
503,15736,0,1677,1649,4407,3028.0
504,29445,1,1550,205,4127,2166.0
505,18936,4,39578,14524,16783,15653.5
506,34932,2,14540,22431,25721,24076.0
507,647,1,6311,20811,31572,26191.5
508,33210,6,17250,3534,21841,12687.5
509,9637,5,1981,9524,6393,7958.5
510,11643,3,3908,16757,30152,23454.5
511,30998,1,7774,27454,20635,24044.5
512,16669,2,916,34348,33757,34052.5
513,7495,0,883,25829,24691,25260.0
514,21737,0,2589,18446,32373,25409.5
515,3167,1,6502,35102,26259,30680.5
516,32383,0,427,3501,13538,8519.5
517,25046,2,121,19823,35360,27591.5
518,16023,0,4958,27957,20731,24344.0
519,5777,4,4318,39884,39099,39491.5
520,19086,6,12484,3335,4049,3692.0
521,12201,4,22304,4518,19875,12196.5
522,10786,1,14577,35451,18292,26871.5
523,20175,0,7143,16219,17040,16629.5
524,1205,1,23424,9995,17611,13803.0
525,34239,0,239,11434,21020,16227.0
526,35226,0,37189,24801,22271,23536.0
527,19169,1,25362,10542,22771,16656.5
528,14940,1,12227,29279,38650,33964.5
529,2813,0,3170,32200,33583,32891.5
530,35238,1,8601,30648,26265,28456.5
531,36661,1,39486,29988,40886,35437.0
532,15364,0,4369,17826,19620,18723.0
533,17745,5,774,15195,8003,11599.0
534,23613,4,28865,20298,29325,24811.5
535,6782,5,5167,24907,22452,23679.5
536,40789,0,25921,14360,19181,16770.5
537,20079,0,4369,4628,7904,6266.0
538,18492,6,36549,21651,9598,15624.5
539,864,1,14562,20059,6737,13398.0
540,4521,1,25708,33873,31404,32638.5
541,10559,1,10558,29124,9713,19418.5
542,3083,0,26431,13908,11124,12516.0
543,5974,0,9758,29608,18519,24063.5
544,19,0,29519,14159,9232,11695.5
545,38094,4,40790,3286,7939,5612.5
546,36200,0,5055,13007,25893,19450.0
547,204,1,3048,32453,15829,24141.0
548,40791,0,11084,36073,32053,34063.0
549,33754,1,5275,17118,25163,21140.5
550,32,4,24489,5103,14576,9839.5
551,12319,4,14836,22839,31806,27322.5
552,27811,2,10916,17740,8042,12891.0
553,15792,0,3763,2415,29280,15847.5
554,8019,1,30805,34871,27433,31152.0
555,35060,0,5892,16677,13695,15186.0
556,1678,7,35669,25496,24910,25203.0
557,11125,4,10606,948,8282,4615.0
558,25276,1,3926,11827,11725,11776.0
559,13830,1,7308,13320,2792,8056.0
560,1366,0,29,37161,36271,36716.0
561,19987,4,11397,6076,8862,7469.0
562,38369,0,51,7319,33296,20307.5
563,4506,1,9454,36850,37912,37381.0
564,6037,0,39187,13216,20886,17051.0
565,2381,2,12273,23472,13613,18542.5
566,6513,0,650,16143,16345,16244.0
567,21168,1,10097,33681,27392,30536.5
568,40792,0,9525,27412,12321,19866.5
569,30839,1,10851,36015,29023,32519.0
570,21181,5,232,34633,28112,31372.5
571,2173,6,18659,8258,17422,12840.0
572,38752,0,728,39492,40747,40119.5
573,8716,6,31315,32936,4943,18939.5
574,24013,1,23715,24737,9371,17054.0
575,36734,5,985,25475,31862,28668.5
576,12641,0,39,287,3121,1704.0
577,1398,0,19101,28333,27431,27882.0
578,13758,1,29291,5127,18645,11886.0
579,4555,0,1115,19178,17999,18588.5
580,39750,6,18050,10987,13632,12309.5
581,11789,1,24319,32975,15497,24236.0
582,7072,1,9237,4815,20237,12526.0
583,25660,5,4520,19474,4243,11858.5
584,38151,0,7155,34717,37968,36342.5
585,5768,0,1444,33221,28215,30718.0
586,39121,5,172,4255,658,2456.5
587,4453,6,7580,18965,25825,22395.0
588,29,1,11186,23784,21566,22675.0
589,40793,0,608,8009,3413,5711.0
590,35764,0,14617,38413,15718,27065.5
591,4608,0,3699,10875,7040,8957.5
592,8852,0,7403,36660,36000,36330.0
593,193,6,11869,26011,27295,26653.0
594,19842,4,22836,14642,26347,20494.5
595,21930,1,21045,19392,21136,20264.0
596,5745,1,14074,37813,39179,38496.0
597,9428,1,8999,27713,29792,28752.5
598,26613,1,9037,3656,11522,7589.0
599,7396,0,39,24077,28538,26307.5
600,24578,3,23111,6629,17742,12185.5
601,21061,1,25626,25472,28748,27110.0
602,24011,0,12474,18859,18400,18629.5
603,13829,1,16710,27953,26288,27120.5
604,12211,0,6042,23246,10872,17059.0
605,13978,1,2276,17426,21461,19443.5
606,29422,2,1136,11169,37533,24351.0
607,39294,4,26572,4526,4485,4505.5
608,33294,0,3229,37631,30537,34084.0
609,6633,7,12050,18390,27008,22699.0
610,16200,0,1852,12788,19198,15993.0
611,19710,6,10760,35985,16204,26094.5
612,32734,1,3419,19626,31118,25372.0
613,4779,1,14955,5556,4262,4909.0
614,3716,1,1998,15299,19320,17309.5
615,2915,1,12159,34903,39650,37276.5
616,522,1,21041,35367,22632,28999.5
617,31153,0,36722,21796,32361,27078.5
618,7592,1,9560,1183,1637,1410.0
619,5144,4,4318,35213,35756,35484.5
620,2035,1,8589,36554,39416,37985.0
621,4666,1,4665,20125,21319,20722.0
622,6144,1,19664,40663,35131,37897.0
623,28456,2,1773,14340,2035,8187.5
624,18213,1,18982,6224,12024,9124.0
625,18716,0,37537,8236,11040,9638.0
626,6882,9,10563,126,4323,2224.5
627,332,0,1287,35484,26435,30959.5
628,40794,0,32275,27011,25484,26247.5
629,19296,1,6611,24575,40131,32353.0
630,16065,0,36140,7461,21314,14387.5
631,32071,1,23898,19530,23487,21508.5
632,37285,0,184,36463,37870,37166.5
633,1190,6,31657,36838,39132,37985.0
634,17492,1,20700,29694,34016,31855.0
635,16074,0,18268,23482,13651,18566.5
636,14746,1,23603,8363,17290,12826.5
637,7078,6,36019,16607,7307,11957.0
638,4225,1,11780,18546,25077,21811.5
639,754,1,2375,4479,5070,4774.5
640,1823,7,36030,8023,28641,18332.0
641,6054,0,4123,15822,37157,26489.5
642,40735,5,774,31128,19614,25371.0
643,3215,0,7911,31554,16749,24151.5
644,16802,1,8850,32870,32801,32835.5
645,1076,1,1075,25202,24654,24928.0
646,18470,1,18469,7061,7472,7266.5
647,7673,1,8629,8482,21133,14807.5
648,8644,1,14101,586,4723,2654.5
649,493,0,1629,40803,39917,40360.0
650,2736,4,33515,2726,1443,2084.5
651,40795,0,10090,29211,31218,30214.5
652,35179,0,19119,19872,35690,27781.0
653,28508,2,3843,25006,37442,31224.0
654,25746,0,11870,15594,30719,23156.5
655,26637,6,24424,11774,11533,11653.5
656,15305,5,2978,17580,37269,27424.5
657,14631,0,3275,2442,2671,2556.5
658,39736,1,21554,36049,25057,30553.0
659,8260,0,7895,948,1248,1098.0
660,36792,1,37816,12568,4634,8601.0
661,40796,2,3317,6651,9315,7983.0
662,11856,1,2643,6151,2728,4439.5
663,8104,1,4274,1387,7,697.0
664,2736,4,34726,9201,23345,16273.0
665,9749,1,13574,649,2554,1601.5
666,40797,0,19420,8735,5545,7140.0
667,15231,0,532,34691,27421,31056.0
668,24056,0,9777,25551,26542,26046.5
669,32748,2,743,36505,35782,36143.5
670,12866,6,7036,37936,16689,27312.5
