,h,r,t,head-batch,tail-batch,ranks
170,12380,1,20717,1,1,1.0
171,176,1,25906,1862,4,933.0
172,40769,0,10981,40655,18651,29653.0
173,24894,0,7247,5,1,3.0
174,17047,0,13439,6742,852,3797.0
175,40770,0,3005,40875,1864,21369.5
176,12740,4,40747,38179,40901,39540.0
177,16545,1,14634,1,1,1.0
178,4313,1,3457,1,1,1.0
179,1482,0,13752,9,22,15.5
180,28721,1,22741,1,1,1.0
181,3761,0,8987,787,2499,1643.0
182,7280,1,26118,1,1,1.0
183,38386,0,1904,1,1,1.0
184,38875,0,2318,497,2,249.5
185,6607,1,11157,1,1,1.0
186,637,6,40404,4,7656,3830.0
187,5767,4,21704,1,13,7.0
188,3432,4,7926,18,104,61.0
189,3509,0,3407,9,2,5.5
190,35086,0,1929,1,1,1.0
191,24287,1,17938,1,1,1.0
192,9673,1,8487,1,2,1.5
193,3814,1,3548,1,1,1.0
194,23744,0,296,118,3,60.5
195,36798,0,51,421,2,211.5
196,20051,1,20050,1,1,1.0
197,20861,1,5558,1,1,1.0
198,26868,0,6233,2,1,1.5
199,37434,0,917,3698,45,1871.5
200,20402,0,16155,130,20,75.0
201,30004,0,2482,19,1,10.0
202,39024,0,29467,8210,8736,8473.0
203,36561,5,129,24610,1,12305.5
204,406,1,1287,1,1,1.0
205,18612,4,33576,3,142,72.5
206,5940,0,532,1,1,1.0
207,40771,0,10613,40629,11714,26171.5
208,29184,1,22723,1,1,1.0
209,6386,0,26454,965,44,504.5
210,3277,1,37105,1,13689,6845.0
211,31630,0,33081,40473,20315,30394.0
212,9757,0,608,3333,28,1680.5
213,1354,1,1353,1,1,1.0
214,4940,6,40772,2686,40583,21634.5
215,24366,1,7539,1,1,1.0
216,9683,6,40773,32119,40708,36413.5
217,33864,0,13576,67,7,37.0
218,28351,1,685,1,1,1.0
219,8053,1,32295,1,1,1.0
220,8643,0,1819,69,5,37.0
221,27467,0,31416,37776,559,19167.5
222,464,1,3675,1,1,1.0
223,26224,0,2318,446,4,225.0
224,4006,1,7203,1,1,1.0
225,1307,1,11050,1,1,1.0
226,10097,6,15251,234,321,277.5
227,23083,0,26718,1434,9671,5552.5
228,21673,0,26120,1112,1434,1273.0
229,24650,0,27939,5202,4397,4799.5
230,38457,1,9568,1,1,1.0
231,27178,0,2497,8278,7,4142.5
232,5305,1,1,1,1,1.0
233,12784,4,1630,1,12,6.5
234,25315,1,20655,1,1,1.0
235,931,0,2275,7005,5,3505.0
236,14758,0,9787,16532,25,8278.5
237,36898,0,1686,2663,17,1340.0
238,40774,0,16369,40795,14175,27485.0
239,17226,1,10110,1,1,1.0
240,27870,2,2023,51,4,27.5
241,16554,1,29212,1,1,1.0
242,36825,0,20796,1,2,1.5
243,5335,5,9988,33044,1057,17050.5
244,1864,4,9221,1,131,66.0
245,12378,1,3604,1,1,1.0
246,9895,1,13428,1,1,1.0
247,15667,1,15666,1,1,1.0
248,2507,3,4435,291,215,253.0
249,20071,4,20803,1,4,2.5
250,20849,1,14778,1,1,1.0
251,13053,1,24622,1,1,1.0
252,19366,0,20234,499,454,476.5
253,35882,2,2524,270,206,238.0
254,8199,0,15331,3,1,2.0
255,19502,1,12706,1,1,1.0
256,11732,1,7659,1,1,1.0
257,12815,4,27688,3,267,135.0
258,26871,0,2084,11,203,107.0
259,4955,6,15531,1,3,2.0
260,8178,1,11153,1,1,1.0
261,2181,6,20785,41,7492,3766.5
262,23792,0,30977,4871,20,2445.5
263,4102,4,38587,10,1593,801.5
264,40775,0,35896,40691,21738,31214.5
265,6696,1,21296,1,1,1.0
266,3303,0,10707,399,10,204.5
267,17408,0,4099,468,19,243.5
268,23226,0,34449,14579,601,7590.0
269,4136,1,4135,1,1,1.0
270,39465,0,16668,40400,1890,21145.0
271,16257,0,23562,690,1553,1121.5
272,4227,6,32367,40,321,180.5
273,11490,2,2023,19,4,11.5
274,16679,1,16678,1,1,1.0
275,1122,9,23212,1,1,1.0
276,1678,7,18000,1,455,228.0
277,7532,1,7531,1,1,1.0
278,29273,1,14570,1,1,1.0
279,5949,0,3779,5017,22,2519.5
280,23795,2,2580,3,1,2.0
281,15250,5,2644,1,1,1.0
282,4951,1,5069,1,1,1.0
283,7948,1,8993,1,1,1.0
284,3755,1,18943,1,1,1.0
285,25065,0,4789,231,2,116.5
286,17857,1,11523,1,1,1.0
287,36099,1,14931,2,4,3.0
288,6924,4,37669,4,4936,2470.0
289,30696,4,40310,64,2162,1113.0
290,5259,0,9217,3840,22,1931.0
291,20159,4,23395,117,12164,6140.5
292,3882,4,10151,26,36,31.0
293,8811,0,2340,284,8,146.0
294,19066,6,13595,9078,39903,24490.5
295,2887,0,2938,1,1,1.0
296,25015,4,28828,34177,306,17241.5
297,3850,0,160,28,1,14.5
298,30234,0,2731,21,1,11.0
299,46,0,14274,119,111,115.0
300,14834,1,5110,2,1,1.5
301,29358,0,2687,1,1,1.0
302,33543,0,40596,1016,40582,20799.0
303,172,4,7119,627,35996,18311.5
304,17939,1,17938,1,1,1.0
305,21326,1,23555,1,1,1.0
306,21406,0,608,11477,5,5741.0
307,2173,6,38083,1,1,1.0
308,31958,5,914,1458,1,729.5
309,33947,4,39713,166,1111,638.5
310,18377,3,4166,1,1,1.0
311,34858,0,18783,17149,2880,10014.5
312,3968,1,5813,1,1,1.0
313,36714,0,38851,28,25470,12749.0
314,30857,0,30511,14508,3622,9065.0
315,1365,1,15439,1,1,1.0
316,39987,0,81,19,1,10.0
317,5785,0,26217,27,23,25.0
318,16634,0,9747,50,7,28.5
319,36078,1,7833,1,1,1.0
320,32975,0,9558,11,34,22.5
321,22353,1,15922,1,1,1.0
322,1604,1,6991,1,1,1.0
323,2547,1,14925,1,1,1.0
324,14212,0,14737,12,4,8.0
325,4130,0,3621,8,3,5.5
326,10319,4,33522,44,15517,7780.5
327,27683,1,39142,1,1,1.0
328,16503,1,110,1,1,1.0
329,40776,0,5310,40691,4458,22574.5
330,1913,6,25274,49,136,92.5
331,33711,5,19257,1,1,1.0
332,32197,1,22383,1,1,1.0
333,23062,1,12031,1,1,1.0
334,26578,0,239,2824,13,1418.5
335,2069,1,15760,1,1,1.0
336,40777,0,608,40350,878,20614.0
337,33594,2,121,936,21,478.5
338,22182,1,3014,1,1,1.0
339,8080,4,23312,15,132,73.5
340,31096,1,15639,1,1,1.0
341,36945,0,296,1333,1,667.0
342,13398,0,71,2806,2,1404.0
343,20939,0,2215,1,1,1.0
344,7946,1,1765,1,1,1.0
345,1947,0,1249,239,7,123.0
346,22728,1,16506,1,1,1.0
347,3254,0,2886,1042,32,537.0
348,18890,4,28071,7,372,189.5
349,24803,4,28831,2,12,7.0
350,12939,1,23279,1,1,1.0
351,13702,1,12070,1,1,1.0
352,27600,0,7589,67,2,34.5
353,15497,1,2938,1,1,1.0
354,24117,1,1225,1,1,1.0
355,1110,0,20337,13,3,8.0
356,354,4,36395,1,12,6.5
357,24159,0,12803,1197,361,779.0
358,26948,2,3620,335,4,169.5
359,37272,0,7800,93,10,51.5
360,23037,4,3762,18,70,44.0
361,33783,2,1326,403,9,206.0
362,26315,0,19366,1,1,1.0
363,18160,0,1200,16,9,12.5
364,23552,1,10327,1,1,1.0
365,40037,0,19153,9114,704,4909.0
366,7751,0,3712,9076,45,4560.5
367,26351,6,25426,80,1783,931.5
368,6974,6,17672,6,98,52.0
369,19506,1,15393,1,1,1.0
370,32325,0,17590,186,19,102.5
371,40778,2,26169,40789,6812,23800.5
372,36197,4,29170,5,2,3.5
373,8023,1,21296,1,1,1.0
374,1264,1,22448,1,1,1.0
375,40779,2,1646,40762,15190,27976.0
376,40780,0,379,40778,3362,22070.0
377,14490,1,12757,1,1,1.0
378,34243,0,1244,61,1,31.0
379,40781,0,4921,40792,7928,24360.0
380,9372,1,1508,1,1,1.0
381,2261,4,18565,1,2,1.5
382,40782,2,1646,40547,2720,21633.5
383,5771,4,39949,3,66,34.5
384,28826,1,3712,1,1,1.0
385,13951,1,3521,1,1,1.0
386,18299,1,274,1,1,1.0
387,15954,1,34113,1,1,1.0
388,33081,0,3606,162,346,254.0
389,17141,0,21055,2,1,1.5
390,13878,1,26428,1,1,1.0
391,35918,0,391,1,1,1.0
392,39002,1,39001,1,1,1.0
393,6286,1,7865,1,1,1.0
394,4532,1,26446,1,1,1.0
395,11891,5,16320,23303,57,11680.0
396,13955,1,11289,1,1,1.0
397,1592,1,17240,1,1,1.0
398,15523,0,2604,35130,2,17566.0
399,12623,1,6107,1,1,1.0
400,22297,1,8322,1,1,1.0
401,28595,0,608,14965,22,7493.5
402,13968,1,7803,1,2,1.5
403,4547,1,21674,1,1,1.0
404,7982,1,20572,1,1,1.0
405,31376,2,743,1,1,1.0
406,39780,0,2807,29382,2,14692.0
407,28371,2,121,828,21,424.5
408,15011,0,1542,265,6,135.5
409,10421,1,10420,1,1,1.0
410,26009,0,265,23,2,12.5
411,11480,2,1534,4,5,4.5
412,40783,0,4407,40582,6944,23763.0
413,8464,1,8424,1,1,1.0
414,23763,1,3300,1,1,1.0
415,24479,1,23586,1,1,1.0
416,28656,0,21,2,1,1.5
417,6493,0,3567,27098,10,13554.0
418,21912,0,22347,13,3,8.0
419,24178,1,9908,1,1,1.0
420,22121,0,351,1,1,1.0
421,25316,1,746,1,1,1.0
422,3063,1,4791,1,2,1.5
423,36889,0,883,81,2,41.5
424,25017,9,18392,2,2,2.0
425,40784,0,14144,40868,3111,21989.5
426,3408,6,8243,2,2,2.0
427,10233,4,38705,1,341,171.0
428,36048,6,18704,36551,9095,22823.0
429,1962,1,1961,1,1,1.0
430,11585,3,21329,1,1,1.0
431,32391,1,11972,1,1,1.0
432,31739,4,18679,25,216,120.5
433,40785,0,608,40389,430,20409.5
434,26785,1,7703,1,1,1.0
435,20520,1,6788,1,1,1.0
436,14834,1,8390,1,1,1.0
437,11565,1,12441,1,1,1.0
438,19922,0,8858,25,5,15.0
439,15795,6,39521,32123,617,16370.0
440,18943,1,30961,1,1,1.0
441,840,8,19493,4,1,2.5
442,26662,0,7523,17682,4303,10992.5
443,26756,0,9311,1258,25,641.5
444,12636,1,24788,1,1,1.0
445,20784,1,387,12100,7888,9994.0
446,25514,2,121,1062,12,537.0
447,12153,3,19756,1,2,1.5
448,13239,0,284,17,1,9.0
449,26984,1,38840,1,1,1.0
450,9435,1,13227,1,1,1.0
451,23798,1,23297,33,15,24.0
452,4425,0,9880,3,3,3.0
453,17011,3,17169,1,1,1.0
454,20341,2,121,606,9,307.5
455,7442,1,23836,1,1,1.0
456,17432,1,30826,1,1,1.0
457,11988,4,31236,22,683,352.5
458,10121,0,248,3904,377,2140.5
459,1444,0,9048,628,12,320.0
460,785,8,6770,1,39109,19555.0
461,6375,1,8324,1,1,1.0
462,37317,0,6230,40106,19119,29612.5
463,4385,0,4940,64,8,36.0
464,10713,4,2207,7,19,13.0
465,40786,0,1672,40559,2635,21597.0
466,28472,5,10737,7035,27,3531.0
467,21537,0,1027,6,1,3.5
468,1118,5,172,23033,1,11517.0
469,39579,4,25695,21,24194,12107.5
470,12699,0,2137,1,1,1.0
471,27906,0,19986,2307,2330,2318.5
472,30297,1,3771,1,1,1.0
473,39950,0,2362,5,1,3.0
474,16469,0,178,2,1,1.5
475,31063,0,2110,50,2,26.0
476,7272,1,33016,1,1,1.0
477,39272,0,12035,2,1,1.5
478,11022,6,27914,8,2156,1082.0
479,40787,0,5243,40884,13837,27360.5
480,18271,0,3443,58,2,30.0
481,40788,2,593,40585,5,20295.0
482,40548,0,16045,14,1312,663.0
483,20767,0,239,109,2,55.5
484,758,1,10360,1,1,1.0
485,34053,2,121,1027,16,521.5
486,3223,0,3161,387,1,194.0
487,5881,1,18355,1,1,1.0
488,38969,0,16196,13,206,109.5
489,29347,0,1461,13116,207,6661.5
490,1650,1,16394,1683,25873,13778.0
491,9952,1,37466,1,1,1.0
492,2245,0,2918,117,14,65.5
493,32727,1,24872,1,1,1.0
494,39701,0,5987,39436,8761,24098.5
495,15176,1,18854,1,1,1.0
496,24327,0,3027,5911,15,2963.0
497,23190,1,13002,1,1,1.0
498,5729,1,20226,1,1,1.0
499,8274,1,8999,1,1,1.0
500,8511,1,31347,1,1,1.0
501,21811,0,278,7,1,4.0
502,511,0,15897,47,48,47.5
503,15736,0,1677,545,8,276.5
504,29445,1,1550,1,1,1.0
505,18936,4,39578,7,13,10.0
506,34932,2,14540,1,2,1.5
507,647,1,6311,1,1,1.0
508,33210,6,17250,1681,382,1031.5
509,9637,5,1981,6,1,3.5
510,11643,3,3908,137,840,488.5
511,30998,1,7774,1,1,1.0
512,16669,2,916,44,2,23.0
513,7495,0,883,24,2,13.0
514,21737,0,2589,8958,5,4481.5
515,3167,1,6502,1,1,1.0
516,32383,0,427,2,1,1.5
517,25046,2,121,66,4,35.0
518,16023,0,4958,2,1,1.5
519,5777,4,4318,1,3,2.0
520,19086,6,12484,1,1,1.0
521,12201,4,22304,34,791,412.5
522,10786,1,14577,1,1,1.0
523,20175,0,7143,28,26,27.0
524,1205,1,23424,1,1,1.0
525,34239,0,239,392,2,197.0
526,35226,0,37189,70,72,71.0
527,19169,1,25362,1,1,1.0
528,14940,1,12227,1,1,1.0
529,2813,0,3170,26,6,16.0
530,35238,1,8601,1,1,1.0
531,36661,1,39486,1,1,1.0
532,15364,0,4369,1605,9,807.0
533,17745,5,774,176,2,89.0
534,23613,4,28865,1,50,25.5
535,6782,5,5167,39972,90,20031.0
536,40789,0,25921,40925,37251,39088.0
537,20079,0,4369,6403,294,3348.5
538,18492,6,36549,1,3,2.0
539,864,1,14562,1,1,1.0
540,4521,1,25708,1,1,1.0
541,10559,1,10558,1,1,1.0
542,3083,0,26431,40073,6629,23351.0
543,5974,0,9758,683,25,354.0
544,19,0,29519,5,6,5.5
545,38094,4,40790,23080,40593,31836.5
546,36200,0,5055,11299,12023,11661.0
547,204,1,3048,1,1,1.0
548,40791,0,11084,40863,8609,24736.0
549,33754,1,5275,1,1,1.0
550,32,4,24489,9,1435,722.0
551,12319,4,14836,1,13,7.0
552,27811,2,10916,15,10,12.5
553,15792,0,3763,101,3,52.0
554,8019,1,30805,1,1,1.0
555,35060,0,5892,9,2,5.5
556,1678,7,35669,1,13847,6924.0
557,11125,4,10606,5,4,4.5
558,25276,1,3926,1,1,1.0
559,13830,1,7308,1,1,1.0
560,1366,0,29,2,2,2.0
561,19987,4,11397,43,620,331.5
562,38369,0,51,546,5,275.5
563,4506,1,9454,1,1,1.0
564,6037,0,39187,1088,4890,2989.0
565,2381,2,12273,1,1,1.0
566,6513,0,650,645,218,431.5
567,21168,1,10097,1,1,1.0
568,40792,0,9525,40884,3348,22116.0
569,30839,1,10851,1,1,1.0
570,21181,5,232,9,2,5.5
571,2173,6,18659,31,2187,1109.0
572,38752,0,728,568,8,288.0
573,8716,6,31315,3,4,3.5
574,24013,1,23715,1,1,1.0
575,36734,5,985,10,1,5.5
576,12641,0,39,38,3,20.5
577,1398,0,19101,38592,769,19680.5
578,13758,1,29291,1,1,1.0
579,4555,0,1115,20226,2530,11378.0
580,39750,6,18050,8003,265,4134.0
581,11789,1,24319,5,2623,1314.0
582,7072,1,9237,1,1,1.0
583,25660,5,4520,205,2,103.5
584,38151,0,7155,38097,531,19314.0
585,5768,0,1444,6802,210,3506.0
586,39121,5,172,22838,1,11419.5
587,4453,6,7580,25,36236,18130.5
588,29,1,11186,1,1,1.0
589,40793,0,608,40336,568,20452.0
590,35764,0,14617,447,4,225.5
591,4608,0,3699,43,2,22.5
592,8852,0,7403,2858,82,1470.0
593,193,6,11869,1,2,1.5
594,19842,4,22836,1,10,5.5
595,21930,1,21045,1,1,1.0
596,5745,1,14074,1,1,1.0
597,9428,1,8999,1,1,1.0
598,26613,1,9037,1,1,1.0
599,7396,0,39,1,1,1.0
600,24578,3,23111,1,1,1.0
601,21061,1,25626,1,1,1.0
602,24011,0,12474,40225,37290,38757.5
603,13829,1,16710,1,1,1.0
604,12211,0,6042,1552,18,785.0
605,13978,1,2276,1,1,1.0
606,29422,2,1136,39,2,20.5
607,39294,4,26572,31305,24045,27675.0
608,33294,0,3229,2,1,1.5
609,6633,7,12050,2,26022,13012.0
610,16200,0,1852,177,5,91.0
611,19710,6,10760,12,1,6.5
612,32734,1,3419,1,1,1.0
613,4779,1,14955,1,1,1.0
614,3716,1,1998,1,1,1.0
615,2915,1,12159,1,1,1.0
616,522,1,21041,1,1,1.0
617,31153,0,36722,4132,38039,21085.5
618,7592,1,9560,1,1,1.0
619,5144,4,4318,2,3,2.5
620,2035,1,8589,1,1,1.0
621,4666,1,4665,1,1,1.0
622,6144,1,19664,1,1,1.0
623,28456,2,1773,5,1,3.0
624,18213,1,18982,1,1,1.0
625,18716,0,37537,2775,151,1463.0
626,6882,9,10563,1,1,1.0
627,332,0,1287,8,3,5.5
628,40794,0,32275,40673,8737,24705.0
629,19296,1,6611,1,1,1.0
630,16065,0,36140,2,5,3.5
631,32071,1,23898,1,1,1.0
632,37285,0,184,11,1,6.0
633,1190,6,31657,2,8,5.0
634,17492,1,20700,1,1,1.0
635,16074,0,18268,1,1,1.0
636,14746,1,23603,58,14,36.0
637,7078,6,36019,4,81,42.5
638,4225,1,11780,1,1,1.0
639,754,1,2375,1,1,1.0
640,1823,7,36030,70,101,85.5
641,6054,0,4123,440,4,222.0
642,40735,5,774,40557,68,20312.5
643,3215,0,7911,1,5,3.0
644,16802,1,8850,1,1,1.0
645,1076,1,1075,1,1,1.0
646,18470,1,18469,1,1,1.0
647,7673,1,8629,1,1,1.0
648,8644,1,14101,1,1,1.0
649,493,0,1629,514,4,259.0
650,2736,4,33515,1,17,9.0
651,40795,0,10090,40686,1766,21226.0
652,35179,0,19119,121,12,66.5
653,28508,2,3843,2,3,2.5
654,25746,0,11870,34426,16300,25363.0
655,26637,6,24424,16477,11201,13839.0
656,15305,5,2978,14860,1,7430.5
657,14631,0,3275,41,36,38.5
658,39736,1,21554,1,1,1.0
659,8260,0,7895,11,2,6.5
660,36792,1,37816,1,1,1.0
661,40796,2,3317,40639,38,20338.5
662,11856,1,2643,1,1,1.0
663,8104,1,4274,1,1,1.0
664,2736,4,34726,1,135,68.0
665,9749,1,13574,1,1,1.0
666,40797,0,19420,40697,8953,24825.0
667,15231,0,532,1,1,1.0
668,24056,0,9777,21156,12353,16754.5
669,32748,2,743,1411,4,707.5
670,12866,6,7036,2,1,1.5
671,19409,4,36350,8,402,205.0
672,840,6,30428,139,1035,587.0
673,28857,0,706,23,10,16.5
674,8487,1,7998,1,1,1.0
675,19163,0,18538,10,3,6.5
676,28721,0,15897,2,1,1.5
677,6989,0,2604,133,33,83.0
678,16614,1,8351,1,1,1.0
679,29143,0,278,1,1,1.0
680,24052,1,24051,1,1,1.0
681,29706,4,499,25,2,13.5
682,34810,9,22728,1,1,1.0
683,40798,0,38876,40652,9470,25061.0
684,26283,6,40443,1239,30285,15762.0
685,32794,0,18895,33,4,18.5
686,17745,2,1137,1153,3,578.0
687,26122,4,31544,10,172,91.0
688,14588,2,121,9,1,5.0
689,17880,1,20417,1,1,1.0
690,20434,0,21190,3583,2219,2901.0
691,13327,6,22210,588,10,299.0
692,40799,0,5636,40850,13794,27322.0
693,14768,6,24252,4,1,2.5
694,4185,1,13829,1,1,1.0
695,33324,0,284,15,1,8.0
696,39131,0,284,21,1,11.0
697,33742,0,9048,8621,30,4325.5
698,9578,0,473,6287,49,3168.0
699,20196,1,21248,1,1,1.0
700,6765,1,27335,1,1,1.0
701,12725,1,21889,1,1,1.0
702,19754,0,4059,52,8,30.0
703,9461,4,12081,1,1,1.0
704,8574,0,5381,14,6,10.0
705,3408,8,38801,1,39983,19992.0
706,36608,0,123,11913,1240,6576.5
707,516,0,292,1,1,1.0
708,13283,1,2720,1,1,1.0
709,16201,1,16200,1,1,1.0
710,21810,4,25015,27,2045,1036.0
711,34387,1,26855,1,1,1.0
712,37173,4,10091,35457,16261,25859.0
713,19951,0,20010,1084,69,576.5
714,40800,0,28344,40636,17318,28977.0
715,24652,0,26678,177,7,92.0
716,26647,1,3407,1,1,1.0
717,27632,0,31556,99,3,51.0
718,8336,6,2824,33,5379,2706.0
719,14255,1,19144,1,1,1.0
720,20014,0,14262,584,3,293.5
721,31050,2,121,978,27,502.5
722,40801,0,16573,40554,4657,22605.5
723,2360,1,4933,1,1,1.0
724,40802,0,39415,40916,35558,38237.0
725,19986,1,16852,1,1,1.0
726,30541,0,22903,4079,197,2138.0
727,20618,1,9942,1,1,1.0
728,38150,0,712,5038,6,2522.0
729,7684,1,586,1,1,1.0
730,25109,0,7757,34231,68,17149.5
731,12013,0,296,39,1,20.0
732,40803,0,5646,40694,2968,21831.0
733,35081,1,28378,1,1,1.0
734,29649,0,11732,38753,209,19481.0
735,39026,0,29817,6045,17735,11890.0
736,13903,6,32368,90,105,97.5
737,30745,1,37402,1,1,1.0
738,3499,1,20417,1,1,1.0
739,10159,1,38458,1,1,1.0
740,27696,1,6690,1,1,1.0
741,16732,0,10532,1971,31,1001.0
742,6916,0,19429,90,1943,1016.5
743,10276,1,9887,1,1,1.0
744,4800,1,9900,1,1,1.0
745,17182,1,2190,1,1,1.0
746,4461,0,19310,1696,54,875.0
747,40804,0,1311,40617,1143,20880.0
748,20809,4,32820,39,3151,1595.0
749,1046,7,18788,1,12388,6194.5
750,37226,0,11964,1459,30,744.5
751,10737,6,27038,6,101,53.5
752,11632,9,24469,1,2,1.5
