,h,r,t,head-batch,tail-batch,ranks
66,23685,1,146,3,2,2.5
67,24780,0,39997,486,1653,1069.5
68,40762,0,1763,40904,33625,37264.5
69,6572,1,6944,2,2,2.0
70,4031,1,9327,4,2,3.0
71,37067,1,10473,2,2,2.0
72,23647,0,1338,7,5,6.0
73,23277,0,13709,281,9,145.0
74,3947,0,12235,136,44,90.0
75,12250,1,12717,2,2,2.0
76,271,6,40026,46,976,511.0
77,14931,1,36099,8,13,10.5
78,14576,5,2971,21,5,13.0
79,7443,1,25067,2,2,2.0
80,16880,0,18633,741,43,392.0
81,17282,0,228,9647,20,4833.5
82,40763,0,987,40863,24207,32535.0
83,20046,0,4696,335,19,177.0
84,8415,2,7033,1,3,2.0
85,15870,1,18392,4,2,3.0
86,25546,5,914,3133,19,1576.0
87,3787,1,8742,2,3,2.5
88,11482,1,10803,2,3,2.5
89,2901,0,30222,22999,12107,17553.0
90,13394,0,3459,212,30,121.0
91,10581,4,27666,1449,1919,1684.0
92,11449,2,6220,44,52,48.0
93,258,6,35861,33,1826,929.5
94,25183,3,11235,4604,591,2597.5
95,15107,1,15106,2,2,2.0
96,20809,4,32206,15,285,150.0
97,4981,1,17073,2,3,2.5
98,16542,0,4523,67,48,57.5
99,10161,1,10160,2,2,2.0
100,26185,1,15249,2,2,2.0
101,1771,1,1770,2,2,2.0
102,24128,0,8842,3995,103,2049.0
103,26157,1,31405,2,2,2.0
104,6096,1,29574,2,2,2.0
105,31306,6,34770,1673,329,1001.0
106,65,9,439,2,2,2.0
107,9078,1,23938,2,2,2.0
108,10215,0,5164,6787,154,3470.5
109,1559,8,14508,1,7,4.0
110,23501,0,1668,8676,46,4361.0
111,20112,1,27611,2,3,2.5
112,29717,0,30926,31823,6260,19041.5
113,40020,0,17095,27094,2312,14703.0
114,23138,0,1929,7,6,6.5
115,15970,1,3369,2,2,2.0
116,8306,2,25327,15,7,11.0
117,32633,1,5596,3,4,3.5
118,30166,0,5644,80,11,45.5
119,36968,0,18425,5037,468,2752.5
120,4765,1,4764,3,2,2.5
121,13604,2,251,1,1,1.0
122,37309,0,30216,220,71,145.5
123,38488,0,19873,7765,5382,6573.5
124,21703,2,1136,31,2,16.5
125,35289,1,33808,2,2,2.0
126,7560,1,5488,2,2,2.0
127,3087,1,18847,2,2,2.0
128,29206,1,25712,3,2,2.5
129,4485,0,608,442,28,235.0
130,40764,0,29777,40939,34787,37863.0
131,13128,0,959,2404,12,1208.0
132,14092,1,7130,2,3,2.5
133,40765,0,18,40625,2117,21371.0
134,37609,0,25129,23422,4260,13841.0
135,3268,1,10028,3,2,2.5
136,40766,0,35564,40878,37621,39249.5
137,15729,1,12999,13,6,9.5
138,35258,4,25396,30,33,31.5
139,38187,1,29741,3,2,2.5
140,40767,0,15247,40838,30119,35478.5
141,1678,7,30089,2,74,38.0
142,27131,1,17012,3,2,2.5
143,15936,0,23068,7,9,8.0
144,7803,1,13968,18,16,17.0
145,40572,0,32910,40860,33502,37181.0
146,14004,0,25065,13,4,8.5
147,32733,0,248,290,163,226.5
148,30194,0,7722,25,6,15.5
149,23606,0,4877,242,16,129.0
150,30622,0,2318,98,9,53.5
151,3443,1,12083,2,2,2.0
152,4423,0,24850,22,7,14.5
153,1038,4,40447,2,50,26.0
154,23751,4,8080,3,28,15.5
155,25625,5,2176,596,8,302.0
156,29637,0,28168,2,4,3.0
157,19621,0,11241,6,4,5.0
158,785,7,11761,135,9211,4673.0
159,17924,0,7315,26152,3411,14781.5
160,13300,0,11301,203,33,118.0
161,34851,4,31118,5,7,6.0
162,20006,0,608,18935,48,9491.5
163,40242,0,24346,16274,4661,10467.5
164,26644,1,16054,2,3,2.5
165,8110,0,12168,58,7,32.5
166,22455,6,27199,212,151,181.5
167,7288,1,36878,2,2,2.0
168,40768,0,1784,40645,857,20751.0
169,27441,0,25270,3499,12245,7872.0
170,12380,1,20717,2,2,2.0
171,176,1,25906,31,8,19.5
172,40769,0,10981,40611,4793,22702.0
173,24894,0,7247,29,18,23.5
174,17047,0,13439,18068,5271,11669.5
175,40770,0,3005,40917,16428,28672.5
176,12740,4,40747,39184,40901,40042.5
177,16545,1,14634,2,2,2.0
178,4313,1,3457,5,3,4.0
179,1482,0,13752,10,22,16.0
180,28721,1,22741,2,2,2.0
181,3761,0,8987,15227,8199,11713.0
182,7280,1,26118,2,2,2.0
183,38386,0,1904,1,1,1.0
184,38875,0,2318,442,14,228.0
185,6607,1,11157,2,2,2.0
186,637,6,40404,2,341,171.5
187,5767,4,21704,1,1,1.0
188,3432,4,7926,2,2,2.0
189,3509,0,3407,10,3,6.5
190,35086,0,1929,3,4,3.5
191,24287,1,17938,2,4,3.0
192,9673,1,8487,4,3,3.5
193,3814,1,3548,2,2,2.0
194,23744,0,296,286,10,148.0
195,36798,0,51,620,20,320.0
196,20051,1,20050,2,2,2.0
197,20861,1,5558,2,2,2.0
198,26868,0,6233,31,10,20.5
199,37434,0,917,41,7,24.0
200,20402,0,16155,332,61,196.5
201,30004,0,2482,46,4,25.0
202,39024,0,29467,5911,12275,9093.0
203,36561,5,129,102,3,52.5
204,406,1,1287,5,4,4.5
205,18612,4,33576,5,17,11.0
206,5940,0,532,4,2,3.0
207,40771,0,10613,40845,33035,36940.0
208,29184,1,22723,2,2,2.0
209,6386,0,26454,246,38,142.0
210,3277,1,37105,2,2,2.0
211,31630,0,33081,40544,26770,33657.0
212,9757,0,608,2582,36,1309.0
213,1354,1,1353,2,2,2.0
214,4940,6,40772,1384,40649,21016.5
215,24366,1,7539,2,2,2.0
216,9683,6,40773,17324,40688,29006.0
217,33864,0,13576,5,4,4.5
218,28351,1,685,2,2,2.0
219,8053,1,32295,2,2,2.0
220,8643,0,1819,48,10,29.0
221,27467,0,31416,34160,1070,17615.0
222,464,1,3675,2,2,2.0
223,26224,0,2318,1142,70,606.0
224,4006,1,7203,2,3,2.5
225,1307,1,11050,2,2,2.0
226,10097,6,15251,53,74,63.5
227,23083,0,26718,19033,11131,15082.0
228,21673,0,26120,5791,4869,5330.0
229,24650,0,27939,11450,6319,8884.5
230,38457,1,9568,2,2,2.0
231,27178,0,2497,2509,12,1260.5
232,5305,1,1,2,3,2.5
233,12784,4,1630,6,186,96.0
234,25315,1,20655,3,2,2.5
235,931,0,2275,15542,175,7858.5
236,14758,0,9787,1401,20,710.5
237,36898,0,1686,837,42,439.5
238,40774,0,16369,40707,12349,26528.0
239,17226,1,10110,2,2,2.0
240,27870,2,2023,24,2,13.0
241,16554,1,29212,2,2,2.0
242,36825,0,20796,4,7,5.5
243,5335,5,9988,6487,1023,3755.0
244,1864,4,9221,3,66,34.5
245,12378,1,3604,2,2,2.0
246,9895,1,13428,2,2,2.0
247,15667,1,15666,2,2,2.0
248,2507,3,4435,1180,464,822.0
249,20071,4,20803,2,6,4.0
250,20849,1,14778,2,2,2.0
251,13053,1,24622,2,3,2.5
252,19366,0,20234,594,451,522.5
253,35882,2,2524,620,2476,1548.0
254,8199,0,15331,19,7,13.0
255,19502,1,12706,3,2,2.5
256,11732,1,7659,3,2,2.5
257,12815,4,27688,6,159,82.5
258,26871,0,2084,7,8,7.5
259,4955,6,15531,1,1,1.0
260,8178,1,11153,2,2,2.0
261,2181,6,20785,230,450,340.0
262,23792,0,30977,438,21,229.5
263,4102,4,38587,11,30,20.5
264,40775,0,35896,40898,36285,38591.5
265,6696,1,21296,2,2,2.0
266,3303,0,10707,1167,59,613.0
267,17408,0,4099,173,31,102.0
268,23226,0,34449,17299,796,9047.5
269,4136,1,4135,2,2,2.0
270,39465,0,16668,18304,4461,11382.5
271,16257,0,23562,122,124,123.0
272,4227,6,32367,52,1238,645.0
273,11490,2,2023,428,3,215.5
274,16679,1,16678,2,2,2.0
275,1122,9,23212,3,2,2.5
276,1678,7,18000,2,41,21.5
277,7532,1,7531,4,3,3.5
278,29273,1,14570,3,2,2.5
279,5949,0,3779,281,4,142.5
280,23795,2,2580,4,1,2.5
281,15250,5,2644,7,3,5.0
282,4951,1,5069,2,2,2.0
283,7948,1,8993,2,2,2.0
284,3755,1,18943,2,2,2.0
285,25065,0,4789,37,7,22.0
286,17857,1,11523,2,3,2.5
287,36099,1,14931,13,8,10.5
288,6924,4,37669,3,59,31.0
289,30696,4,40310,63,69,66.0
290,5259,0,9217,191,17,104.0
291,20159,4,23395,49,157,103.0
292,3882,4,10151,26,35,30.5
293,8811,0,2340,157,12,84.5
294,19066,6,13595,2177,10120,6148.5
295,2887,0,2938,10,7,8.5
296,25015,4,28828,1246,903,1074.5
297,3850,0,160,589,12,300.5
298,30234,0,2731,29,3,16.0
299,46,0,14274,127,53,90.0
300,14834,1,5110,4,5,4.5
301,29358,0,2687,2,2,2.0
302,33543,0,40596,21289,40877,31083.0
303,172,4,7119,1016,18682,9849.0
304,17939,1,17938,2,2,2.0
305,21326,1,23555,2,2,2.0
306,21406,0,608,18584,34,9309.0
307,2173,6,38083,2,6,4.0
308,31958,5,914,54,4,29.0
309,33947,4,39713,134,106,120.0
310,18377,3,4166,3,6,4.5
311,34858,0,18783,39557,6521,23039.0
312,3968,1,5813,2,2,2.0
313,36714,0,38851,32,17,24.5
314,30857,0,30511,16618,3455,10036.5
315,1365,1,15439,3,2,2.5
316,39987,0,81,23,3,13.0
317,5785,0,26217,80,63,71.5
318,16634,0,9747,70,14,42.0
319,36078,1,7833,2,2,2.0
320,32975,0,9558,26,7,16.5
321,22353,1,15922,2,2,2.0
322,1604,1,6991,2,2,2.0
323,2547,1,14925,2,3,2.5
324,14212,0,14737,37,12,24.5
325,4130,0,3621,15,6,10.5
326,10319,4,33522,7,40,23.5
327,27683,1,39142,2,2,2.0
328,16503,1,110,2,3,2.5
329,40776,0,5310,40638,13986,27312.0
330,1913,6,25274,77,194,135.5
331,33711,5,19257,1,2,1.5
332,32197,1,22383,3,2,2.5
333,23062,1,12031,2,2,2.0
334,26578,0,239,10400,44,5222.0
335,2069,1,15760,3,4,3.5
336,40777,0,608,40198,514,20356.0
337,33594,2,121,617,4,310.5
338,22182,1,3014,2,2,2.0
339,8080,4,23312,26,139,82.5
340,31096,1,15639,3,3,3.0
341,36945,0,296,556,15,285.5
342,13398,0,71,74,13,43.5
343,20939,0,2215,12,4,8.0
344,7946,1,1765,2,2,2.0
345,1947,0,1249,691,11,351.0
346,22728,1,16506,2,3,2.5
347,3254,0,2886,1248,227,737.5
348,18890,4,28071,26,108,67.0
349,24803,4,28831,2,12,7.0
350,12939,1,23279,2,3,2.5
351,13702,1,12070,4,2,3.0
352,27600,0,7589,63,3,33.0
353,15497,1,2938,2,2,2.0
354,24117,1,1225,2,2,2.0
355,1110,0,20337,33,13,23.0
356,354,4,36395,3,3,3.0
357,24159,0,12803,4253,777,2515.0
358,26948,2,3620,353,6,179.5
359,37272,0,7800,341,70,205.5
360,23037,4,3762,12,19,15.5
361,33783,2,1326,1203,21,612.0
362,26315,0,19366,9,3,6.0
363,18160,0,1200,21,7,14.0
364,23552,1,10327,2,2,2.0
365,40037,0,19153,2797,1366,2081.5
366,7751,0,3712,1665,114,889.5
367,26351,6,25426,137,961,549.0
368,6974,6,17672,11,50,30.5
369,19506,1,15393,2,2,2.0
370,32325,0,17590,2166,31,1098.5
371,40778,2,26169,40636,3847,22241.5
372,36197,4,29170,17,13,15.0
373,8023,1,21296,2,3,2.5
374,1264,1,22448,2,2,2.0
375,40779,2,1646,40887,27748,34317.5
376,40780,0,379,40772,21929,31350.5
377,14490,1,12757,2,2,2.0
378,34243,0,1244,15,6,10.5
379,40781,0,4921,40556,25,20290.5
380,9372,1,1508,3,2,2.5
381,2261,4,18565,2,30,16.0
382,40782,2,1646,40496,7266,23881.0
383,5771,4,39949,3,30,16.5
384,28826,1,3712,3,4,3.5
385,13951,1,3521,2,2,2.0
386,18299,1,274,3,2,2.5
387,15954,1,34113,2,2,2.0
388,33081,0,3606,11995,11843,11919.0
389,17141,0,21055,7,4,5.5
390,13878,1,26428,2,2,2.0
391,35918,0,391,8,6,7.0
392,39002,1,39001,2,2,2.0
393,6286,1,7865,2,2,2.0
394,4532,1,26446,2,2,2.0
395,11891,5,16320,27729,633,14181.0
396,13955,1,11289,4,2,3.0
397,1592,1,17240,2,2,2.0
398,15523,0,2604,90,21,55.5
399,12623,1,6107,2,4,3.0
400,22297,1,8322,2,2,2.0
401,28595,0,608,28305,197,14251.0
402,13968,1,7803,16,18,17.0
403,4547,1,21674,3,2,2.5
404,7982,1,20572,2,4,3.0
405,31376,2,743,10,1,5.5
406,39780,0,2807,111,8,59.5
407,28371,2,121,633,8,320.5
408,15011,0,1542,304,27,165.5
409,10421,1,10420,2,2,2.0
410,26009,0,265,60,11,35.5
411,11480,2,1534,12,8,10.0
412,40783,0,4407,40590,3706,22148.0
413,8464,1,8424,2,2,2.0
414,23763,1,3300,4,2,3.0
415,24479,1,23586,2,2,2.0
416,28656,0,21,7,4,5.5
417,6493,0,3567,68,17,42.5
418,21912,0,22347,26,7,16.5
419,24178,1,9908,2,2,2.0
420,22121,0,351,3,2,2.5
421,25316,1,746,2,3,2.5
422,3063,1,4791,6,7,6.5
423,36889,0,883,25,10,17.5
424,25017,9,18392,3,4,3.5
425,40784,0,14144,40549,901,20725.0
426,3408,6,8243,2,2,2.0
427,10233,4,38705,4,2,3.0
428,36048,6,18704,4147,1665,2906.0
429,1962,1,1961,3,2,2.5
430,11585,3,21329,9,4,6.5
431,32391,1,11972,2,2,2.0
432,31739,4,18679,22,29,25.5
433,40785,0,608,40432,3826,22129.0
434,26785,1,7703,2,2,2.0
435,20520,1,6788,2,2,2.0
436,14834,1,8390,3,2,2.5
437,11565,1,12441,2,2,2.0
438,19922,0,8858,48,13,30.5
439,15795,6,39521,145,50,97.5
440,18943,1,30961,2,2,2.0
441,840,8,19493,7,8,7.5
442,26662,0,7523,24231,4766,14498.5
443,26756,0,9311,554,92,323.0
444,12636,1,24788,2,2,2.0
445,20784,1,387,8346,12590,10468.0
446,25514,2,121,681,10,345.5
447,12153,3,19756,2,3,2.5
448,13239,0,284,23,4,13.5
449,26984,1,38840,2,2,2.0
450,9435,1,13227,3,3,3.0
451,23798,1,23297,213,77,145.0
452,4425,0,9880,13,11,12.0
453,17011,3,17169,4,3,3.5
454,20341,2,121,352,5,178.5
455,7442,1,23836,2,2,2.0
456,17432,1,30826,2,2,2.0
457,11988,4,31236,94,138,116.0
458,10121,0,248,296,124,210.0
459,1444,0,9048,126,10,68.0
460,785,8,6770,4,4826,2415.0
461,6375,1,8324,2,2,2.0
462,37317,0,6230,33278,16655,24966.5
463,4385,0,4940,208,24,116.0
464,10713,4,2207,4,68,36.0
465,40786,0,1672,40677,14356,27516.5
466,28472,5,10737,1789,72,930.5
467,21537,0,1027,17,4,10.5
468,1118,5,172,386,6,196.0
469,39579,4,25695,22,222,122.0
470,12699,0,2137,2,4,3.0
471,27906,0,19986,12451,2800,7625.5
472,30297,1,3771,2,2,2.0
473,39950,0,2362,8,4,6.0
474,16469,0,178,76,12,44.0
475,31063,0,2110,121,6,63.5
476,7272,1,33016,2,2,2.0
477,39272,0,12035,10,6,8.0
478,11022,6,27914,7,22,14.5
479,40787,0,5243,40741,26556,33648.5
480,18271,0,3443,98,10,54.0
481,40788,2,593,40668,2009,21338.5
482,40548,0,16045,101,283,192.0
483,20767,0,239,5789,16,2902.5
484,758,1,10360,2,4,3.0
485,34053,2,121,764,14,389.0
486,3223,0,3161,153,2,77.5
487,5881,1,18355,2,5,3.5
488,38969,0,16196,10,4,7.0
489,29347,0,1461,14368,2671,8519.5
490,1650,1,16394,4896,28295,16595.5
491,9952,1,37466,2,2,2.0
492,2245,0,2918,770,39,404.5
493,32727,1,24872,2,2,2.0
494,39701,0,5987,18569,16333,17451.0
495,15176,1,18854,3,3,3.0
496,24327,0,3027,19542,53,9797.5
497,23190,1,13002,3,2,2.5
498,5729,1,20226,2,2,2.0
499,8274,1,8999,2,3,2.5
500,8511,1,31347,2,2,2.0
501,21811,0,278,6,11,8.5
502,511,0,15897,54,63,58.5
503,15736,0,1677,2857,41,1449.0
504,29445,1,1550,2,3,2.5
505,18936,4,39578,17,29,23.0
506,34932,2,14540,3,8,5.5
507,647,1,6311,2,2,2.0
508,33210,6,17250,8265,670,4467.5
509,9637,5,1981,157,10,83.5
510,11643,3,3908,1443,13085,7264.0
511,30998,1,7774,2,2,2.0
512,16669,2,916,8,1,4.5
513,7495,0,883,63,6,34.5
514,21737,0,2589,517,15,266.0
515,3167,1,6502,4,2,3.0
516,32383,0,427,6,4,5.0
517,25046,2,121,98,3,50.5
518,16023,0,4958,13,7,10.0
519,5777,4,4318,1,5,3.0
520,19086,6,12484,1,1,1.0
521,12201,4,22304,90,182,136.0
522,10786,1,14577,4,2,3.0
523,20175,0,7143,12,7,9.5
524,1205,1,23424,2,2,2.0
525,34239,0,239,7880,19,3949.5
526,35226,0,37189,102,106,104.0
527,19169,1,25362,2,2,2.0
528,14940,1,12227,2,2,2.0
529,2813,0,3170,51,15,33.0
530,35238,1,8601,2,2,2.0
531,36661,1,39486,2,2,2.0
532,15364,0,4369,1464,33,748.5
533,17745,5,774,156,2,79.0
534,23613,4,28865,2,3,2.5
535,6782,5,5167,38063,1002,19532.5
536,40789,0,25921,40941,35116,38028.5
537,20079,0,4369,12323,356,6339.5
538,18492,6,36549,4,4,4.0
539,864,1,14562,2,3,2.5
540,4521,1,25708,2,2,2.0
541,10559,1,10558,2,2,2.0
542,3083,0,26431,40466,9662,25064.0
543,5974,0,9758,4771,125,2448.0
544,19,0,29519,26,19,22.5
545,38094,4,40790,37744,40920,39332.0
546,36200,0,5055,17576,14086,15831.0
547,204,1,3048,2,3,2.5
548,40791,0,11084,40700,8859,24779.5
549,33754,1,5275,2,2,2.0
550,32,4,24489,29,53,41.0
551,12319,4,14836,3,17,10.0
552,27811,2,10916,20,19,19.5
553,15792,0,3763,25,4,14.5
554,8019,1,30805,2,2,2.0
555,35060,0,5892,7,4,5.5
556,1678,7,35669,2,42,22.0
557,11125,4,10606,1,1,1.0
558,25276,1,3926,2,2,2.0
559,13830,1,7308,2,2,2.0
560,1366,0,29,36,13,24.5
561,19987,4,11397,40,88,64.0
562,38369,0,51,821,11,416.0
563,4506,1,9454,2,2,2.0
564,6037,0,39187,4234,2258,3246.0
565,2381,2,12273,2,1,1.5
566,6513,0,650,535,42,288.5
567,21168,1,10097,3,2,2.5
568,40792,0,9525,40737,6072,23404.5
569,30839,1,10851,2,2,2.0
570,21181,5,232,114,35,74.5
571,2173,6,18659,118,47,82.5
572,38752,0,728,886,10,448.0
573,8716,6,31315,2,5,3.5
574,24013,1,23715,4,2,3.0
575,36734,5,985,91,7,49.0
576,12641,0,39,122,10,66.0
577,1398,0,19101,40447,867,20657.0
578,13758,1,29291,2,2,2.0
579,4555,0,1115,7826,1710,4768.0
580,39750,6,18050,2695,201,1448.0
581,11789,1,24319,2,3,2.5
582,7072,1,9237,2,3,2.5
583,25660,5,4520,14,6,10.0
584,38151,0,7155,270,361,315.5
585,5768,0,1444,13452,1728,7590.0
586,39121,5,172,165,5,85.0
587,4453,6,7580,35,506,270.5
588,29,1,11186,2,2,2.0
589,40793,0,608,40400,2558,21479.0
590,35764,0,14617,21,7,14.0
591,4608,0,3699,141,24,82.5
592,8852,0,7403,14042,953,7497.5
593,193,6,11869,2,3,2.5
594,19842,4,22836,4,72,38.0
595,21930,1,21045,2,2,2.0
596,5745,1,14074,2,2,2.0
597,9428,1,8999,2,2,2.0
598,26613,1,9037,2,2,2.0
599,7396,0,39,39,3,21.0
600,24578,3,23111,4,4,4.0
601,21061,1,25626,2,2,2.0
602,24011,0,12474,40373,36627,38500.0
603,13829,1,16710,2,3,2.5
604,12211,0,6042,2153,30,1091.5
605,13978,1,2276,2,2,2.0
606,29422,2,1136,104,3,53.5
607,39294,4,26572,6663,4741,5702.0
608,33294,0,3229,2,3,2.5
609,6633,7,12050,3,95,49.0
610,16200,0,1852,592,19,305.5
611,19710,6,10760,15,3,9.0
612,32734,1,3419,2,2,2.0
613,4779,1,14955,2,2,2.0
614,3716,1,1998,3,2,2.5
615,2915,1,12159,5,4,4.5
616,522,1,21041,2,2,2.0
617,31153,0,36722,34210,40501,37355.5
618,7592,1,9560,2,3,2.5
619,5144,4,4318,3,6,4.5
620,2035,1,8589,2,2,2.0
621,4666,1,4665,2,2,2.0
622,6144,1,19664,2,2,2.0
623,28456,2,1773,7,1,4.0
624,18213,1,18982,2,2,2.0
625,18716,0,37537,1231,459,845.0
626,6882,9,10563,3,3,3.0
627,332,0,1287,77,10,43.5
628,40794,0,32275,40719,11803,26261.0
629,19296,1,6611,2,2,2.0
630,16065,0,36140,8,13,10.5
631,32071,1,23898,2,2,2.0
632,37285,0,184,9,3,6.0
633,1190,6,31657,4,9,6.5
634,17492,1,20700,2,2,2.0
635,16074,0,18268,2,3,2.5
636,14746,1,23603,22,22,22.0
637,7078,6,36019,12,32,22.0
638,4225,1,11780,2,2,2.0
639,754,1,2375,2,4,3.0
640,1823,7,36030,61,13,37.0
641,6054,0,4123,2059,20,1039.5
642,40735,5,774,40608,5782,23195.0
643,3215,0,7911,12,8,10.0
644,16802,1,8850,3,4,3.5
645,1076,1,1075,2,2,2.0
646,18470,1,18469,2,2,2.0
647,7673,1,8629,2,2,2.0
648,8644,1,14101,2,2,2.0
649,493,0,1629,158,9,83.5
650,2736,4,33515,2,19,10.5
651,40795,0,10090,40654,1889,21271.5
652,35179,0,19119,162,25,93.5
653,28508,2,3843,2,5,3.5
654,25746,0,11870,34236,16859,25547.5
655,26637,6,24424,5,3,4.0
656,15305,5,2978,44,3,23.5
657,14631,0,3275,97,89,93.0
658,39736,1,21554,2,2,2.0
659,8260,0,7895,12,7,9.5
660,36792,1,37816,2,2,2.0
661,40796,2,3317,40631,1152,20891.5
662,11856,1,2643,3,2,2.5
663,8104,1,4274,2,2,2.0
664,2736,4,34726,1,8,4.5
665,9749,1,13574,2,2,2.0
666,40797,0,19420,40915,23345,32130.0
667,15231,0,532,4,3,3.5
668,24056,0,9777,9455,876,5165.5
669,32748,2,743,1576,17,796.5
670,12866,6,7036,17,13,15.0
671,19409,4,36350,4,68,36.0
672,840,6,30428,195,1181,688.0
673,28857,0,706,28,26,27.0
674,8487,1,7998,2,2,2.0
675,19163,0,18538,34,10,22.0
676,28721,0,15897,23,4,13.5
677,6989,0,2604,2132,514,1323.0
678,16614,1,8351,2,2,2.0
679,29143,0,278,6,3,4.5
680,24052,1,24051,2,2,2.0
681,29706,4,499,2,3,2.5
682,34810,9,22728,2,2,2.0
683,40798,0,38876,40822,24322,32572.0
684,26283,6,40443,642,2469,1555.5
685,32794,0,18895,28,11,19.5
686,17745,2,1137,205,2,103.5
687,26122,4,31544,3,35,19.0
688,14588,2,121,24,1,12.5
689,17880,1,20417,2,2,2.0
690,20434,0,21190,27,61,44.0
691,13327,6,22210,7,4,5.5
692,40799,0,5636,40858,31707,36282.5
693,14768,6,24252,5,7,6.0
694,4185,1,13829,5,2,3.5
695,33324,0,284,2,2,2.0
696,39131,0,284,19,7,13.0
697,33742,0,9048,9671,100,4885.5
698,9578,0,473,3967,86,2026.5
699,20196,1,21248,3,2,2.5
700,6765,1,27335,2,2,2.0
701,12725,1,21889,2,3,2.5
702,19754,0,4059,25,6,15.5
703,9461,4,12081,1,1,1.0
704,8574,0,5381,67,19,43.0
705,3408,8,38801,25,27930,13977.5
706,36608,0,123,6511,2260,4385.5
707,516,0,292,3,2,2.5
708,13283,1,2720,3,2,2.5
709,16201,1,16200,3,2,2.5
710,21810,4,25015,33,60,46.5
711,34387,1,26855,2,2,2.0
712,37173,4,10091,4987,1100,3043.5
713,19951,0,20010,6301,680,3490.5
714,40800,0,28344,40614,9478,25046.0
715,24652,0,26678,864,114,489.0
716,26647,1,3407,2,3,2.5
717,27632,0,31556,8,3,5.5
718,8336,6,2824,55,349,202.0
719,14255,1,19144,2,2,2.0
720,20014,0,14262,195,6,100.5
721,31050,2,121,1015,19,517.0
722,40801,0,16573,40578,2995,21786.5
723,2360,1,4933,2,3,2.5
724,40802,0,39415,40581,9950,25265.5
725,19986,1,16852,2,2,2.0
726,30541,0,22903,269,147,208.0
727,20618,1,9942,2,3,2.5
728,38150,0,712,85,6,45.5
729,7684,1,586,3,2,2.5
730,25109,0,7757,301,220,260.5
731,12013,0,296,31,6,18.5
732,40803,0,5646,40646,11006,25826.0
733,35081,1,28378,2,2,2.0
734,29649,0,11732,17837,528,9182.5
735,39026,0,29817,19822,1097,10459.5
736,13903,6,32368,37,238,137.5
737,30745,1,37402,2,2,2.0
738,3499,1,20417,2,2,2.0
739,10159,1,38458,2,2,2.0
740,27696,1,6690,2,2,2.0
741,16732,0,10532,1548,64,806.0
742,6916,0,19429,6521,5543,6032.0
743,10276,1,9887,2,3,2.5
744,4800,1,9900,2,2,2.0
745,17182,1,2190,2,2,2.0
746,4461,0,19310,1187,192,689.5
747,40804,0,1311,40617,2961,21789.0
748,20809,4,32820,289,808,548.5
749,1046,7,18788,5,2763,1384.0
750,37226,0,11964,2786,177,1481.5
751,10737,6,27038,6,64,35.0
752,11632,9,24469,3,10,6.5
753,40699,0,12729,40922,35038,37980.0
754,586,3,772,7,35,21.0
755,40710,0,31312,40868,20175,30521.5
756,13887,0,3443,204,40,122.0
757,11686,1,5336,3,2,2.5
