,h,r,t,head-batch,tail-batch,ranks
219,8053,1,32295,1,1,1.0
220,8643,0,1819,66,8,37.0
221,27467,0,31416,24128,1517,12822.5
222,464,1,3675,1,1,1.0
223,26224,0,2318,392,6,199.0
224,4006,1,7203,1,1,1.0
225,1307,1,11050,1,1,1.0
226,10097,6,15251,84,86,85.0
227,23083,0,26718,14611,7439,11025.0
228,21673,0,26120,920,1059,989.5
229,24650,0,27939,26112,15522,20817.0
230,38457,1,9568,1,1,1.0
231,27178,0,2497,6436,11,3223.5
232,5305,1,1,1,1,1.0
233,12784,4,1630,3,10,6.5
234,25315,1,20655,1,1,1.0
235,931,0,2275,3450,27,1738.5
236,14758,0,9787,902,15,458.5
237,36898,0,1686,719,18,368.5
238,40774,0,16369,40881,24286,32583.5
239,17226,1,10110,1,1,1.0
240,27870,2,2023,38,3,20.5
241,16554,1,29212,1,1,1.0
242,36825,0,20796,1,2,1.5
243,5335,5,9988,21611,5426,13518.5
244,1864,4,9221,1,22,11.5
245,12378,1,3604,1,1,1.0
246,9895,1,13428,1,1,1.0
247,15667,1,15666,1,1,1.0
248,2507,3,4435,800,486,643.0
249,20071,4,20803,1,1,1.0
250,20849,1,14778,1,1,1.0
251,13053,1,24622,1,1,1.0
252,19366,0,20234,335,214,274.5
253,35882,2,2524,2561,683,1622.0
254,8199,0,15331,4,2,3.0
255,19502,1,12706,1,1,1.0
256,11732,1,7659,1,1,1.0
257,12815,4,27688,3,208,105.5
258,26871,0,2084,23,11,17.0
259,4955,6,15531,1,2,1.5
260,8178,1,11153,1,1,1.0
261,2181,6,20785,53,479,266.0
262,23792,0,30977,654,25,339.5
263,4102,4,38587,36,83,59.5
264,40775,0,35896,40796,26670,33733.0
265,6696,1,21296,1,1,1.0
266,3303,0,10707,760,12,386.0
267,17408,0,4099,474,20,247.0
268,23226,0,34449,5576,232,2904.0
269,4136,1,4135,1,1,1.0
270,39465,0,16668,19604,2379,10991.5
271,16257,0,23562,578,750,664.0
272,4227,6,32367,36,423,229.5
273,11490,2,2023,196,1,98.5
274,16679,1,16678,1,1,1.0
275,1122,9,23212,1,1,1.0
276,1678,7,18000,1,20,10.5
277,7532,1,7531,1,1,1.0
278,29273,1,14570,1,1,1.0
279,5949,0,3779,298,8,153.0
280,23795,2,2580,5,1,3.0
281,15250,5,2644,2,1,1.5
282,4951,1,5069,1,1,1.0
283,7948,1,8993,1,1,1.0
284,3755,1,18943,1,1,1.0
285,25065,0,4789,4,2,3.0
286,17857,1,11523,1,1,1.0
287,36099,1,14931,5,3,4.0
288,6924,4,37669,5,52,28.5
289,30696,4,40310,44,187,115.5
290,5259,0,9217,244,28,136.0
291,20159,4,23395,45,186,115.5
292,3882,4,10151,18,32,25.0
293,8811,0,2340,188,16,102.0
294,19066,6,13595,2186,5012,3599.0
295,2887,0,2938,2,1,1.5
296,25015,4,28828,850,458,654.0
297,3850,0,160,903,6,454.5
298,30234,0,2731,24,1,12.5
299,46,0,14274,1390,441,915.5
300,14834,1,5110,2,1,1.5
301,29358,0,2687,1,1,1.0
302,33543,0,40596,9642,40693,25167.5
303,172,4,7119,188,30666,15427.0
304,17939,1,17938,1,1,1.0
305,21326,1,23555,1,1,1.0
306,21406,0,608,18946,19,9482.5
307,2173,6,38083,1,5,3.0
308,31958,5,914,21,1,11.0
309,33947,4,39713,176,202,189.0
310,18377,3,4166,1,1,1.0
311,34858,0,18783,15999,4493,10246.0
312,3968,1,5813,1,1,1.0
313,36714,0,38851,26,95,60.5
314,30857,0,30511,10985,6653,8819.0
315,1365,1,15439,1,1,1.0
316,39987,0,81,23,1,12.0
317,5785,0,26217,27,26,26.5
318,16634,0,9747,134,9,71.5
319,36078,1,7833,1,1,1.0
320,32975,0,9558,35,6,20.5
321,22353,1,15922,1,1,1.0
322,1604,1,6991,1,1,1.0
323,2547,1,14925,1,1,1.0
324,14212,0,14737,23,7,15.0
325,4130,0,3621,5,2,3.5
326,10319,4,33522,99,161,130.0
327,27683,1,39142,1,1,1.0
328,16503,1,110,1,1,1.0
329,40776,0,5310,40620,16419,28519.5
330,1913,6,25274,48,285,166.5
331,33711,5,19257,1,1,1.0
332,32197,1,22383,1,1,1.0
333,23062,1,12031,1,1,1.0
334,26578,0,239,6095,25,3060.0
335,2069,1,15760,1,1,1.0
336,40777,0,608,40383,29,20206.0
337,33594,2,121,488,3,245.5
338,22182,1,3014,1,1,1.0
339,8080,4,23312,28,146,87.0
340,31096,1,15639,1,1,1.0
341,36945,0,296,249,2,125.5
342,13398,0,71,32,18,25.0
343,20939,0,2215,1,1,1.0
344,7946,1,1765,1,1,1.0
345,1947,0,1249,241,9,125.0
346,22728,1,16506,1,1,1.0
347,3254,0,2886,1119,9,564.0
348,18890,4,28071,16,69,42.5
349,24803,4,28831,1,9,5.0
350,12939,1,23279,1,1,1.0
351,13702,1,12070,1,1,1.0
352,27600,0,7589,28,2,15.0
353,15497,1,2938,1,1,1.0
354,24117,1,1225,1,1,1.0
355,1110,0,20337,20,16,18.0
356,354,4,36395,1,3,2.0
357,24159,0,12803,3709,364,2036.5
358,26948,2,3620,344,6,175.0
359,37272,0,7800,816,10,413.0
360,23037,4,3762,5,24,14.5
361,33783,2,1326,1295,8,651.5
362,26315,0,19366,1,1,1.0
363,18160,0,1200,12,6,9.0
364,23552,1,10327,1,1,1.0
365,40037,0,19153,5795,810,3302.5
366,7751,0,3712,94,27,60.5
367,26351,6,25426,181,6128,3154.5
368,6974,6,17672,7,64,35.5
369,19506,1,15393,1,1,1.0
370,32325,0,17590,948,29,488.5
371,40778,2,26169,40777,14093,27435.0
372,36197,4,29170,8,2,5.0
373,8023,1,21296,1,1,1.0
374,1264,1,22448,1,1,1.0
375,40779,2,1646,40620,18503,29561.5
376,40780,0,379,40648,10703,25675.5
377,14490,1,12757,1,1,1.0
378,34243,0,1244,5,1,3.0
379,40781,0,4921,40850,19382,30116.0
380,9372,1,1508,1,1,1.0
381,2261,4,18565,1,21,11.0
382,40782,2,1646,40652,20878,30765.0
383,5771,4,39949,2,13,7.5
384,28826,1,3712,1,1,1.0
385,13951,1,3521,1,1,1.0
386,18299,1,274,1,1,1.0
387,15954,1,34113,1,1,1.0
388,33081,0,3606,4214,833,2523.5
389,17141,0,21055,3,3,3.0
390,13878,1,26428,1,1,1.0
391,35918,0,391,1,1,1.0
392,39002,1,39001,1,1,1.0
393,6286,1,7865,1,1,1.0
394,4532,1,26446,1,1,1.0
395,11891,5,16320,29067,548,14807.5
396,13955,1,11289,1,1,1.0
397,1592,1,17240,1,1,1.0
398,15523,0,2604,17,5,11.0
399,12623,1,6107,1,1,1.0
400,22297,1,8322,1,1,1.0
401,28595,0,608,20061,36,10048.5
402,13968,1,7803,1,2,1.5
403,4547,1,21674,1,1,1.0
404,7982,1,20572,1,1,1.0
405,31376,2,743,16,1,8.5
406,39780,0,2807,86,7,46.5
407,28371,2,121,451,2,226.5
408,15011,0,1542,299,5,152.0
409,10421,1,10420,1,1,1.0
410,26009,0,265,23,4,13.5
411,11480,2,1534,5,3,4.0
412,40783,0,4407,40754,6902,23828.0
413,8464,1,8424,1,1,1.0
414,23763,1,3300,1,1,1.0
415,24479,1,23586,1,1,1.0
416,28656,0,21,2,1,1.5
417,6493,0,3567,40,22,31.0
418,21912,0,22347,15,3,9.0
419,24178,1,9908,1,1,1.0
420,22121,0,351,2,1,1.5
421,25316,1,746,1,1,1.0
422,3063,1,4791,1,2,1.5
423,36889,0,883,12,2,7.0
424,25017,9,18392,1,1,1.0
425,40784,0,14144,40606,7028,23817.0
426,3408,6,8243,1,3,2.0
427,10233,4,38705,1,7,4.0
428,36048,6,18704,5528,5747,5637.5
429,1962,1,1961,1,1,1.0
430,11585,3,21329,1,1,1.0
431,32391,1,11972,1,1,1.0
432,31739,4,18679,23,22,22.5
433,40785,0,608,40221,4,20112.5
434,26785,1,7703,1,1,1.0
435,20520,1,6788,1,1,1.0
436,14834,1,8390,1,1,1.0
437,11565,1,12441,1,1,1.0
438,19922,0,8858,28,6,17.0
439,15795,6,39521,264,65,164.5
440,18943,1,30961,1,1,1.0
441,840,8,19493,1,3,2.0
442,26662,0,7523,28925,4506,16715.5
443,26756,0,9311,133,24,78.5
444,12636,1,24788,1,1,1.0
445,20784,1,387,6794,8094,7444.0
446,25514,2,121,628,8,318.0
447,12153,3,19756,1,1,1.0
448,13239,0,284,13,1,7.0
449,26984,1,38840,1,1,1.0
450,9435,1,13227,1,1,1.0
451,23798,1,23297,31,25,28.0
452,4425,0,9880,6,5,5.5
453,17011,3,17169,2,1,1.5
454,20341,2,121,360,6,183.0
455,7442,1,23836,1,1,1.0
456,17432,1,30826,1,1,1.0
457,11988,4,31236,45,182,113.5
458,10121,0,248,1055,69,562.0
459,1444,0,9048,45,9,27.0
460,785,8,6770,1,16009,8005.0
461,6375,1,8324,1,1,1.0
462,37317,0,6230,34204,15620,24912.0
463,4385,0,4940,159,11,85.0
464,10713,4,2207,4,39,21.5
465,40786,0,1672,40564,6900,23732.0
466,28472,5,10737,4084,18,2051.0
467,21537,0,1027,10,1,5.5
468,1118,5,172,161,1,81.0
469,39579,4,25695,16,421,218.5
470,12699,0,2137,1,1,1.0
471,27906,0,19986,2775,292,1533.5
472,30297,1,3771,1,1,1.0
473,39950,0,2362,5,1,3.0
474,16469,0,178,18,6,12.0
475,31063,0,2110,54,3,28.5
476,7272,1,33016,1,1,1.0
477,39272,0,12035,4,1,2.5
478,11022,6,27914,7,15,11.0
479,40787,0,5243,40900,33424,37162.0
480,18271,0,3443,25,3,14.0
481,40788,2,593,40615,715,20665.0
482,40548,0,16045,59,78,68.5
483,20767,0,239,1522,4,763.0
484,758,1,10360,1,1,1.0
485,34053,2,121,629,8,318.5
486,3223,0,3161,88,2,45.0
487,5881,1,18355,1,1,1.0
488,38969,0,16196,16,2,9.0
489,29347,0,1461,9660,486,5073.0
490,1650,1,16394,2683,31838,17260.5
491,9952,1,37466,1,1,1.0
492,2245,0,2918,145,5,75.0
493,32727,1,24872,1,1,1.0
494,39701,0,5987,14975,5310,10142.5
495,15176,1,18854,1,1,1.0
496,24327,0,3027,9867,17,4942.0
497,23190,1,13002,1,1,1.0
498,5729,1,20226,1,1,1.0
499,8274,1,8999,1,1,1.0
500,8511,1,31347,1,1,1.0
501,21811,0,278,3,1,2.0
502,511,0,15897,94,527,310.5
503,15736,0,1677,895,6,450.5
504,29445,1,1550,1,1,1.0
505,18936,4,39578,5,11,8.0
506,34932,2,14540,2,3,2.5
507,647,1,6311,1,1,1.0
508,33210,6,17250,5813,2479,4146.0
509,9637,5,1981,3,1,2.0
510,11643,3,3908,134,1455,794.5
511,30998,1,7774,1,1,1.0
512,16669,2,916,16,1,8.5
513,7495,0,883,13,2,7.5
514,21737,0,2589,246,10,128.0
515,3167,1,6502,1,1,1.0
516,32383,0,427,1,1,1.0
517,25046,2,121,64,2,33.0
518,16023,0,4958,2,2,2.0
519,5777,4,4318,1,3,2.0
520,19086,6,12484,1,1,1.0
521,12201,4,22304,87,133,110.0
522,10786,1,14577,1,1,1.0
523,20175,0,7143,33,16,24.5
524,1205,1,23424,1,1,1.0
525,34239,0,239,2102,12,1057.0
526,35226,0,37189,97,79,88.0
527,19169,1,25362,1,1,1.0
528,14940,1,12227,1,1,1.0
529,2813,0,3170,29,7,18.0
530,35238,1,8601,1,1,1.0
531,36661,1,39486,1,1,1.0
532,15364,0,4369,1539,65,802.0
533,17745,5,774,221,2,111.5
534,23613,4,28865,1,1,1.0
535,6782,5,5167,37822,126,18974.0
536,40789,0,25921,40743,26944,33843.5
537,20079,0,4369,12597,300,6448.5
538,18492,6,36549,2,2,2.0
539,864,1,14562,1,1,1.0
540,4521,1,25708,1,1,1.0
541,10559,1,10558,1,1,1.0
542,3083,0,26431,40432,12516,26474.0
543,5974,0,9758,943,31,487.0
544,19,0,29519,12,6,9.0
545,38094,4,40790,37767,40875,39321.0
546,36200,0,5055,19990,11565,15777.5
547,204,1,3048,1,1,1.0
548,40791,0,11084,40709,17482,29095.5
549,33754,1,5275,1,1,1.0
550,32,4,24489,11,9,10.0
551,12319,4,14836,1,9,5.0
552,27811,2,10916,21,7,14.0
553,15792,0,3763,34,4,19.0
554,8019,1,30805,1,1,1.0
555,35060,0,5892,7,2,4.5
556,1678,7,35669,1,29,15.0
557,11125,4,10606,2,4,3.0
558,25276,1,3926,1,1,1.0
559,13830,1,7308,1,1,1.0
560,1366,0,29,6,3,4.5
561,19987,4,11397,43,168,105.5
562,38369,0,51,929,4,466.5
563,4506,1,9454,1,1,1.0
564,6037,0,39187,2089,10281,6185.0
565,2381,2,12273,1,1,1.0
566,6513,0,650,619,157,388.0
567,21168,1,10097,1,1,1.0
568,40792,0,9525,40575,4395,22485.0
569,30839,1,10851,1,1,1.0
570,21181,5,232,24,4,14.0
571,2173,6,18659,9,39,24.0
572,38752,0,728,1640,7,823.5
573,8716,6,31315,3,4,3.5
574,24013,1,23715,1,1,1.0
575,36734,5,985,25,1,13.0
576,12641,0,39,81,2,41.5
577,1398,0,19101,40552,1916,21234.0
578,13758,1,29291,1,1,1.0
579,4555,0,1115,14257,8264,11260.5
580,39750,6,18050,10800,396,5598.0
581,11789,1,24319,20,2,11.0
582,7072,1,9237,1,2,1.5
583,25660,5,4520,35,7,21.0
584,38151,0,7155,1052,397,724.5
585,5768,0,1444,11171,2190,6680.5
586,39121,5,172,67,1,34.0
587,4453,6,7580,16,1215,615.5
588,29,1,11186,1,1,1.0
589,40793,0,608,40381,22,20201.5
590,35764,0,14617,93,12,52.5
591,4608,0,3699,8,1,4.5
592,8852,0,7403,2181,153,1167.0
593,193,6,11869,1,2,1.5
594,19842,4,22836,2,27,14.5
595,21930,1,21045,1,1,1.0
596,5745,1,14074,1,1,1.0
597,9428,1,8999,1,1,1.0
598,26613,1,9037,1,1,1.0
599,7396,0,39,65,1,33.0
600,24578,3,23111,2,1,1.5
601,21061,1,25626,1,1,1.0
602,24011,0,12474,35624,33524,34574.0
603,13829,1,16710,1,1,1.0
604,12211,0,6042,4528,87,2307.5
605,13978,1,2276,1,1,1.0
606,29422,2,1136,56,2,29.0
607,39294,4,26572,521,201,361.0
608,33294,0,3229,57,2,29.5
609,6633,7,12050,1,242,121.5
610,16200,0,1852,331,8,169.5
611,19710,6,10760,11,1,6.0
612,32734,1,3419,1,1,1.0
613,4779,1,14955,1,1,1.0
614,3716,1,1998,1,1,1.0
615,2915,1,12159,1,1,1.0
616,522,1,21041,1,1,1.0
617,31153,0,36722,36989,40513,38751.0
618,7592,1,9560,1,1,1.0
619,5144,4,4318,2,3,2.5
620,2035,1,8589,1,1,1.0
621,4666,1,4665,1,1,1.0
622,6144,1,19664,1,1,1.0
623,28456,2,1773,4,1,2.5
624,18213,1,18982,1,1,1.0
625,18716,0,37537,255,464,359.5
626,6882,9,10563,1,1,1.0
627,332,0,1287,12,3,7.5
628,40794,0,32275,40761,15939,28350.0
629,19296,1,6611,1,1,1.0
630,16065,0,36140,2,7,4.5
631,32071,1,23898,1,1,1.0
632,37285,0,184,7,1,4.0
633,1190,6,31657,1,3,2.0
634,17492,1,20700,1,1,1.0
635,16074,0,18268,1,1,1.0
636,14746,1,23603,22,11,16.5
637,7078,6,36019,7,82,44.5
638,4225,1,11780,1,1,1.0
639,754,1,2375,1,1,1.0
640,1823,7,36030,40,145,92.5
641,6054,0,4123,3494,6,1750.0
642,40735,5,774,40751,13851,27301.0
643,3215,0,7911,2,5,3.5
644,16802,1,8850,1,1,1.0
645,1076,1,1075,1,1,1.0
646,18470,1,18469,1,1,1.0
647,7673,1,8629,1,1,1.0
648,8644,1,14101,1,1,1.0
649,493,0,1629,851,8,429.5
650,2736,4,33515,1,17,9.0
651,40795,0,10090,40644,718,20681.0
652,35179,0,19119,321,25,173.0
653,28508,2,3843,2,2,2.0
654,25746,0,11870,25451,6421,15936.0
655,26637,6,24424,13,36,24.5
656,15305,5,2978,19,1,10.0
657,14631,0,3275,41,44,42.5
658,39736,1,21554,1,1,1.0
659,8260,0,7895,3,2,2.5
660,36792,1,37816,1,1,1.0
661,40796,2,3317,40557,606,20581.5
662,11856,1,2643,1,1,1.0
663,8104,1,4274,1,1,1.0
664,2736,4,34726,1,5,3.0
665,9749,1,13574,1,1,1.0
666,40797,0,19420,40887,26228,33557.5
667,15231,0,532,2,1,1.5
668,24056,0,9777,19631,12011,15821.0
669,32748,2,743,1482,6,744.0
670,12866,6,7036,6,3,4.5
671,19409,4,36350,7,182,94.5
672,840,6,30428,82,765,423.5
673,28857,0,706,15,14,14.5
674,8487,1,7998,1,1,1.0
675,19163,0,18538,14,6,10.0
676,28721,0,15897,3,1,2.0
677,6989,0,2604,192,74,133.0
678,16614,1,8351,1,1,1.0
679,29143,0,278,2,1,1.5
680,24052,1,24051,1,1,1.0
681,29706,4,499,22,10,16.0
682,34810,9,22728,1,1,1.0
683,40798,0,38876,40735,16992,28863.5
684,26283,6,40443,113,6047,3080.0
685,32794,0,18895,21,3,12.0
686,17745,2,1137,200,1,100.5
687,26122,4,31544,1,17,9.0
688,14588,2,121,27,1,14.0
689,17880,1,20417,1,1,1.0
690,20434,0,21190,1736,669,1202.5
691,13327,6,22210,134,6,70.0
692,40799,0,5636,40714,15044,27879.0
693,14768,6,24252,3,2,2.5
694,4185,1,13829,1,1,1.0
695,33324,0,284,3,1,2.0
696,39131,0,284,10,1,5.5
697,33742,0,9048,9672,68,4870.0
698,9578,0,473,1018,21,519.5
699,20196,1,21248,1,1,1.0
700,6765,1,27335,1,1,1.0
701,12725,1,21889,1,1,1.0
702,19754,0,4059,32,4,18.0
703,9461,4,12081,1,1,1.0
704,8574,0,5381,11,7,9.0
705,3408,8,38801,53,24917,12485.0
706,36608,0,123,23633,4566,14099.5
707,516,0,292,1,1,1.0
708,13283,1,2720,1,1,1.0
709,16201,1,16200,1,1,1.0
710,21810,4,25015,34,86,60.0
711,34387,1,26855,1,1,1.0
712,37173,4,10091,2165,2445,2305.0
713,19951,0,20010,2673,245,1459.0
714,40800,0,28344,40881,33614,37247.5
715,24652,0,26678,1536,87,811.5
716,26647,1,3407,1,1,1.0
717,27632,0,31556,26,3,14.5
718,8336,6,2824,58,448,253.0
719,14255,1,19144,1,1,1.0
720,20014,0,14262,74,3,38.5
721,31050,2,121,825,13,419.0
722,40801,0,16573,40737,13753,27245.0
723,2360,1,4933,1,1,1.0
724,40802,0,39415,40869,30760,35814.5
725,19986,1,16852,1,1,1.0
726,30541,0,22903,1415,282,848.5
727,20618,1,9942,1,1,1.0
728,38150,0,712,107,1,54.0
729,7684,1,586,1,1,1.0
730,25109,0,7757,256,298,277.0
731,12013,0,296,23,1,12.0
732,40803,0,5646,40658,13406,27032.0
733,35081,1,28378,1,1,1.0
734,29649,0,11732,18189,821,9505.0
735,39026,0,29817,4585,3446,4015.5
736,13903,6,32368,55,485,270.0
737,30745,1,37402,1,1,1.0
738,3499,1,20417,1,1,1.0
739,10159,1,38458,1,1,1.0
740,27696,1,6690,1,1,1.0
741,16732,0,10532,632,22,327.0
742,6916,0,19429,1590,2881,2235.5
743,10276,1,9887,1,1,1.0
744,4800,1,9900,1,1,1.0
745,17182,1,2190,1,1,1.0
746,4461,0,19310,1484,231,857.5
747,40804,0,1311,40731,6619,23675.0
748,20809,4,32820,122,629,375.5
749,1046,7,18788,1,9376,4688.5
750,37226,0,11964,344,30,187.0
751,10737,6,27038,16,131,73.5
752,11632,9,24469,1,1,1.0
753,40699,0,12729,40765,24592,32678.5
754,586,3,772,3,16,9.5
755,40710,0,31312,40778,22903,31840.5
756,13887,0,3443,102,13,57.5
757,11686,1,5336,1,1,1.0
758,28941,0,3716,23195,5118,14156.5
