,h,r,t,head-batch,tail-batch,ranks
75,97,0,1141,3,12,7.5
76,1298,0,84,15,9,12.0
77,1068,0,288,159,350,254.5
78,1172,0,1456,1,1,1.0
79,1276,0,1350,19,20,19.5
80,1271,0,1275,53,80,66.5
81,1112,0,1308,91,185,138.0
82,1260,0,1330,90,222,156.0
83,876,0,1336,437,265,351.0
84,68,0,567,2,22,12.0
85,1141,0,1205,52,46,49.0
86,626,0,1479,118,147,132.5
87,683,0,1601,1,4,2.5
88,9,0,1384,4,125,64.5
89,1063,0,1217,1,5,3.0
90,973,0,162,6,39,22.5
91,1476,0,236,56,58,57.0
92,9,0,1066,1,1,1.0
93,1165,0,664,18,41,29.5
94,1246,0,1499,855,1008,931.5
95,483,0,1820,202,161,181.5
96,9,0,1473,10,12,11.0
97,877,0,928,3,11,7.0
98,1146,0,73,770,1250,1010.0
99,561,0,8,30,205,117.5
100,410,0,1531,1,31,16.0
101,9,0,1858,9,33,21.0
102,68,0,1170,8,86,47.0
103,1479,0,1809,10,10,10.0
104,1527,0,149,96,217,156.5
105,1981,0,1216,104,399,251.5
106,607,0,1837,3,3,3.0
107,561,0,1140,13,273,143.0
108,242,0,1221,67,168,117.5
109,1998,0,178,36,9,22.5
110,9,0,1569,11,45,28.0
111,1321,0,1506,91,70,80.5
112,1308,0,1399,12,69,40.5
113,897,0,934,21,45,33.0
114,1264,0,1759,311,220,265.5
115,1072,0,1079,51,34,42.5
116,1273,0,1507,1,1,1.0
117,9,0,1218,2,9,5.5
118,388,0,1467,27,66,46.5
119,1321,0,212,262,65,163.5
120,1324,0,166,595,496,545.5
121,17,0,1103,2,3,2.5
122,1174,0,1448,111,351,231.0
123,1660,0,1791,10,3,6.5
124,1856,0,1988,22,25,23.5
125,1073,0,1269,5,3,4.0
126,561,0,1299,4,47,25.5
127,1302,0,1747,32,42,37.0
128,1669,0,221,7,6,6.5
129,877,0,1282,244,1353,798.5
130,1631,0,1677,3,2,2.5
131,181,0,607,5,12,8.5
132,890,0,190,30,36,33.0
133,877,0,1417,143,138,140.5
134,1631,0,1692,4,6,5.0
135,733,0,352,3,38,20.5
136,1068,0,1858,268,253,260.5
137,1687,0,171,275,17,146.0
138,1063,0,1171,3,24,13.5
139,1242,0,27,165,144,154.5
140,181,0,89,7,14,10.5
141,879,0,474,23,45,34.0
142,293,0,1500,47,291,169.0
143,1146,0,1325,152,252,202.0
144,1446,0,1830,572,341,456.5
145,877,0,101,42,67,54.5
146,1338,0,1389,71,86,78.5
147,1715,0,341,16,18,17.0
148,1726,0,1990,79,44,61.5
149,1261,0,1291,38,138,88.0
150,553,0,1168,8,19,13.5
151,1924,0,1950,329,160,244.5
152,461,0,164,17,32,24.5
153,945,0,524,23,5,14.0
154,877,0,890,1,12,6.5
155,151,0,542,1,3,2.0
156,68,0,1332,12,70,41.0
157,1168,0,1218,2,4,3.0
158,561,0,1731,2,42,22.0
159,1260,0,1369,8,10,9.0
160,1448,0,1473,176,251,213.5
161,1269,0,1469,20,19,19.5
162,1896,0,730,5,7,6.0
163,747,0,491,65,16,40.5
164,1260,0,108,62,72,67.0
165,738,0,392,5,18,11.5
166,68,0,1753,60,285,172.5
167,68,0,1172,14,64,39.0
168,1308,0,1735,1,2,1.5
169,973,0,1533,113,855,484.0
170,1342,0,1730,33,69,51.0
171,1995,0,108,21,6,13.5
172,1063,0,1069,2,87,44.5
173,1489,0,1759,367,136,251.5
174,349,0,439,7,100,53.5
175,553,0,1271,25,29,27.0
176,1303,0,230,59,83,71.0
177,638,0,1809,67,157,112.0
178,1919,0,1942,82,17,49.5
179,1399,0,341,193,137,165.0
180,1073,0,1318,35,97,66.0
181,1125,0,1138,1,2,1.5
182,410,0,1552,1,2,1.5
183,1130,0,1766,85,114,99.5
184,1822,0,1895,32,5,18.5
185,1871,0,46,148,38,93.0
186,1721,0,1856,402,228,315.0
187,1303,0,1335,54,95,74.5
188,1663,0,226,3,8,5.5
189,1068,0,1318,18,69,43.5
190,1205,0,1914,180,388,284.0
191,1494,0,1507,100,38,69.0
192,1278,0,1805,5,26,15.5
193,1082,0,1150,9,7,8.0
194,1477,0,1906,254,87,170.5
195,907,0,1775,249,70,159.5
196,1068,0,1320,17,31,24.0
197,827,0,445,1193,677,935.0
198,582,0,94,12,123,67.5
199,946,0,955,63,10,36.5
200,388,0,1132,2,14,8.0
201,439,0,1514,266,381,323.5
202,1184,0,1187,56,91,73.5
203,1810,0,1975,52,34,43.0
204,1633,0,263,470,511,490.5
205,733,0,1481,5,130,67.5
206,1761,0,1775,36,10,23.0
207,1682,0,1736,7,6,6.5
208,929,0,932,23,21,22.0
209,586,0,1571,8,50,29.0
210,1125,0,1172,9,2,5.5
211,306,0,1362,12,23,17.5
212,590,0,618,2,74,38.0
213,1249,0,1327,15,59,37.0
214,1336,0,309,541,695,618.0
215,733,0,1438,2,175,88.5
216,1173,0,1178,9,10,9.5
217,1247,0,65,100,143,121.5
218,1365,0,1514,52,144,98.0
219,1123,0,1224,2,15,8.5
220,1218,0,1667,10,12,11.0
221,957,0,1142,2,4,3.0
222,1111,0,787,8,108,58.0
223,565,0,1257,91,299,195.0
224,1536,0,1859,142,49,95.5
225,1997,0,239,87,49,68.0
226,1308,0,1975,55,288,171.5
227,748,0,309,1251,1514,1382.5
228,1829,0,381,279,189,234.0
229,51,0,151,2,3,2.5
230,1202,0,1820,270,326,298.0
231,1570,0,1691,491,523,507.0
232,412,0,170,110,390,250.0
233,1212,0,1660,66,78,72.0
234,461,0,1562,43,442,242.5
235,532,0,1399,9,57,33.0
236,97,0,1276,40,68,54.0
237,1715,0,63,67,109,88.0
238,1328,0,1807,3,28,15.5
239,1250,0,1679,125,91,108.0
240,1581,0,1684,47,5,26.0
241,1242,0,67,221,157,189.0
242,879,0,896,3,37,20.0
243,198,0,1191,1,3,2.0
244,593,0,318,769,1609,1189.0
245,436,0,892,318,284,301.0
246,928,0,940,39,59,49.0
247,1894,0,1895,277,97,187.0
248,62,0,333,155,67,111.0
249,902,0,920,67,54,60.5
250,1898,0,236,71,49,60.0
251,383,0,1494,3,3,3.0
252,586,0,1251,16,201,108.5
253,97,0,999,5,19,12.0
254,1400,0,45,62,43,52.5
255,68,0,1405,2,3,2.5
256,872,0,932,6,17,11.5
257,315,0,1471,4,30,17.0
258,607,0,107,60,135,97.5
259,1295,0,1975,431,436,433.5
260,1168,0,1320,6,4,5.0
261,1722,0,1733,111,26,68.5
262,1202,0,206,4,2,3.0
263,1291,0,1679,57,49,53.0
264,1244,0,1727,61,98,79.5
265,1112,0,1212,65,294,179.5
266,1573,0,1840,333,53,193.0
267,1691,0,24,102,48,75.0
268,417,0,1134,53,72,62.5
269,383,0,1076,27,296,161.5
270,1009,0,1527,335,118,226.5
271,1308,0,1663,19,31,25.0
272,1328,0,212,56,107,81.5
273,1895,0,65,10,4,7.0
274,1063,0,1221,1,4,2.5
275,973,0,1426,4,101,52.5
276,1330,0,1695,181,187,184.0
277,898,0,921,27,57,42.0
278,621,0,220,1282,1269,1275.5
279,973,0,21,1,7,4.0
280,1071,0,1175,2,2,2.0
281,1563,0,1662,18,1,9.5
282,1596,0,1677,3,4,3.5
283,1247,0,45,11,17,14.0
284,1677,0,1711,4,3,3.5
285,40,0,357,155,74,114.5
286,293,0,1762,39,228,133.5
287,1187,0,66,215,236,225.5
288,1308,0,1628,31,93,62.0
289,973,0,1816,141,654,397.5
290,1761,0,236,101,31,66.0
291,1275,0,94,57,91,74.0
292,1909,0,274,175,53,114.0
293,1597,0,1677,11,5,8.0
294,1349,0,1733,253,334,293.5
295,1391,0,1630,59,25,42.0
296,1281,0,1350,6,7,6.5
297,973,0,382,1,5,3.0
298,412,0,1709,12,63,37.5
299,603,0,973,31,150,90.5
300,892,0,101,1,4,2.5
301,1145,0,1990,209,245,227.0
302,1243,0,1730,203,442,322.5
303,1195,0,69,27,41,34.0
304,1756,0,1887,151,48,99.5
305,9,0,1279,5,33,19.0
306,1396,0,1894,7,5,6.0
307,1112,0,1170,27,196,111.5
308,1330,0,31,70,82,76.0
309,1384,0,1387,2,1,1.5
310,181,0,999,1,3,2.0
311,1163,0,1509,8,6,7.0
312,561,0,1494,19,75,47.0
313,1195,0,76,202,316,259.0
314,2,0,198,57,1173,615.0
315,607,0,1456,23,41,32.0
316,1065,0,1509,85,105,95.0
317,1358,0,19,256,175,215.5
318,1174,0,1491,54,92,73.0
319,578,0,1349,149,67,108.0
320,1168,0,1799,59,95,77.0
321,1308,0,1986,6,60,33.0
322,1952,0,1954,211,87,149.0
323,498,0,1682,163,620,391.5
324,1119,0,1298,121,454,287.5
325,1281,0,1321,84,116,100.0
326,1330,0,1874,85,85,85.0
327,293,0,85,5,69,37.0
328,1353,0,302,44,100,72.0
329,909,0,1328,2,1,1.5
330,1633,0,1873,373,220,296.5
331,1279,0,1456,43,39,41.0
332,293,0,1299,2,22,12.0
333,390,0,1475,424,731,577.5
334,1448,0,15,379,415,397.0
335,1411,0,1770,319,297,308.0
336,1129,0,1885,245,324,284.5
337,465,0,771,18,372,195.0
338,1102,0,1216,33,11,22.0
339,586,0,183,118,516,317.0
340,1298,0,171,2,2,2.0
341,305,0,643,11,758,384.5
342,269,0,424,184,10,97.0
343,1141,0,1164,36,93,64.5
344,1679,0,1710,9,57,33.0
345,973,0,446,220,925,572.5
346,68,0,1145,18,197,107.5
347,1287,0,1346,73,144,108.5
348,1600,0,1694,29,11,20.0
349,1599,0,303,532,283,407.5
350,1669,0,178,1,5,3.0
351,1338,0,1342,43,30,36.5
352,928,0,938,9,13,11.0
353,1331,0,52,30,13,21.5
354,1986,0,524,145,27,86.0
355,489,0,1216,3,7,5.0
356,565,0,1075,42,388,215.0
357,1286,0,65,378,515,446.5
358,516,0,1624,76,50,63.0
359,1206,0,94,173,337,255.0
360,181,0,417,2,18,10.0
361,1748,0,232,42,19,30.5
362,1068,0,1138,2,16,9.0
363,1527,0,1944,2,11,6.5
364,1262,0,214,19,1,10.0
365,1464,0,1786,58,77,67.5
366,1063,0,1068,3,92,47.5
367,1073,0,1375,25,74,49.5
368,733,0,1704,1,45,23.0
369,987,0,52,81,59,70.0
370,1090,0,1728,56,24,40.0
371,9,0,251,90,181,135.5
372,1168,0,1691,261,534,397.5
373,1166,0,1214,9,15,12.0
374,9,0,1826,5,6,5.5
375,1915,0,1577,156,389,272.5
376,1150,0,1212,10,14,12.0
377,1455,0,1506,14,4,9.0
378,461,0,1145,44,250,147.0
379,532,0,1997,138,370,254.0
380,783,0,1160,224,338,281.0
381,1073,0,1150,32,55,43.5
382,880,0,1063,72,190,131.0
383,597,0,701,258,196,227.0
384,607,0,1063,4,13,8.5
385,465,0,451,55,256,155.5
386,1079,0,1417,25,15,20.0
387,556,0,1857,59,387,223.0
388,97,0,1130,20,43,31.5
389,1302,0,1762,118,230,174.0
390,1112,0,1250,27,301,164.0
391,631,0,30,121,102,111.5
392,916,0,1572,28,38,33.0
393,1216,0,1791,117,51,84.0
394,973,0,1811,24,113,68.5
395,1559,0,421,4,9,6.5
396,1246,0,1825,295,284,289.5
397,561,0,1971,2,18,10.0
398,1207,0,1354,50,127,88.5
399,305,0,1330,85,580,332.5
400,68,0,909,6,63,34.5
401,896,0,1142,11,14,12.5
402,1183,0,1346,24,41,32.5
403,181,0,1776,15,48,31.5
404,561,0,1754,1,32,16.5
405,259,0,1202,51,27,39.0
406,1175,0,24,269,132,200.5
407,9,0,1494,1,2,1.5
408,1328,0,1808,14,89,51.5
409,1223,0,1724,596,568,582.0
410,694,0,1921,1293,1287,1290.0
411,897,0,940,3,2,2.5
412,1292,0,1296,58,209,133.5
413,1079,0,1138,1,4,2.5
414,407,0,973,521,568,544.5
415,68,0,1329,6,156,81.0
416,1207,0,341,106,120,113.0
417,1332,0,1624,55,27,41.0
418,498,0,1260,20,142,81.0
419,1205,0,1362,5,15,10.0
420,892,0,1852,6,17,11.5
421,1082,0,1212,13,11,12.0
422,1325,0,43,387,579,483.0
423,1690,0,1998,56,76,66.0
424,548,0,1491,21,7,14.0
425,802,0,826,19,15,17.0
426,1726,0,1740,412,269,340.5
427,1308,0,1895,27,43,35.0
428,1153,0,1987,28,419,223.5
429,814,0,842,1,1,1.0
430,1522,0,1725,5,2,3.5
431,1216,0,1979,422,232,327.0
432,1112,0,1153,19,112,65.5
433,1466,0,1822,278,126,202.0
434,565,0,1181,63,662,362.5
435,532,0,1602,39,118,78.5
436,891,0,943,5,7,6.0
437,1071,0,1374,30,44,37.0
438,305,0,652,3,514,258.5
439,1571,0,1909,16,74,45.0
440,1181,0,1241,3,5,4.0
441,701,0,764,144,926,535.0
442,664,0,313,135,176,155.5
443,1140,0,1456,23,30,26.5
444,1289,0,1766,55,16,35.5
445,561,0,1327,19,154,86.5
446,772,0,1719,1,2,1.5
447,1212,0,1452,8,30,19.0
448,1123,0,1351,7,35,21.0
449,1269,0,1322,3,2,2.5
450,1067,0,1213,11,8,9.5
451,1166,0,1473,22,23,22.5
452,586,0,1628,20,69,44.5
453,733,0,1610,10,451,230.5
454,1068,0,1080,4,19,11.5
455,1556,0,397,18,141,79.5
456,388,0,1351,4,40,22.0
457,282,0,1273,40,45,42.5
458,1140,0,1473,19,8,13.5
459,306,0,1342,14,25,19.5
460,1896,0,833,24,81,52.5
461,1271,0,1660,199,376,287.5
462,1225,0,1276,9,8,8.5
463,1299,0,1989,843,827,835.0
464,1212,0,1278,24,18,21.0
465,1317,0,1369,70,74,72.0
466,973,0,101,15,118,66.5
467,1134,0,47,297,429,363.0
468,1068,0,302,464,395,429.5
469,68,0,1121,3,34,18.5
470,958,0,1859,226,279,252.5
471,1142,0,1755,41,91,66.0
472,1170,0,1172,62,57,59.5
473,561,0,1123,125,654,389.5
474,1815,0,1895,75,40,57.5
475,1993,0,314,652,213,432.5
476,556,0,1799,78,52,65.0
477,299,0,1361,111,241,176.0
478,864,0,973,270,100,185.0
479,1186,0,1371,55,304,179.5
480,621,0,783,19,59,39.0
481,1555,0,1579,9,21,15.0
482,733,0,1989,1,11,6.0
483,1748,0,1983,165,39,102.0
484,1271,0,1825,70,63,66.5
485,1156,0,1205,120,261,190.5
486,1182,0,1371,132,590,361.0
487,1173,0,1330,76,113,94.5
488,973,0,1282,19,649,334.0
489,388,0,1163,1,11,6.0
490,1571,0,54,59,82,70.5
491,1979,0,361,213,169,191.0
492,1079,0,1470,108,214,161.0
493,1197,0,182,363,201,282.0
494,1202,0,1203,32,276,154.0
495,9,0,461,13,100,56.5
496,1731,0,1777,39,5,22.0
497,465,0,1842,16,290,153.0
498,305,0,1633,10,331,170.5
499,68,0,1509,2,8,5.0
500,875,0,1824,476,253,364.5
501,299,0,1356,305,873,589.0
502,733,0,1982,229,769,499.0
503,582,0,360,36,196,116.0
504,1969,0,1278,24,16,20.0
505,1205,0,1781,28,75,51.5
506,1063,0,1452,3,20,11.5
507,326,0,1687,841,1674,1257.5
508,1954,0,393,43,60,51.5
509,47,0,48,649,335,492.0
510,1819,0,182,93,20,56.5
511,1448,0,34,35,54,44.5
512,1330,0,1602,26,26,26.0
513,1324,0,1971,64,74,69.0
514,531,0,1225,171,543,357.0
515,896,0,898,16,179,97.5
516,574,0,1559,79,211,145.0
517,931,0,193,13,24,18.5
518,290,0,345,477,14,245.5
519,315,0,1279,2,3,2.5
520,1249,0,62,12,10,11.0
521,489,0,1490,5,6,5.5
522,733,0,446,1,67,34.0
523,552,0,1347,99,493,296.0
524,892,0,1730,297,788,542.5
525,607,0,1822,157,162,159.5
526,1875,0,144,112,37,74.5
527,68,0,999,1,3,2.0
528,1079,0,1490,10,7,8.5
529,892,0,903,7,28,17.5
530,1163,0,290,529,421,475.0
531,1186,0,1571,545,686,615.5
532,329,0,1117,3,5,4.0
533,553,0,1213,23,47,35.0
534,9,0,1080,2,20,11.0
535,388,0,1330,142,352,247.0
536,1134,0,1148,32,638,335.0
537,1175,0,1219,72,46,59.0
538,383,0,489,4,44,24.0
539,1206,0,25,1,30,15.5
540,349,0,1480,9,8,8.5
541,1273,0,165,373,340,356.5
542,553,0,1063,11,36,23.5
543,294,0,301,3,1,2.0
544,1410,0,1745,125,76,100.5
545,1767,0,236,15,1,8.0
546,1150,0,1163,13,82,47.5
547,561,0,342,1,5,3.0
548,877,0,925,3,24,13.5
549,1349,0,1738,12,37,24.5
550,9,0,1062,2,6,4.0
551,546,0,1920,56,269,162.5
552,1269,0,214,46,12,29.0
553,1279,0,1818,333,278,305.5
554,74,0,245,6,4,5.0
555,772,0,1463,2,92,47.0
556,1324,0,1687,1,19,10.0
557,901,0,476,4,29,16.5
558,1679,0,1999,71,100,85.5
559,1244,0,1914,181,234,207.5
560,1347,0,1954,211,25,118.0
561,1357,0,42,112,134,123.0
562,598,0,1105,5,56,30.5
563,1000,0,1176,55,149,102.0
564,582,0,43,3,177,90.0
565,198,0,1142,18,76,47.0
566,388,0,1724,79,157,118.0
567,68,0,1966,426,891,658.5
568,1246,0,1897,53,77,65.0
569,1324,0,1672,3,8,5.5
570,1247,0,8,223,325,274.0
571,582,0,1488,3,111,57.0
572,9,0,1729,46,140,93.0
573,1969,0,999,6,23,14.5
574,412,0,1750,135,445,290.0
575,1153,0,30,120,241,180.5
576,733,0,1464,196,519,357.5
577,1172,0,1792,5,24,14.5
578,1144,0,1342,8,12,10.0
579,573,0,1822,200,142,171.0
580,1752,0,1825,219,177,198.0
581,282,0,1217,16,27,21.5
582,1747,0,56,195,120,157.5
583,9,0,1222,2,5,3.5
584,1196,0,1401,5,14,9.5
585,1066,0,1351,60,134,97.0
586,1202,0,321,90,421,255.5
587,701,0,442,1357,1808,1582.5
588,68,0,1593,3,11,7.0
589,68,0,1134,6,87,46.5
590,618,0,1361,247,73,160.0
591,1449,0,75,63,67,65.0
592,489,0,1829,765,903,834.0
593,1205,0,1986,158,375,266.5
594,733,0,1162,14,602,308.0
595,1167,0,1791,125,33,79.0
596,68,0,1273,13,95,54.0
597,1153,0,357,47,115,81.0
598,282,0,1270,44,97,70.5
599,1244,0,80,112,343,227.5
600,1272,0,1276,57,39,48.0
601,1763,0,1997,123,42,82.5
602,1815,0,31,25,23,24.0
603,237,0,244,13,2,7.5
604,1518,0,1898,427,232,329.5
605,561,0,1195,1,5,3.0
606,1066,0,1072,25,110,67.5
607,1065,0,1127,11,6,8.5
608,1308,0,1728,28,180,104.0
609,1202,0,1260,23,97,60.0
610,733,0,246,3,43,23.0
611,733,0,1540,1,16,8.5
612,250,0,317,224,772,498.0
613,68,0,1714,4,97,50.5
614,593,0,316,29,3,16.0
615,2,0,1214,103,260,181.5
616,1067,0,1305,11,6,8.5
617,1328,0,48,69,521,295.0
618,1669,0,90,37,37,37.0
619,406,0,445,857,22,439.5
620,1595,0,1701,24,10,17.0
621,771,0,395,315,171,243.0
622,1399,0,33,110,120,115.0
623,1262,0,1279,32,2,17.0
624,1182,0,1241,3,9,6.0
625,877,0,955,2,6,4.0
626,1521,0,1704,590,374,482.0
627,2,0,293,6,59,32.5
628,1103,0,1104,64,102,83.0
629,1258,0,255,1,5,3.0
630,1324,0,1668,8,12,10.0
631,733,0,454,1,24,12.5
632,315,0,1475,145,741,443.0
633,1218,0,1273,61,63,62.0
634,1216,0,1352,92,95,93.5
635,181,0,1975,456,885,670.5
636,9,0,1352,1,8,4.5
637,1722,0,225,66,57,61.5
638,293,0,603,9,183,96.0
639,1628,0,1906,56,67,61.5
640,532,0,1913,46,238,142.0
641,1196,0,1839,5,4,4.5
642,599,0,604,303,1242,772.5
643,417,0,1164,20,20,20.0
644,151,0,1103,2,14,8.0
645,582,0,25,1,7,4.0
646,548,0,1261,48,239,143.5
647,1330,0,333,29,78,53.5
648,349,0,635,23,83,53.0
649,407,0,1464,65,20,42.5
650,349,0,607,26,219,122.5
651,1479,0,74,38,54,46.0
652,1079,0,1573,13,16,14.5
653,1246,0,1760,73,84,78.5
654,877,0,921,1,4,2.5
655,1222,0,1276,34,20,27.0
656,1325,0,93,34,88,61.0
657,388,0,1405,36,40,38.0
658,9,0,1102,1,18,9.5
659,1281,0,1416,25,33,29.0
660,1067,0,1330,85,134,109.5
661,1204,0,1894,20,3,11.5
662,1241,0,1679,4,10,7.0
663,999,0,1489,80,133,106.5
664,1082,0,1272,3,1,2.0
665,1726,0,71,18,13,15.5
666,1958,0,6,24,94,59.0
667,151,0,1445,356,1027,691.5
668,772,0,1346,18,119,68.5
669,607,0,94,6,14,10.0
670,896,0,1755,388,507,447.5
671,1195,0,1289,122,601,361.5
672,922,0,505,220,171,195.5
673,1348,0,1377,935,979,957.0
674,1969,0,1317,68,81,74.5
675,282,0,1277,199,741,470.0
676,1273,0,218,1104,1135,1119.5
677,1719,0,1780,46,24,35.0
678,772,0,954,5,80,42.5
679,388,0,1119,9,37,23.0
680,1674,0,1687,1,5,3.0
681,1662,0,612,1,32,16.5
682,1412,0,30,188,105,146.5
683,603,0,288,2,16,9.0
684,412,0,222,467,660,563.5
685,9,0,107,17,82,49.5
686,305,0,234,4,137,70.5
687,603,0,1446,51,204,127.5
688,383,0,1320,9,14,11.5
689,407,0,1068,4,16,10.0
690,883,0,892,4,10,7.0
691,9,0,1349,176,297,236.5
692,465,0,1925,66,292,179.0
693,956,0,91,808,816,812.0
694,1511,0,1662,1,1,1.0
695,1063,0,1123,1,4,2.5
696,561,0,1176,1,2,1.5
697,151,0,1117,6,93,49.5
698,1175,0,1330,45,35,40.0
699,1522,0,1703,15,11,13.0
700,1257,0,1327,7,30,18.5
701,1183,0,1854,66,41,53.5
702,349,0,1352,69,245,157.0
703,1309,0,1008,271,184,227.5
704,1668,0,1675,4,1,2.5
705,1073,0,1079,33,63,48.0
706,1183,0,1820,86,73,79.5
707,1412,0,1420,375,414,394.5
708,1260,0,52,49,32,40.5
709,532,0,24,61,170,115.5
710,638,0,1308,16,7,11.5
711,299,0,590,1,4,2.5
712,733,0,76,37,258,147.5
713,1328,0,1767,1,48,24.5
714,698,0,707,29,21,25.0
715,1170,0,1278,38,16,27.0
716,1677,0,1707,3,4,3.5
717,211,0,1151,22,10,16.0
718,553,0,1494,37,34,35.5
719,1701,0,1040,9,6,7.5
720,1134,0,353,109,251,180.0
721,1064,0,1271,47,28,37.5
722,999,0,1507,45,37,41.0
723,388,0,1222,39,97,68.0
724,1241,0,426,728,823,775.5
725,561,0,1116,2,17,9.5
726,1477,0,1516,33,18,25.5
727,934,0,943,35,22,28.5
728,1585,0,445,18,3,10.5
729,920,0,938,4,7,5.5
730,1125,0,1354,130,226,178.0
731,1119,0,185,77,250,163.5
732,1040,0,1304,1062,769,915.5
733,887,0,1972,9,11,10.0
734,9,0,1329,10,93,51.5
735,548,0,1820,93,94,93.5
736,952,0,1822,432,503,467.5
737,1067,0,251,26,28,27.0
738,1595,0,1684,3,2,2.5
739,892,0,928,3,12,7.5
740,1215,0,1818,713,589,651.0
741,1733,0,67,57,25,41.0
742,93,0,360,220,20,120.0
743,1241,0,52,14,11,12.5
744,561,0,1663,1,2,1.5
745,1419,0,84,121,48,84.5
746,1214,0,1599,403,270,336.5
747,1353,0,65,97,120,108.5
748,1279,0,1455,13,9,11.0
749,1066,0,87,172,298,235.0
750,999,0,1150,18,36,27.0
751,1168,0,1272,1,1,1.0
752,498,0,1252,16,172,94.0
753,498,0,1150,5,26,15.5
754,1080,0,1260,95,172,133.5
755,215,0,244,5,4,4.5
756,439,0,94,220,354,287.0
757,586,0,1757,86,175,130.5
758,305,0,1252,70,624,347.0
759,1481,0,1982,81,76,78.5
760,1402,0,1914,603,88,345.5
761,879,0,901,1,5,3.0
762,1144,0,1271,1,5,3.0
763,561,0,176,2,5,3.5
764,1662,0,289,4,3,3.5
765,1813,0,1822,22,6,14.0
766,1207,0,1241,7,83,45.0
767,892,0,920,4,8,6.0
768,1272,0,1278,186,186,186.0
769,1907,0,65,73,43,58.0
770,412,0,1287,32,252,142.0
771,561,0,603,13,312,162.5
772,1258,0,1425,16,34,25.0
773,877,0,931,1,1,1.0
774,683,0,1563,1,4,2.5
775,305,0,1853,1,28,14.5
776,1122,0,1262,21,47,34.0
777,1915,0,957,53,252,152.5
778,1369,0,1760,109,163,136.0
779,1276,0,1791,1,1,1.0
780,1063,0,1270,13,136,74.5
781,934,0,938,60,69,64.5
782,68,0,1765,44,183,113.5
783,1677,0,1040,3,2,2.5
784,519,0,1780,34,76,55.0
785,772,0,1474,25,155,90.0
786,68,0,306,1,70,35.5
787,498,0,1275,12,54,33.0
788,9,0,1313,1,6,3.5
789,683,0,1631,1,1,1.0
790,1655,0,1689,5,3,4.0
791,1668,0,1672,154,247,200.5
792,498,0,1172,14,48,31.0
793,9,0,1666,1,4,2.5
794,1643,0,1662,4,1,2.5
795,388,0,1575,1,14,7.5
796,1469,0,1509,51,23,37.0
797,1844,0,391,517,306,411.5
798,574,0,1360,7,32,19.5
799,842,0,1758,850,1380,1115.0
800,299,0,1105,2,27,14.5
801,68,0,1275,2,3,2.5
802,973,0,1562,55,565,310.0
803,1559,0,23,211,214,212.5
804,1662,0,737,11,183,97.0
805,32,0,42,120,30,75.0
806,364,0,860,11,98,54.5
807,1197,0,1392,7,14,10.5
