,h,r,t,head-batch,tail-batch,ranks
48,21858,0,14369,35090,35766,35428.0
49,34003,0,20650,8124,17301,12712.5
50,5656,1,624,1993,1868,1930.5
51,32035,1,33317,35968,22607,29287.5
52,6074,0,11052,18444,34625,26534.5
53,31355,4,35983,15388,20692,18040.0
54,10203,0,23680,14356,23753,19054.5
55,34114,4,1598,29224,37513,33368.5
56,15430,4,617,29159,39160,34159.5
57,40760,0,3796,21837,38432,30134.5
58,27089,0,25460,9772,1329,5550.5
59,38920,0,20791,39452,34123,36787.5
60,26740,0,15987,37318,28986,33152.0
61,33592,0,3640,8343,26191,17267.0
62,21749,0,16741,19410,11879,15644.5
63,40287,6,21134,1694,1939,1816.5
64,14022,1,6297,7010,4722,5866.0
65,40761,0,448,35985,38759,37372.0
66,23685,1,146,7879,9175,8527.0
67,24780,0,39997,286,1498,892.0
68,40762,0,1763,35473,22646,29059.5
69,6572,1,6944,33344,17372,25358.0
70,4031,1,9327,9301,8155,8728.0
71,37067,1,10473,30397,13488,21942.5
72,23647,0,1338,40063,30537,35300.0
73,23277,0,13709,27761,9484,18622.5
74,3947,0,12235,5308,7294,6301.0
75,12250,1,12717,621,3648,2134.5
76,271,6,40026,31448,36434,33941.0
77,14931,1,36099,26727,3681,15204.0
78,14576,5,2971,32671,30597,31634.0
79,7443,1,25067,33450,37293,35371.5
80,16880,0,18633,36123,36574,36348.5
81,17282,0,228,11025,5755,8390.0
82,40763,0,987,3291,15978,9634.5
83,20046,0,4696,17015,5788,11401.5
84,8415,2,7033,4936,1721,3328.5
85,15870,1,18392,11561,14333,12947.0
86,25546,5,914,26830,24795,25812.5
87,3787,1,8742,24321,26255,25288.0
88,11482,1,10803,19745,13240,16492.5
89,2901,0,30222,37579,38030,37804.5
90,13394,0,3459,9991,20150,15070.5
91,10581,4,27666,32380,39127,35753.5
92,11449,2,6220,23479,24590,24034.5
93,258,6,35861,5441,22711,14076.0
94,25183,3,11235,8885,15618,12251.5
95,15107,1,15106,31825,34088,32956.5
96,20809,4,32206,12025,27727,19876.0
97,4981,1,17073,1134,2111,1622.5
98,16542,0,4523,22492,36893,29692.5
99,10161,1,10160,34186,26765,30475.5
100,26185,1,15249,27761,11185,19473.0
101,1771,1,1770,39346,36553,37949.5
102,24128,0,8842,28438,32069,30253.5
103,26157,1,31405,19801,24616,22208.5
104,6096,1,29574,40420,27804,34112.0
105,31306,6,34770,22986,32040,27513.0
106,65,9,439,10718,16400,13559.0
107,9078,1,23938,30258,30661,30459.5
108,10215,0,5164,14550,5318,9934.0
109,1559,8,14508,22937,16038,19487.5
110,23501,0,1668,2296,5375,3835.5
111,20112,1,27611,2829,9134,5981.5
112,29717,0,30926,7605,9781,8693.0
113,40020,0,17095,23055,7561,15308.0
114,23138,0,1929,5135,11607,8371.0
115,15970,1,3369,15587,19173,17380.0
116,8306,2,25327,11337,7656,9496.5
117,32633,1,5596,31628,36098,33863.0
118,30166,0,5644,2615,10900,6757.5
119,36968,0,18425,18244,31446,24845.0
120,4765,1,4764,15035,22823,18929.0
121,13604,2,251,28899,29884,29391.5
122,37309,0,30216,25389,28275,26832.0
123,38488,0,19873,21569,3193,12381.0
124,21703,2,1136,13761,15170,14465.5
125,35289,1,33808,3281,12120,7700.5
126,7560,1,5488,40048,40707,40377.5
127,3087,1,18847,11219,8956,10087.5
128,29206,1,25712,25987,6898,16442.5
129,4485,0,608,32017,15429,23723.0
130,40764,0,29777,11510,19666,15588.0
131,13128,0,959,14205,5516,9860.5
132,14092,1,7130,16303,10713,13508.0
133,40765,0,18,27510,32489,29999.5
134,37609,0,25129,40767,39621,40194.0
135,3268,1,10028,34091,37159,35625.0
136,40766,0,35564,25600,29610,27605.0
137,15729,1,12999,2600,2332,2466.0
138,35258,4,25396,10326,6275,8300.5
139,38187,1,29741,4764,3215,3989.5
140,40767,0,15247,29033,37162,33097.5
141,1678,7,30089,35404,27598,31501.0
142,27131,1,17012,11695,14686,13190.5
143,15936,0,23068,8917,923,4920.0
144,7803,1,13968,37868,38059,37963.5
145,40572,0,32910,39791,37560,38675.5
146,14004,0,25065,8290,9263,8776.5
147,32733,0,248,2445,865,1655.0
148,30194,0,7722,15352,27426,21389.0
149,23606,0,4877,19569,38577,29073.0
150,30622,0,2318,6698,3120,4909.0
151,3443,1,12083,22282,21054,21668.0
152,4423,0,24850,14865,13542,14203.5
153,1038,4,40447,20332,11373,15852.5
154,23751,4,8080,37241,11716,24478.5
155,25625,5,2176,280,5459,2869.5
156,29637,0,28168,31425,16433,23929.0
157,19621,0,11241,21511,17655,19583.0
158,785,7,11761,24015,10022,17018.5
159,17924,0,7315,18214,21699,19956.5
160,13300,0,11301,34232,15421,24826.5
161,34851,4,31118,9346,32097,20721.5
162,20006,0,608,33418,14001,23709.5
163,40242,0,24346,12921,22165,17543.0
164,26644,1,16054,23914,13317,18615.5
165,8110,0,12168,334,389,361.5
166,22455,6,27199,19226,25524,22375.0
167,7288,1,36878,21006,22410,21708.0
168,40768,0,1784,1090,9342,5216.0
169,27441,0,25270,1092,1125,1108.5
170,12380,1,20717,27965,22987,25476.0
171,176,1,25906,21731,24099,22915.0
172,40769,0,10981,23069,34526,28797.5
173,24894,0,7247,17366,10118,13742.0
174,17047,0,13439,6966,3826,5396.0
175,40770,0,3005,24899,19332,22115.5
176,12740,4,40747,13405,4848,9126.5
177,16545,1,14634,36813,28618,32715.5
178,4313,1,3457,17658,33698,25678.0
179,1482,0,13752,28442,24325,26383.5
180,28721,1,22741,16573,22946,19759.5
181,3761,0,8987,7517,24106,15811.5
182,7280,1,26118,14615,24619,19617.0
183,38386,0,1904,27722,15841,21781.5
184,38875,0,2318,25257,10789,18023.0
185,6607,1,11157,21349,32440,26894.5
186,637,6,40404,22681,18683,20682.0
187,5767,4,21704,25137,31949,28543.0
188,3432,4,7926,3253,17614,10433.5
189,3509,0,3407,11365,20440,15902.5
190,35086,0,1929,26898,25927,26412.5
191,24287,1,17938,33041,38521,35781.0
192,9673,1,8487,37678,29026,33352.0
193,3814,1,3548,16429,28341,22385.0
194,23744,0,296,24679,24499,24589.0
195,36798,0,51,16783,6338,11560.5
196,20051,1,20050,15420,30038,22729.0
197,20861,1,5558,30262,15416,22839.0
198,26868,0,6233,28879,21038,24958.5
199,37434,0,917,4273,10019,7146.0
200,20402,0,16155,18478,13231,15854.5
201,30004,0,2482,37259,34978,36118.5
202,39024,0,29467,16752,18219,17485.5
203,36561,5,129,1374,1360,1367.0
204,406,1,1287,612,630,621.0
205,18612,4,33576,29426,28725,29075.5
206,5940,0,532,35125,36556,35840.5
207,40771,0,10613,18410,3985,11197.5
208,29184,1,22723,6456,2076,4266.0
209,6386,0,26454,19311,13458,16384.5
210,3277,1,37105,6355,1517,3936.0
211,31630,0,33081,8487,26382,17434.5
212,9757,0,608,10851,5976,8413.5
213,1354,1,1353,4045,1807,2926.0
214,4940,6,40772,39394,31624,35509.0
215,24366,1,7539,10292,1944,6118.0
216,9683,6,40773,14453,21891,18172.0
217,33864,0,13576,17032,21265,19148.5
218,28351,1,685,33485,27532,30508.5
219,8053,1,32295,38226,38506,38366.0
220,8643,0,1819,19931,4149,12040.0
221,27467,0,31416,19905,5439,12672.0
222,464,1,3675,39372,39509,39440.5
223,26224,0,2318,31151,23603,27377.0
224,4006,1,7203,3239,825,2032.0
225,1307,1,11050,7843,23484,15663.5
226,10097,6,15251,6307,26518,16412.5
227,23083,0,26718,3354,3591,3472.5
228,21673,0,26120,32368,24053,28210.5
229,24650,0,27939,17560,18444,18002.0
230,38457,1,9568,22737,26086,24411.5
231,27178,0,2497,1819,983,1401.0
232,5305,1,1,17944,28542,23243.0
233,12784,4,1630,3067,5803,4435.0
234,25315,1,20655,20706,19156,19931.0
235,931,0,2275,829,1837,1333.0
236,14758,0,9787,19215,6751,12983.0
237,36898,0,1686,13495,9798,11646.5
238,40774,0,16369,7255,12089,9672.0
239,17226,1,10110,11324,19166,15245.0
240,27870,2,2023,16418,23267,19842.5
241,16554,1,29212,512,504,508.0
242,36825,0,20796,16896,10143,13519.5
243,5335,5,9988,29565,20378,24971.5
244,1864,4,9221,1606,1557,1581.5
245,12378,1,3604,24092,24982,24537.0
246,9895,1,13428,14208,14288,14248.0
247,15667,1,15666,35663,22795,29229.0
248,2507,3,4435,27200,18668,22934.0
249,20071,4,20803,37512,25467,31489.5
250,20849,1,14778,39713,40206,39959.5
251,13053,1,24622,27014,23651,25332.5
252,19366,0,20234,9339,1474,5406.5
253,35882,2,2524,11251,6197,8724.0
254,8199,0,15331,6775,11704,9239.5
255,19502,1,12706,13491,35689,24590.0
256,11732,1,7659,29068,21382,25225.0
257,12815,4,27688,40587,40801,40694.0
258,26871,0,2084,7540,17736,12638.0
259,4955,6,15531,22922,22038,22480.0
260,8178,1,11153,31995,25488,28741.5
261,2181,6,20785,33307,35851,34579.0
262,23792,0,30977,34533,37723,36128.0
263,4102,4,38587,13113,25709,19411.0
264,40775,0,35896,38444,39446,38945.0
265,6696,1,21296,28914,9355,19134.5
266,3303,0,10707,11920,6697,9308.5
267,17408,0,4099,34906,24388,29647.0
268,23226,0,34449,5353,3876,4614.5
269,4136,1,4135,25580,32902,29241.0
270,39465,0,16668,6453,22002,14227.5
271,16257,0,23562,2635,4031,3333.0
272,4227,6,32367,10320,31427,20873.5
273,11490,2,2023,6429,17183,11806.0
274,16679,1,16678,19999,12628,16313.5
275,1122,9,23212,23460,15520,19490.0
276,1678,7,18000,35645,12421,24033.0
277,7532,1,7531,33642,28461,31051.5
278,29273,1,14570,5103,20601,12852.0
279,5949,0,3779,16093,2374,9233.5
280,23795,2,2580,27014,27363,27188.5
281,15250,5,2644,39334,40919,40126.5
282,4951,1,5069,1993,342,1167.5
283,7948,1,8993,7710,5395,6552.5
284,3755,1,18943,24619,24163,24391.0
285,25065,0,4789,24967,26509,25738.0
286,17857,1,11523,9834,23140,16487.0
287,36099,1,14931,8163,22436,15299.5
288,6924,4,37669,28592,28128,28360.0
289,30696,4,40310,18207,20285,19246.0
290,5259,0,9217,24671,31020,27845.5
291,20159,4,23395,14808,20305,17556.5
292,3882,4,10151,25373,33456,29414.5
293,8811,0,2340,2170,2245,2207.5
294,19066,6,13595,31310,28954,30132.0
295,2887,0,2938,2615,9682,6148.5
296,25015,4,28828,22051,31121,26586.0
297,3850,0,160,38546,39222,38884.0
298,30234,0,2731,17103,11046,14074.5
299,46,0,14274,9175,20327,14751.0
300,14834,1,5110,32466,29642,31054.0
301,29358,0,2687,22824,31945,27384.5
302,33543,0,40596,7206,33773,20489.5
303,172,4,7119,32394,25326,28860.0
304,17939,1,17938,187,3803,1995.0
305,21326,1,23555,28624,25772,27198.0
306,21406,0,608,12454,4292,8373.0
307,2173,6,38083,13454,4227,8840.5
308,31958,5,914,28692,25858,27275.0
309,33947,4,39713,13534,8276,10905.0
310,18377,3,4166,1939,15095,8517.0
311,34858,0,18783,25612,33337,29474.5
312,3968,1,5813,8093,22581,15337.0
313,36714,0,38851,37344,37361,37352.5
314,30857,0,30511,3273,2208,2740.5
315,1365,1,15439,39322,26951,33136.5
316,39987,0,81,35211,28743,31977.0
317,5785,0,26217,9038,11762,10400.0
318,16634,0,9747,27176,23458,25317.0
319,36078,1,7833,38231,37854,38042.5
320,32975,0,9558,29571,16643,23107.0
321,22353,1,15922,37848,33515,35681.5
322,1604,1,6991,38402,37167,37784.5
323,2547,1,14925,32673,38666,35669.5
324,14212,0,14737,18827,4295,11561.0
325,4130,0,3621,19594,26139,22866.5
326,10319,4,33522,26858,25720,26289.0
327,27683,1,39142,26807,25392,26099.5
328,16503,1,110,38586,38804,38695.0
329,40776,0,5310,23722,34818,29270.0
330,1913,6,25274,2730,4024,3377.0
331,33711,5,19257,2671,2537,2604.0
332,32197,1,22383,3780,3461,3620.5
333,23062,1,12031,25709,24071,24890.0
334,26578,0,239,26281,40051,33166.0
335,2069,1,15760,17266,11141,14203.5
336,40777,0,608,4857,2323,3590.0
337,33594,2,121,4944,10342,7643.0
338,22182,1,3014,19811,21369,20590.0
339,8080,4,23312,21402,34926,28164.0
340,31096,1,15639,18528,25659,22093.5
341,36945,0,296,19424,20027,19725.5
342,13398,0,71,39083,22072,30577.5
343,20939,0,2215,24973,7572,16272.5
344,7946,1,1765,29746,40207,34976.5
345,1947,0,1249,16618,19890,18254.0
346,22728,1,16506,36126,25630,30878.0
347,3254,0,2886,20864,12415,16639.5
348,18890,4,28071,3588,7153,5370.5
349,24803,4,28831,27217,23106,25161.5
350,12939,1,23279,31488,6727,19107.5
351,13702,1,12070,6740,2005,4372.5
352,27600,0,7589,27778,22767,25272.5
353,15497,1,2938,498,2750,1624.0
354,24117,1,1225,19789,8582,14185.5
355,1110,0,20337,31865,34840,33352.5
356,354,4,36395,8910,11998,10454.0
357,24159,0,12803,31360,26678,29019.0
358,26948,2,3620,39229,40131,39680.0
359,37272,0,7800,38031,37501,37766.0
360,23037,4,3762,22716,16560,19638.0
361,33783,2,1326,11940,17508,14724.0
362,26315,0,19366,2329,405,1367.0
363,18160,0,1200,2040,2390,2215.0
364,23552,1,10327,33987,25349,29668.0
365,40037,0,19153,19400,22138,20769.0
366,7751,0,3712,2907,1101,2004.0
367,26351,6,25426,25231,34436,29833.5
368,6974,6,17672,19248,24944,22096.0
369,19506,1,15393,31127,12346,21736.5
370,32325,0,17590,2340,8102,5221.0
371,40778,2,26169,25710,31832,28771.0
372,36197,4,29170,26746,39283,33014.5
373,8023,1,21296,6505,1135,3820.0
374,1264,1,22448,31235,30314,30774.5
375,40779,2,1646,37681,37397,37539.0
376,40780,0,379,36075,40014,38044.5
377,14490,1,12757,31855,24196,28025.5
378,34243,0,1244,39222,34592,36907.0
379,40781,0,4921,4435,3125,3780.0
380,9372,1,1508,21885,32717,27301.0
381,2261,4,18565,341,132,236.5
382,40782,2,1646,38754,38189,38471.5
383,5771,4,39949,5334,3732,4533.0
384,28826,1,3712,32456,14080,23268.0
385,13951,1,3521,32339,40714,36526.5
386,18299,1,274,30231,36843,33537.0
387,15954,1,34113,23692,11183,17437.5
388,33081,0,3606,32931,24781,28856.0
389,17141,0,21055,30675,16938,23806.5
390,13878,1,26428,33573,35469,34521.0
391,35918,0,391,9299,7313,8306.0
392,39002,1,39001,14516,14674,14595.0
393,6286,1,7865,11450,7719,9584.5
394,4532,1,26446,20572,36794,28683.0
395,11891,5,16320,38641,38327,38484.0
396,13955,1,11289,8400,3616,6008.0
397,1592,1,17240,126,1366,746.0
398,15523,0,2604,12507,20009,16258.0
399,12623,1,6107,28535,14980,21757.5
400,22297,1,8322,23294,11524,17409.0
401,28595,0,608,3104,1332,2218.0
402,13968,1,7803,8106,12517,10311.5
403,4547,1,21674,39586,39226,39406.0
404,7982,1,20572,28749,19267,24008.0
405,31376,2,743,38634,39398,39016.0
406,39780,0,2807,11322,27603,19462.5
407,28371,2,121,40359,40243,40301.0
408,15011,0,1542,28062,34719,31390.5
409,10421,1,10420,26791,24536,25663.5
410,26009,0,265,28232,27019,27625.5
411,11480,2,1534,34040,28756,31398.0
412,40783,0,4407,40334,35626,37980.0
413,8464,1,8424,2951,6211,4581.0
414,23763,1,3300,1733,11250,6491.5
415,24479,1,23586,16344,20883,18613.5
416,28656,0,21,3124,8217,5670.5
417,6493,0,3567,37172,20980,29076.0
418,21912,0,22347,30863,33256,32059.5
419,24178,1,9908,7014,5637,6325.5
420,22121,0,351,13173,14319,13746.0
421,25316,1,746,35371,38745,37058.0
422,3063,1,4791,22853,11023,16938.0
423,36889,0,883,15267,10914,13090.5
424,25017,9,18392,33107,32233,32670.0
425,40784,0,14144,32339,25985,29162.0
426,3408,6,8243,25580,22701,24140.5
427,10233,4,38705,16978,30744,23861.0
428,36048,6,18704,39722,32401,36061.5
429,1962,1,1961,32142,26246,29194.0
430,11585,3,21329,37539,37164,37351.5
431,32391,1,11972,22742,28692,25717.0
432,31739,4,18679,16111,7902,12006.5
433,40785,0,608,32300,12768,22534.0
434,26785,1,7703,31702,27027,29364.5
435,20520,1,6788,3004,10336,6670.0
436,14834,1,8390,38670,40831,39750.5
437,11565,1,12441,40106,25889,32997.5
438,19922,0,8858,29801,28576,29188.5
439,15795,6,39521,28198,28634,28416.0
440,18943,1,30961,18161,9270,13715.5
441,840,8,19493,31788,30679,31233.5
442,26662,0,7523,19865,17809,18837.0
443,26756,0,9311,39720,35723,37721.5
444,12636,1,24788,10941,11791,11366.0
445,20784,1,387,37464,38656,38060.0
446,25514,2,121,25006,26705,25855.5
447,12153,3,19756,33439,29233,31336.0
448,13239,0,284,27315,30730,29022.5
449,26984,1,38840,35637,36409,36023.0
450,9435,1,13227,23870,23712,23791.0
451,23798,1,23297,32948,29589,31268.5
452,4425,0,9880,28042,20911,24476.5
453,17011,3,17169,31695,33708,32701.5
454,20341,2,121,38870,37389,38129.5
455,7442,1,23836,32887,29238,31062.5
456,17432,1,30826,34673,36940,35806.5
457,11988,4,31236,21455,24961,23208.0
458,10121,0,248,37898,25170,31534.0
459,1444,0,9048,22183,17419,19801.0
460,785,8,6770,32654,38215,35434.5
461,6375,1,8324,36546,16507,26526.5
462,37317,0,6230,16482,15349,15915.5
463,4385,0,4940,4899,8733,6816.0
464,10713,4,2207,9731,11750,10740.5
465,40786,0,1672,39697,37605,38651.0
466,28472,5,10737,2387,5887,4137.0
467,21537,0,1027,19813,7296,13554.5
468,1118,5,172,16236,23036,19636.0
469,39579,4,25695,32485,29202,30843.5
470,12699,0,2137,36055,36741,36398.0
471,27906,0,19986,919,7950,4434.5
472,30297,1,3771,26672,24426,25549.0
473,39950,0,2362,27977,36868,32422.5
474,16469,0,178,27781,29701,28741.0
475,31063,0,2110,24593,27684,26138.5
476,7272,1,33016,22027,7561,14794.0
477,39272,0,12035,4058,9963,7010.5
478,11022,6,27914,29388,23352,26370.0
479,40787,0,5243,22317,23329,22823.0
480,18271,0,3443,31354,30789,31071.5
481,40788,2,593,40474,34342,37408.0
482,40548,0,16045,5290,21728,13509.0
483,20767,0,239,4211,20227,12219.0
484,758,1,10360,7843,17042,12442.5
485,34053,2,121,229,1632,930.5
486,3223,0,3161,9302,1030,5166.0
487,5881,1,18355,4492,2406,3449.0
488,38969,0,16196,15404,22576,18990.0
489,29347,0,1461,20117,20260,20188.5
490,1650,1,16394,3403,10006,6704.5
491,9952,1,37466,2551,2435,2493.0
492,2245,0,2918,22780,26811,24795.5
493,32727,1,24872,35558,23159,29358.5
494,39701,0,5987,33643,24160,28901.5
495,15176,1,18854,8723,22087,15405.0
496,24327,0,3027,40223,40161,40192.0
497,23190,1,13002,1940,8349,5144.5
498,5729,1,20226,5352,7814,6583.0
499,8274,1,8999,7913,12539,10226.0
500,8511,1,31347,25380,32510,28945.0
501,21811,0,278,38250,16909,27579.5
502,511,0,15897,6249,2607,4428.0
503,15736,0,1677,11580,5341,8460.5
504,29445,1,1550,11675,22488,17081.5
505,18936,4,39578,9062,18819,13940.5
506,34932,2,14540,29591,33168,31379.5
507,647,1,6311,31886,39747,35816.5
508,33210,6,17250,27422,28650,28036.0
509,9637,5,1981,6174,7570,6872.0
510,11643,3,3908,19329,20160,19744.5
511,30998,1,7774,21921,14848,18384.5
512,16669,2,916,32865,39231,36048.0
513,7495,0,883,36679,25164,30921.5
514,21737,0,2589,39982,38696,39339.0
515,3167,1,6502,23042,17720,20381.0
516,32383,0,427,19360,30613,24986.5
517,25046,2,121,33263,33322,33292.5
518,16023,0,4958,1230,2915,2072.5
519,5777,4,4318,1538,1389,1463.5
520,19086,6,12484,31930,30295,31112.5
521,12201,4,22304,14099,35287,24693.0
522,10786,1,14577,3653,3979,3816.0
523,20175,0,7143,25105,17302,21203.5
524,1205,1,23424,16636,22335,19485.5
525,34239,0,239,14734,37833,26283.5
526,35226,0,37189,30589,34113,32351.0
527,19169,1,25362,8989,10868,9928.5
528,14940,1,12227,31116,22221,26668.5
529,2813,0,3170,13610,16554,15082.0
530,35238,1,8601,20603,8931,14767.0
531,36661,1,39486,14439,9098,11768.5
532,15364,0,4369,19742,13155,16448.5
533,17745,5,774,8363,8503,8433.0
534,23613,4,28865,34526,23523,29024.5
535,6782,5,5167,19973,28115,24044.0
536,40789,0,25921,8558,11545,10051.5
537,20079,0,4369,6697,10413,8555.0
538,18492,6,36549,25545,32945,29245.0
539,864,1,14562,33037,39819,36428.0
540,4521,1,25708,14845,13145,13995.0
541,10559,1,10558,15047,26728,20887.5
542,3083,0,26431,16520,34761,25640.5
543,5974,0,9758,22099,26500,24299.5
544,19,0,29519,9998,2089,6043.5
545,38094,4,40790,18041,39325,28683.0
546,36200,0,5055,5450,3321,4385.5
547,204,1,3048,39774,40406,40090.0
548,40791,0,11084,24194,6678,15436.0
549,33754,1,5275,34104,40552,37328.0
550,32,4,24489,24187,25549,24868.0
551,12319,4,14836,21693,30190,25941.5
552,27811,2,10916,29899,36795,33347.0
553,15792,0,3763,20907,14623,17765.0
554,8019,1,30805,7386,4662,6024.0
555,35060,0,5892,19533,13675,16604.0
556,1678,7,35669,36826,38196,37511.0
557,11125,4,10606,23926,16927,20426.5
558,25276,1,3926,2572,3756,3164.0
559,13830,1,7308,10863,12281,11572.0
560,1366,0,29,3226,4203,3714.5
561,19987,4,11397,7867,21898,14882.5
562,38369,0,51,33878,25003,29440.5
563,4506,1,9454,29041,14026,21533.5
564,6037,0,39187,29360,18113,23736.5
565,2381,2,12273,26370,7830,17100.0
566,6513,0,650,23964,14571,19267.5
567,21168,1,10097,2116,18802,10459.0
568,40792,0,9525,1442,10228,5835.0
569,30839,1,10851,13066,14098,13582.0
570,21181,5,232,9812,22135,15973.5
571,2173,6,18659,17808,10108,13958.0
572,38752,0,728,30347,25554,27950.5
573,8716,6,31315,10688,22216,16452.0
574,24013,1,23715,36571,29367,32969.0
575,36734,5,985,36608,38211,37409.5
576,12641,0,39,6386,31123,18754.5
577,1398,0,19101,33914,26980,30447.0
578,13758,1,29291,30604,30165,30384.5
579,4555,0,1115,355,3183,1769.0
580,39750,6,18050,37918,7949,22933.5
581,11789,1,24319,27679,24204,25941.5
582,7072,1,9237,16912,36637,26774.5
583,25660,5,4520,26148,13007,19577.5
584,38151,0,7155,7228,18764,12996.0
585,5768,0,1444,20513,37125,28819.0
586,39121,5,172,16664,27333,21998.5
587,4453,6,7580,25953,9186,17569.5
588,29,1,11186,12203,12631,12417.0
589,40793,0,608,6649,3485,5067.0
590,35764,0,14617,4377,17689,11033.0
591,4608,0,3699,21181,29274,25227.5
592,8852,0,7403,9205,16810,13007.5
593,193,6,11869,32605,8366,20485.5
594,19842,4,22836,12951,16796,14873.5
595,21930,1,21045,4034,5867,4950.5
596,5745,1,14074,29789,31631,30710.0
597,9428,1,8999,9818,8143,8980.5
598,26613,1,9037,28421,22101,25261.0
599,7396,0,39,8966,32702,20834.0
600,24578,3,23111,18121,10920,14520.5
601,21061,1,25626,38355,40276,39315.5
602,24011,0,12474,35720,40088,37904.0
603,13829,1,16710,24689,10342,17515.5
604,12211,0,6042,39515,30601,35058.0
605,13978,1,2276,9698,6325,8011.5
606,29422,2,1136,5272,9119,7195.5
607,39294,4,26572,36833,29077,32955.0
608,33294,0,3229,40399,40467,40433.0
609,6633,7,12050,2990,16648,9819.0
610,16200,0,1852,13415,10002,11708.5
611,19710,6,10760,5666,12284,8975.0
612,32734,1,3419,22884,20560,21722.0
613,4779,1,14955,24805,30213,27509.0
614,3716,1,1998,11405,20133,15769.0
615,2915,1,12159,33780,39613,36696.5
616,522,1,21041,24053,35577,29815.0
617,31153,0,36722,34471,34295,34383.0
618,7592,1,9560,19235,21028,20131.5
619,5144,4,4318,4070,3540,3805.0
620,2035,1,8589,11917,17298,14607.5
621,4666,1,4665,27069,13645,20357.0
622,6144,1,19664,24234,6289,15261.5
623,28456,2,1773,4969,1487,3228.0
624,18213,1,18982,35442,38809,37125.5
625,18716,0,37537,6091,8622,7356.5
626,6882,9,10563,20412,16165,18288.5
627,332,0,1287,7340,5773,6556.5
628,40794,0,32275,3030,17277,10153.5
629,19296,1,6611,23800,15067,19433.5
630,16065,0,36140,7382,7144,7263.0
631,32071,1,23898,16555,22855,19705.0
632,37285,0,184,18078,12102,15090.0
633,1190,6,31657,24314,18206,21260.0
634,17492,1,20700,3831,18389,11110.0
635,16074,0,18268,39632,39568,39600.0
636,14746,1,23603,32571,31518,32044.5
637,7078,6,36019,1975,10640,6307.5
638,4225,1,11780,31860,35722,33791.0
639,754,1,2375,15798,12229,14013.5
640,1823,7,36030,26424,15575,20999.5
641,6054,0,4123,20759,26473,23616.0
642,40735,5,774,9100,7555,8327.5
643,3215,0,7911,935,1830,1382.5
644,16802,1,8850,6873,10294,8583.5
645,1076,1,1075,31811,11897,21854.0
646,18470,1,18469,34614,39735,37174.5
647,7673,1,8629,24272,9516,16894.0
648,8644,1,14101,26363,14697,20530.0
649,493,0,1629,32946,39016,35981.0
650,2736,4,33515,14750,12011,13380.5
651,40795,0,10090,25047,14214,19630.5
652,35179,0,19119,20734,29619,25176.5
653,28508,2,3843,386,493,439.5
654,25746,0,11870,20923,27124,24023.5
655,26637,6,24424,31991,36367,34179.0
656,15305,5,2978,34744,38963,36853.5
657,14631,0,3275,40654,40418,40536.0
658,39736,1,21554,30988,11110,21049.0
659,8260,0,7895,21700,31988,26844.0
660,36792,1,37816,40245,30189,35217.0
661,40796,2,3317,9507,24994,17250.5
662,11856,1,2643,18619,21134,19876.5
663,8104,1,4274,30182,34552,32367.0
664,2736,4,34726,25112,36104,30608.0
665,9749,1,13574,29918,26854,28386.0
666,40797,0,19420,12419,11872,12145.5
667,15231,0,532,12656,17392,15024.0
668,24056,0,9777,16408,32846,24627.0
669,32748,2,743,23785,35111,29448.0
670,12866,6,7036,18325,4892,11608.5
