,h,r,t,head-batch,tail-batch,ranks
70,4031,1,9327,1,1,1.0
71,37067,1,10473,1,1,1.0
72,23647,0,1338,15,1,8.0
73,23277,0,13709,29704,13,14858.5
74,3947,0,12235,334,20,177.0
75,12250,1,12717,1,1,1.0
76,271,6,40026,34,26641,13337.5
77,14931,1,36099,4,2,3.0
78,14576,5,2971,335,6,170.5
79,7443,1,25067,1,1,1.0
80,16880,0,18633,577,6,291.5
81,17282,0,228,38906,3,19454.5
82,40763,0,987,40843,9697,25270.0
83,20046,0,4696,270,24,147.0
84,8415,2,7033,1,1,1.0
85,15870,1,18392,1,1,1.0
86,25546,5,914,34635,5,17320.0
87,3787,1,8742,1,1,1.0
88,11482,1,10803,1,1,1.0
89,2901,0,30222,25342,19322,22332.0
90,13394,0,3459,218,23,120.5
91,10581,4,27666,24972,30697,27834.5
92,11449,2,6220,310,20,165.0
93,258,6,35861,2890,40068,21479.0
94,25183,3,11235,25849,241,13045.0
95,15107,1,15106,1,1,1.0
96,20809,4,32206,6,1480,743.0
97,4981,1,17073,1,1,1.0
98,16542,0,4523,38,6,22.0
99,10161,1,10160,1,1,1.0
100,26185,1,15249,1,1,1.0
101,1771,1,1770,1,1,1.0
102,24128,0,8842,6408,13,3210.5
103,26157,1,31405,1,1,1.0
104,6096,1,29574,1,1,1.0
105,31306,6,34770,38347,11039,24693.0
106,65,9,439,2,2,2.0
107,9078,1,23938,1,1,1.0
108,10215,0,5164,29251,50,14650.5
109,1559,8,14508,1,21,11.0
110,23501,0,1668,8224,14,4119.0
111,20112,1,27611,1,1,1.0
112,29717,0,30926,40110,17630,28870.0
113,40020,0,17095,34905,904,17904.5
114,23138,0,1929,16,1,8.5
115,15970,1,3369,1,1,1.0
116,8306,2,25327,16,5,10.5
117,32633,1,5596,1,1,1.0
118,30166,0,5644,2,1,1.5
119,36968,0,18425,4164,1667,2915.5
120,4765,1,4764,1,1,1.0
121,13604,2,251,504,1,252.5
122,37309,0,30216,14063,24860,19461.5
123,38488,0,19873,40848,15560,28204.0
124,21703,2,1136,17,2,9.5
125,35289,1,33808,1,1,1.0
126,7560,1,5488,1,1,1.0
127,3087,1,18847,1,1,1.0
128,29206,1,25712,1,1,1.0
129,4485,0,608,45,8,26.5
130,40764,0,29777,40443,2491,21467.0
131,13128,0,959,27310,5,13657.5
132,14092,1,7130,1,1,1.0
133,40765,0,18,40703,12280,26491.5
134,37609,0,25129,35135,5971,20553.0
135,3268,1,10028,1,1,1.0
136,40766,0,35564,40471,36438,38454.5
137,15729,1,12999,1,4,2.5
138,35258,4,25396,48,14,31.0
139,38187,1,29741,1,1,1.0
140,40767,0,15247,40421,22816,31618.5
141,1678,7,30089,1,23966,11983.5
142,27131,1,17012,1,1,1.0
143,15936,0,23068,1,1,1.0
144,7803,1,13968,2,5,3.5
145,40572,0,32910,40385,8305,24345.0
146,14004,0,25065,3,4,3.5
147,32733,0,248,31917,110,16013.5
148,30194,0,7722,30377,19,15198.0
149,23606,0,4877,171,4,87.5
150,30622,0,2318,9,3,6.0
151,3443,1,12083,1,1,1.0
152,4423,0,24850,2398,65,1231.5
153,1038,4,40447,1,130,65.5
154,23751,4,8080,3,71,37.0
155,25625,5,2176,11632,1,5816.5
156,29637,0,28168,49,14,31.5
157,19621,0,11241,3,1,2.0
158,785,7,11761,4,1706,855.0
159,17924,0,7315,12629,513,6571.0
160,13300,0,11301,1824,42,933.0
161,34851,4,31118,5,18,11.5
162,20006,0,608,30044,12,15028.0
163,40242,0,24346,31296,18458,24877.0
164,26644,1,16054,1,1,1.0
165,8110,0,12168,27,2,14.5
166,22455,6,27199,12487,28614,20550.5
167,7288,1,36878,1,1,1.0
168,40768,0,1784,40556,618,20587.0
169,27441,0,25270,39976,26941,33458.5
170,12380,1,20717,1,1,1.0
171,176,1,25906,610,1,305.5
172,40769,0,10981,40539,12515,26527.0
173,24894,0,7247,3,1,2.0
174,17047,0,13439,25144,1434,13289.0
175,40770,0,3005,40718,884,20801.0
176,12740,4,40747,40661,40153,40407.0
177,16545,1,14634,1,1,1.0
178,4313,1,3457,1,1,1.0
179,1482,0,13752,34,1533,783.5
180,28721,1,22741,1,1,1.0
181,3761,0,8987,10440,13520,11980.0
182,7280,1,26118,1,1,1.0
183,38386,0,1904,1,1,1.0
184,38875,0,2318,5259,3,2631.0
185,6607,1,11157,1,1,1.0
186,637,6,40404,49,25623,12836.0
187,5767,4,21704,1,12,6.5
188,3432,4,7926,28,211,119.5
189,3509,0,3407,59,1,30.0
190,35086,0,1929,17,1,9.0
191,24287,1,17938,1,1,1.0
192,9673,1,8487,1,2,1.5
193,3814,1,3548,1,1,1.0
194,23744,0,296,1952,3,977.5
195,36798,0,51,897,2,449.5
196,20051,1,20050,1,1,1.0
197,20861,1,5558,1,1,1.0
198,26868,0,6233,2,1,1.5
199,37434,0,917,12923,11,6467.0
200,20402,0,16155,8785,1639,5212.0
201,30004,0,2482,44,2,23.0
202,39024,0,29467,22381,12421,17401.0
203,36561,5,129,32195,1,16098.0
204,406,1,1287,1,1,1.0
205,18612,4,33576,3,102,52.5
206,5940,0,532,2,1,1.5
207,40771,0,10613,40435,20889,30662.0
208,29184,1,22723,1,1,1.0
209,6386,0,26454,34380,608,17494.0
210,3277,1,37105,1,58,29.5
211,31630,0,33081,40795,21077,30936.0
212,9757,0,608,2762,9,1385.5
213,1354,1,1353,1,1,1.0
214,4940,6,40772,50,39680,19865.0
215,24366,1,7539,1,1,1.0
216,9683,6,40773,6162,39617,22889.5
217,33864,0,13576,1912,17,964.5
218,28351,1,685,1,1,1.0
219,8053,1,32295,1,1,1.0
220,8643,0,1819,11,3,7.0
221,27467,0,31416,39700,2156,20928.0
222,464,1,3675,1,1,1.0
223,26224,0,2318,2409,3,1206.0
224,4006,1,7203,1,1,1.0
225,1307,1,11050,1,1,1.0
226,10097,6,15251,1833,3309,2571.0
227,23083,0,26718,26586,22278,24432.0
228,21673,0,26120,6932,4599,5765.5
229,24650,0,27939,25699,6627,16163.0
230,38457,1,9568,1,1,1.0
231,27178,0,2497,15237,6,7621.5
232,5305,1,1,1,1,1.0
233,12784,4,1630,2,328,165.0
234,25315,1,20655,1,1,1.0
235,931,0,2275,38502,15,19258.5
236,14758,0,9787,37373,15,18694.0
237,36898,0,1686,8133,44,4088.5
238,40774,0,16369,40760,6527,23643.5
239,17226,1,10110,1,1,1.0
240,27870,2,2023,244,34,139.0
241,16554,1,29212,1,1,1.0
242,36825,0,20796,1,2,1.5
243,5335,5,9988,35621,4756,20188.5
244,1864,4,9221,1,128,64.5
245,12378,1,3604,1,1,1.0
246,9895,1,13428,1,1,1.0
247,15667,1,15666,1,1,1.0
248,2507,3,4435,48,467,257.5
249,20071,4,20803,1,19,10.0
250,20849,1,14778,1,1,1.0
251,13053,1,24622,1,1,1.0
252,19366,0,20234,2445,4344,3394.5
253,35882,2,2524,947,788,867.5
254,8199,0,15331,6,3,4.5
255,19502,1,12706,1,1,1.0
256,11732,1,7659,1,1,1.0
257,12815,4,27688,3,313,158.0
258,26871,0,2084,16,1797,906.5
259,4955,6,15531,3,3,3.0
260,8178,1,11153,1,1,1.0
261,2181,6,20785,192,18662,9427.0
262,23792,0,30977,13559,16,6787.5
263,4102,4,38587,15,1148,581.5
264,40775,0,35896,40340,14615,27477.5
265,6696,1,21296,1,1,1.0
266,3303,0,10707,467,5,236.0
267,17408,0,4099,7309,53,3681.0
268,23226,0,34449,39808,5565,22686.5
269,4136,1,4135,1,1,1.0
270,39465,0,16668,40315,8771,24543.0
271,16257,0,23562,5251,6222,5736.5
272,4227,6,32367,119,17209,8664.0
273,11490,2,2023,44,6,25.0
274,16679,1,16678,1,1,1.0
275,1122,9,23212,1,2,1.5
276,1678,7,18000,1,10144,5072.5
277,7532,1,7531,1,1,1.0
278,29273,1,14570,1,1,1.0
279,5949,0,3779,10257,10,5133.5
280,23795,2,2580,9,1,5.0
281,15250,5,2644,13,1,7.0
282,4951,1,5069,1,1,1.0
283,7948,1,8993,1,1,1.0
284,3755,1,18943,1,1,1.0
285,25065,0,4789,27447,3,13725.0
286,17857,1,11523,1,1,1.0
287,36099,1,14931,2,4,3.0
288,6924,4,37669,7,5521,2764.0
289,30696,4,40310,636,1852,1244.0
290,5259,0,9217,33903,42,16972.5
291,20159,4,23395,356,17598,8977.0
292,3882,4,10151,190,41,115.5
293,8811,0,2340,1261,2,631.5
294,19066,6,13595,7134,40695,23914.5
295,2887,0,2938,1,1,1.0
296,25015,4,28828,28122,778,14450.0
297,3850,0,160,123,2,62.5
298,30234,0,2731,24,1,12.5
299,46,0,14274,290,120,205.0
300,14834,1,5110,3,1,2.0
301,29358,0,2687,1,1,1.0
302,33543,0,40596,938,39465,20201.5
303,172,4,7119,6112,35896,21004.0
304,17939,1,17938,1,1,1.0
305,21326,1,23555,1,1,1.0
306,21406,0,608,34577,3,17290.0
307,2173,6,38083,1,3,2.0
308,31958,5,914,7744,1,3872.5
309,33947,4,39713,1060,332,696.0
310,18377,3,4166,1,1,1.0
311,34858,0,18783,37552,4861,21206.5
312,3968,1,5813,1,1,1.0
313,36714,0,38851,4871,37318,21094.5
314,30857,0,30511,13712,7658,10685.0
315,1365,1,15439,1,1,1.0
316,39987,0,81,2250,1,1125.5
317,5785,0,26217,14,15,14.5
318,16634,0,9747,174,8,91.0
319,36078,1,7833,1,1,1.0
320,32975,0,9558,6818,1207,4012.5
321,22353,1,15922,1,1,1.0
322,1604,1,6991,1,1,1.0
323,2547,1,14925,1,1,1.0
324,14212,0,14737,1,3,2.0
325,4130,0,3621,25,4,14.5
326,10319,4,33522,8,1930,969.0
327,27683,1,39142,1,1,1.0
328,16503,1,110,1,1,1.0
329,40776,0,5310,40521,4130,22325.5
330,1913,6,25274,138,151,144.5
331,33711,5,19257,1,1,1.0
332,32197,1,22383,2,1,1.5
333,23062,1,12031,1,1,1.0
334,26578,0,239,3662,18,1840.0
335,2069,1,15760,1,1,1.0
336,40777,0,608,40097,1,20049.0
337,33594,2,121,1920,22,971.0
338,22182,1,3014,1,1,1.0
339,8080,4,23312,7,152,79.5
340,31096,1,15639,1,1,1.0
341,36945,0,296,14302,1,7151.5
342,13398,0,71,15365,8,7686.5
343,20939,0,2215,1,1,1.0
344,7946,1,1765,1,1,1.0
345,1947,0,1249,91,2,46.5
346,22728,1,16506,1,1,1.0
347,3254,0,2886,2150,111,1130.5
348,18890,4,28071,43,706,374.5
349,24803,4,28831,35,24,29.5
350,12939,1,23279,1,1,1.0
351,13702,1,12070,1,1,1.0
352,27600,0,7589,8552,3,4277.5
353,15497,1,2938,1,1,1.0
354,24117,1,1225,1,1,1.0
355,1110,0,20337,26,6,16.0
356,354,4,36395,1,24,12.5
357,24159,0,12803,3661,1557,2609.0
358,26948,2,3620,2362,34,1198.0
359,37272,0,7800,973,34,503.5
360,23037,4,3762,57,259,158.0
361,33783,2,1326,886,25,455.5
362,26315,0,19366,36,1,18.5
363,18160,0,1200,1253,89,671.0
364,23552,1,10327,1,1,1.0
365,40037,0,19153,21770,2615,12192.5
366,7751,0,3712,30108,83,15095.5
367,26351,6,25426,815,4075,2445.0
368,6974,6,17672,7,171,89.0
369,19506,1,15393,1,1,1.0
370,32325,0,17590,408,6,207.0
371,40778,2,26169,37070,6453,21761.5
372,36197,4,29170,6,10,8.0
373,8023,1,21296,1,1,1.0
374,1264,1,22448,1,1,1.0
375,40779,2,1646,34226,355,17290.5
376,40780,0,379,40485,1556,21020.5
377,14490,1,12757,1,1,1.0
378,34243,0,1244,1203,1,602.0
379,40781,0,4921,40721,7347,24034.0
380,9372,1,1508,1,1,1.0
381,2261,4,18565,1,19,10.0
382,40782,2,1646,32496,82,16289.0
383,5771,4,39949,2,47,24.5
384,28826,1,3712,1,1,1.0
385,13951,1,3521,1,1,1.0
386,18299,1,274,1,1,1.0
387,15954,1,34113,1,1,1.0
388,33081,0,3606,543,695,619.0
389,17141,0,21055,1,1,1.0
390,13878,1,26428,1,1,1.0
391,35918,0,391,18,2,10.0
392,39002,1,39001,1,1,1.0
393,6286,1,7865,1,1,1.0
394,4532,1,26446,1,1,1.0
395,11891,5,16320,21642,64,10853.0
396,13955,1,11289,1,1,1.0
397,1592,1,17240,1,1,1.0
398,15523,0,2604,38900,2,19451.0
399,12623,1,6107,1,1,1.0
400,22297,1,8322,1,1,1.0
401,28595,0,608,25033,28,12530.5
402,13968,1,7803,1,2,1.5
403,4547,1,21674,1,1,1.0
404,7982,1,20572,1,1,1.0
405,31376,2,743,5,1,3.0
406,39780,0,2807,22451,2,11226.5
407,28371,2,121,1779,31,905.0
408,15011,0,1542,391,16,203.5
409,10421,1,10420,1,1,1.0
410,26009,0,265,100,1,50.5
411,11480,2,1534,8,6,7.0
412,40783,0,4407,40624,16317,28470.5
413,8464,1,8424,1,1,1.0
414,23763,1,3300,1,1,1.0
415,24479,1,23586,1,1,1.0
416,28656,0,21,3,1,2.0
417,6493,0,3567,39169,9,19589.0
418,21912,0,22347,40,7,23.5
419,24178,1,9908,1,1,1.0
420,22121,0,351,3,1,2.0
421,25316,1,746,1,1,1.0
422,3063,1,4791,1,1,1.0
423,36889,0,883,1033,2,517.5
424,25017,9,18392,1,1,1.0
425,40784,0,14144,40640,883,20761.5
426,3408,6,8243,1,4,2.5
427,10233,4,38705,1,2765,1383.0
428,36048,6,18704,35775,11795,23785.0
429,1962,1,1961,1,1,1.0
430,11585,3,21329,2,2,2.0
431,32391,1,11972,1,1,1.0
432,31739,4,18679,23,62,42.5
433,40785,0,608,40392,37,20214.5
434,26785,1,7703,1,1,1.0
435,20520,1,6788,1,1,1.0
436,14834,1,8390,1,1,1.0
437,11565,1,12441,1,1,1.0
438,19922,0,8858,29,4,16.5
439,15795,6,39521,40534,10019,25276.5
440,18943,1,30961,1,1,1.0
441,840,8,19493,6,1,3.5
442,26662,0,7523,27261,1504,14382.5
443,26756,0,9311,34721,15,17368.0
444,12636,1,24788,1,1,1.0
445,20784,1,387,5812,5289,5550.5
446,25514,2,121,1697,11,854.0
447,12153,3,19756,1,511,256.0
448,13239,0,284,25,1,13.0
449,26984,1,38840,1,1,1.0
450,9435,1,13227,1,1,1.0
451,23798,1,23297,166,30,98.0
452,4425,0,9880,1,2,1.5
453,17011,3,17169,2,1,1.5
454,20341,2,121,1717,12,864.5
455,7442,1,23836,1,1,1.0
456,17432,1,30826,1,1,1.0
457,11988,4,31236,59,3336,1697.5
458,10121,0,248,24045,582,12313.5
459,1444,0,9048,35687,8,17847.5
460,785,8,6770,1,39165,19583.0
461,6375,1,8324,1,1,1.0
462,37317,0,6230,40138,18364,29251.0
463,4385,0,4940,143,6,74.5
464,10713,4,2207,7,750,378.5
465,40786,0,1672,40589,1408,20998.5
466,28472,5,10737,6507,38,3272.5
467,21537,0,1027,17,1,9.0
468,1118,5,172,15428,1,7714.5
469,39579,4,25695,60,30064,15062.0
470,12699,0,2137,1,1,1.0
471,27906,0,19986,31010,9356,20183.0
472,30297,1,3771,1,1,1.0
473,39950,0,2362,6,1,3.5
474,16469,0,178,24,3,13.5
475,31063,0,2110,453,2,227.5
476,7272,1,33016,1,1,1.0
477,39272,0,12035,7,1,4.0
478,11022,6,27914,7,6910,3458.5
479,40787,0,5243,40576,9243,24909.5
480,18271,0,3443,9065,2,4533.5
481,40788,2,593,35156,23,17589.5
482,40548,0,16045,1241,1122,1181.5
483,20767,0,239,270,2,136.0
484,758,1,10360,1,1,1.0
485,34053,2,121,2691,43,1367.0
486,3223,0,3161,7901,1,3951.0
487,5881,1,18355,1,2,1.5
488,38969,0,16196,36,287,161.5
489,29347,0,1461,25023,436,12729.5
490,1650,1,16394,2532,21390,11961.0
491,9952,1,37466,1,1,1.0
492,2245,0,2918,68,16,42.0
493,32727,1,24872,1,1,1.0
494,39701,0,5987,40324,19229,29776.5
495,15176,1,18854,1,1,1.0
496,24327,0,3027,9194,59,4626.5
497,23190,1,13002,1,1,1.0
498,5729,1,20226,1,1,1.0
499,8274,1,8999,1,1,1.0
500,8511,1,31347,1,1,1.0
501,21811,0,278,107,1,54.0
502,511,0,15897,129,263,196.0
503,15736,0,1677,308,6,157.0
504,29445,1,1550,1,1,1.0
505,18936,4,39578,16,27,21.5
506,34932,2,14540,3,2,2.5
507,647,1,6311,1,1,1.0
508,33210,6,17250,3737,187,1962.0
509,9637,5,1981,57,2,29.5
510,11643,3,3908,185,3771,1978.0
511,30998,1,7774,1,1,1.0
512,16669,2,916,358,2,180.0
513,7495,0,883,89,2,45.5
514,21737,0,2589,39347,6,19676.5
515,3167,1,6502,1,1,1.0
516,32383,0,427,10,1,5.5
517,25046,2,121,203,6,104.5
518,16023,0,4958,1,1,1.0
519,5777,4,4318,1,6,3.5
520,19086,6,12484,1,1,1.0
521,12201,4,22304,33,1383,708.0
522,10786,1,14577,1,1,1.0
523,20175,0,7143,77,20,48.5
524,1205,1,23424,1,1,1.0
525,34239,0,239,1001,4,502.5
526,35226,0,37189,67,52,59.5
527,19169,1,25362,1,1,1.0
528,14940,1,12227,1,1,1.0
529,2813,0,3170,75,6,40.5
530,35238,1,8601,1,1,1.0
531,36661,1,39486,1,1,1.0
532,15364,0,4369,30846,16,15431.0
533,17745,5,774,3978,7,1992.5
534,23613,4,28865,1,15993,7997.0
535,6782,5,5167,39770,137,19953.5
536,40789,0,25921,40430,32061,36245.5
537,20079,0,4369,10446,153,5299.5
538,18492,6,36549,1,25,13.0
539,864,1,14562,1,1,1.0
540,4521,1,25708,1,1,1.0
541,10559,1,10558,1,1,1.0
542,3083,0,26431,17705,1788,9746.5
543,5974,0,9758,176,15,95.5
544,19,0,29519,3,4,3.5
545,38094,4,40790,23961,39643,31802.0
546,36200,0,5055,28762,17775,23268.5
547,204,1,3048,1,1,1.0
548,40791,0,11084,40466,2204,21335.0
549,33754,1,5275,1,1,1.0
550,32,4,24489,2,265,133.5
551,12319,4,14836,2,57,29.5
552,27811,2,10916,15,14,14.5
553,15792,0,3763,287,2,144.5
554,8019,1,30805,1,1,1.0
555,35060,0,5892,26,3,14.5
556,1678,7,35669,1,23726,11863.5
557,11125,4,10606,245,4,124.5
558,25276,1,3926,1,1,1.0
559,13830,1,7308,1,1,1.0
560,1366,0,29,1,1,1.0
561,19987,4,11397,26,1043,534.5
562,38369,0,51,1465,4,734.5
563,4506,1,9454,1,1,1.0
564,6037,0,39187,15062,10615,12838.5
565,2381,2,12273,1,1,1.0
566,6513,0,650,1713,1017,1365.0
567,21168,1,10097,1,1,1.0
568,40792,0,9525,40544,12058,26301.0
569,30839,1,10851,1,1,1.0
570,21181,5,232,3,3,3.0
571,2173,6,18659,730,5279,3004.5
572,38752,0,728,11750,12,5881.0
573,8716,6,31315,17337,6,8671.5
574,24013,1,23715,1,1,1.0
575,36734,5,985,411,2,206.5
576,12641,0,39,306,2,154.0
577,1398,0,19101,36360,4887,20623.5
578,13758,1,29291,1,1,1.0
579,4555,0,1115,28573,1322,14947.5
580,39750,6,18050,27567,534,14050.5
581,11789,1,24319,4,541,272.5
582,7072,1,9237,1,1,1.0
583,25660,5,4520,2941,4,1472.5
584,38151,0,7155,39475,2347,20911.0
585,5768,0,1444,12003,652,6327.5
586,39121,5,172,18006,1,9003.5
587,4453,6,7580,44,36533,18288.5
588,29,1,11186,1,1,1.0
589,40793,0,608,39968,15,19991.5
590,35764,0,14617,160,4,82.0
591,4608,0,3699,27,2,14.5
592,8852,0,7403,1933,94,1013.5
593,193,6,11869,1,17,9.0
594,19842,4,22836,2,428,215.0
595,21930,1,21045,1,1,1.0
596,5745,1,14074,1,1,1.0
597,9428,1,8999,1,1,1.0
598,26613,1,9037,1,1,1.0
599,7396,0,39,1,1,1.0
600,24578,3,23111,1,4,2.5
601,21061,1,25626,1,1,1.0
602,24011,0,12474,39826,27194,33510.0
603,13829,1,16710,1,1,1.0
604,12211,0,6042,17346,15,8680.5
605,13978,1,2276,1,1,1.0
606,29422,2,1136,20,2,11.0
607,39294,4,26572,29441,34399,31920.0
608,33294,0,3229,3,1,2.0
609,6633,7,12050,4,28679,14341.5
610,16200,0,1852,203,9,106.0
611,19710,6,10760,7,2,4.5
612,32734,1,3419,1,1,1.0
613,4779,1,14955,1,1,1.0
614,3716,1,1998,1,1,1.0
615,2915,1,12159,1,1,1.0
616,522,1,21041,1,1,1.0
617,31153,0,36722,36522,30441,33481.5
618,7592,1,9560,1,1,1.0
619,5144,4,4318,2,17,9.5
620,2035,1,8589,1,1,1.0
621,4666,1,4665,1,6,3.5
622,6144,1,19664,1,1,1.0
623,28456,2,1773,29,1,15.0
624,18213,1,18982,1,1,1.0
625,18716,0,37537,31091,252,15671.5
626,6882,9,10563,2,2,2.0
627,332,0,1287,20,4,12.0
628,40794,0,32275,40678,9060,24869.0
629,19296,1,6611,1,1,1.0
630,16065,0,36140,11,7,9.0
631,32071,1,23898,1,1,1.0
632,37285,0,184,64,1,32.5
633,1190,6,31657,1,8,4.5
634,17492,1,20700,1,1,1.0
635,16074,0,18268,1,1,1.0
636,14746,1,23603,55,10,32.5
637,7078,6,36019,100,4715,2407.5
638,4225,1,11780,1,1,1.0
639,754,1,2375,1,1,1.0
640,1823,7,36030,5,27,16.0
641,6054,0,4123,96,4,50.0
642,40735,5,774,37579,51,18815.0
643,3215,0,7911,1,5,3.0
644,16802,1,8850,1,1,1.0
645,1076,1,1075,1,1,1.0
646,18470,1,18469,1,1,1.0
647,7673,1,8629,1,1,1.0
648,8644,1,14101,1,1,1.0
649,493,0,1629,7807,5,3906.0
650,2736,4,33515,1,18,9.5
651,40795,0,10090,40351,32,20191.5
652,35179,0,19119,12770,72,6421.0
653,28508,2,3843,2,2,2.0
654,25746,0,11870,27871,12617,20244.0
655,26637,6,24424,22819,26188,24503.5
656,15305,5,2978,40648,2,20325.0
657,14631,0,3275,225,146,185.5
658,39736,1,21554,1,1,1.0
659,8260,0,7895,143,1,72.0
660,36792,1,37816,1,1,1.0
661,40796,2,3317,37279,19,18649.0
662,11856,1,2643,1,1,1.0
663,8104,1,4274,1,1,1.0
664,2736,4,34726,1,152,76.5
665,9749,1,13574,1,1,1.0
666,40797,0,19420,40820,8326,24573.0
667,15231,0,532,3,1,2.0
668,24056,0,9777,28470,16994,22732.0
669,32748,2,743,2463,7,1235.0
670,12866,6,7036,2,2,2.0
671,19409,4,36350,1217,6525,3871.0
672,840,6,30428,1140,9505,5322.5
673,28857,0,706,166,10,88.0
674,8487,1,7998,1,1,1.0
675,19163,0,18538,16,3,9.5
676,28721,0,15897,1,1,1.0
677,6989,0,2604,826,93,459.5
678,16614,1,8351,1,1,1.0
679,29143,0,278,5,1,3.0
680,24052,1,24051,1,1,1.0
681,29706,4,499,332,2,167.0
682,34810,9,22728,2,2,2.0
683,40798,0,38876,40697,24662,32679.5
684,26283,6,40443,22558,33938,28248.0
685,32794,0,18895,15,4,9.5
686,17745,2,1137,1278,3,640.5
687,26122,4,31544,2,57,29.5
688,14588,2,121,1,1,1.0
689,17880,1,20417,1,1,1.0
690,20434,0,21190,7660,2889,5274.5
691,13327,6,22210,16183,4,8093.5
692,40799,0,5636,40663,20341,30502.0
693,14768,6,24252,5,2,3.5
694,4185,1,13829,1,1,1.0
695,33324,0,284,94,1,47.5
696,39131,0,284,389,1,195.0
697,33742,0,9048,21647,81,10864.0
698,9578,0,473,18947,100,9523.5
699,20196,1,21248,1,1,1.0
700,6765,1,27335,1,1,1.0
701,12725,1,21889,1,1,1.0
702,19754,0,4059,27,3,15.0
703,9461,4,12081,1,1,1.0
704,8574,0,5381,21,3,12.0
705,3408,8,38801,1,38976,19488.5
706,36608,0,123,24744,5220,14982.0
707,516,0,292,17,1,9.0
708,13283,1,2720,1,1,1.0
709,16201,1,16200,1,1,1.0
710,21810,4,25015,9,1342,675.5
711,34387,1,26855,1,1,1.0
712,37173,4,10091,38718,21808,30263.0
713,19951,0,20010,7246,235,3740.5
714,40800,0,28344,40426,15708,28067.0
715,24652,0,26678,668,45,356.5
716,26647,1,3407,1,1,1.0
717,27632,0,31556,132,2,67.0
718,8336,6,2824,4852,27284,16068.0
719,14255,1,19144,1,1,1.0
720,20014,0,14262,32569,25,16297.0
721,31050,2,121,1222,35,628.5
722,40801,0,16573,40580,6422,23501.0
723,2360,1,4933,1,1,1.0
724,40802,0,39415,40748,32131,36439.5
725,19986,1,16852,1,1,1.0
726,30541,0,22903,22767,1953,12360.0
727,20618,1,9942,1,1,1.0
728,38150,0,712,27336,5,13670.5
729,7684,1,586,1,1,1.0
730,25109,0,7757,36974,66,18520.0
731,12013,0,296,479,1,240.0
732,40803,0,5646,40803,8918,24860.5
733,35081,1,28378,1,1,1.0
734,29649,0,11732,40215,204,20209.5
735,39026,0,29817,36772,12368,24570.0
736,13903,6,32368,140,256,198.0
737,30745,1,37402,1,1,1.0
738,3499,1,20417,1,1,1.0
739,10159,1,38458,1,1,1.0
740,27696,1,6690,1,1,1.0
741,16732,0,10532,9523,202,4862.5
742,6916,0,19429,1630,1156,1393.0
743,10276,1,9887,1,1,1.0
744,4800,1,9900,1,1,1.0
745,17182,1,2190,1,1,1.0
746,4461,0,19310,3945,47,1996.0
