,h,r,t,head-batch,tail-batch,ranks
144,5950,134,12718,1,1,1.0
145,5950,110,4068,2,315,158.5
146,3908,88,8187,95,14,54.5
147,12200,30,12775,2617,326,1471.5
148,10732,123,3366,1,30,15.5
149,10732,123,10854,1,3,2.0
150,12635,101,14304,24,1,12.5
151,3527,188,6441,738,2,370.0
152,4952,10,7615,3,45,24.0
153,109,108,7804,1,30,15.5
154,109,108,1569,1,28,14.5
155,2398,50,1707,25,18,21.5
156,8152,2,5029,212,5,108.5
157,12104,141,12084,2732,1,1366.5
158,4533,88,7169,40,2,21.0
159,3179,2,11621,58,1,29.5
160,10907,80,4422,1,1,1.0
161,3038,88,1489,174,4,89.0
162,348,31,12771,2,9,5.5
163,733,2,5029,33,1,17.0
164,8858,186,11576,871,3,437.0
165,3017,108,10973,12,169,90.5
166,2270,30,9204,92,46,69.0
167,9008,22,10377,6,8,7.0
168,8365,82,3727,3,4,3.5
169,5036,55,8372,15,1,8.0
170,9949,4,12009,1,1,1.0
171,9174,186,13398,18,1,9.5
172,10909,75,819,1,2,1.5
173,10920,215,3357,7,7,7.0
174,13076,17,13705,37,4,20.5
175,2955,113,5985,29,4,16.5
176,10938,7,9496,609,715,662.0
177,11555,204,9218,5,285,145.0
178,5190,230,11118,2,1,1.5
179,5330,81,137,8,2,5.0
180,1640,39,3378,39,407,223.0
181,10434,21,493,2,2,2.0
182,7358,110,2760,8,751,379.5
183,11941,17,7667,485,3,244.0
184,6806,186,4994,438,1,219.5
185,538,68,9568,2,113,57.5
186,8824,82,4174,468,330,399.0
187,4205,108,11638,29,119,74.0
188,13551,123,3502,12,14,13.0
189,496,125,8182,136,5,70.5
190,5721,35,6765,18,1,9.5
191,12879,87,3406,2,2,2.0
192,13087,88,2288,37,41,39.0
193,9135,234,6765,251,1,126.0
194,9310,60,12217,125,3,64.0
195,12154,108,10566,18,86,52.0
196,7425,228,13023,448,130,289.0
197,10044,1,8100,38,8,23.0
198,12049,2,5029,636,1,318.5
199,854,82,2118,299,934,616.5
200,1103,2,3967,9,1,5.0
201,8874,22,3364,10,117,63.5
202,1294,80,6374,1,1,1.0
203,14413,81,7544,1374,1,687.5
204,1001,6,4612,60,1,30.5
205,12132,111,7797,82,1,41.5
206,11492,125,12881,2,1,1.5
207,4513,199,10434,7,173,90.0
208,4513,199,12337,3,22,12.5
209,13021,60,11326,193,449,321.0
210,2238,108,12376,3,9,6.0
211,394,118,12709,3,89,46.0
212,9284,176,13873,1,1,1.0
213,14046,126,11345,843,1,422.0
214,12366,108,126,1,56,28.5
215,7570,95,8487,3,4,3.5
216,8348,235,11064,1,272,136.5
217,7727,126,11345,933,1,467.0
218,220,75,14173,4,2,3.0
219,1593,17,9929,322,10,166.0
220,12332,184,6799,7,4,5.5
221,4287,111,2852,3,1,2.0
222,4531,2,5029,419,1,210.0
223,12173,75,3031,5,2,3.5
224,7045,186,9223,3,1,2.0
225,12037,86,6222,17,7,12.0
226,4155,148,4810,1,1,1.0
227,4982,118,12982,12,9,10.5
228,11764,226,268,817,24,420.5
229,3437,111,12277,205,2,103.5
230,1607,2,937,1973,3,988.0
231,8375,22,4695,884,1,442.5
232,8509,4,3776,288,2,145.0
233,9548,58,14037,280,1,140.5
234,6443,88,3589,15,9,12.0
235,9923,69,13717,12,2,7.0
236,1286,75,5753,57,9,33.0
237,3221,10,13976,11,10,10.5
238,3928,2,13357,8,2,5.0
239,8506,81,7544,1187,1,594.0
240,7703,17,239,9,6,7.5
241,3848,75,7377,5,3,4.0
242,5986,24,10371,2,36,19.0
243,4615,62,5805,110,2,56.0
244,5208,4,12009,32,1,16.5
245,1985,118,6419,2,192,97.0
246,1909,108,12008,15,393,204.0
247,3413,177,6361,1,1,1.0
248,3413,123,6759,6,3,4.5
249,6023,2,866,327,1,164.0
250,2750,204,12280,8,402,205.0
251,13611,75,6981,36,12,24.0
252,10769,2,12176,50,1,25.5
253,4290,75,10222,24,2,13.0
254,11810,108,697,1,38,19.5
255,2830,59,13853,1,1,1.0
256,2742,9,1056,745,225,485.0
257,14102,75,1332,24,2,13.0
258,5429,7,12304,55,10,32.5
259,13127,101,3517,6,2,4.0
260,14086,82,4681,59,36,47.5
261,4828,116,4828,1,1,1.0
262,9162,75,6981,78,11,44.5
263,13977,105,8491,4,35,19.5
264,13163,204,9816,6,108,57.0
265,4396,75,9223,36,4,20.0
266,1612,4,303,134,1,67.5
267,3600,75,5913,12,2,7.0
268,12908,148,5245,886,1,443.5
269,6283,4,11047,48,1,24.5
270,6283,75,3031,28,3,15.5
271,5197,184,3542,2,6,4.0
272,12264,125,12527,111,1,56.0
273,8658,188,8082,767,2,384.5
274,5137,191,4188,158,19,88.5
275,4244,80,2827,1,1,1.0
276,9695,13,12161,1,1,1.0
277,5888,111,12277,285,14,149.5
278,8787,10,12901,16,261,138.5
279,8753,59,3464,9,414,211.5
280,8753,59,9404,3,9,6.0
281,8753,59,12390,1,6,3.5
282,3229,145,4994,17,1,9.0
283,3229,113,5453,60,2,31.0
284,410,58,14037,8841,1,4421.0
285,10691,79,9995,28,1,14.5
286,12604,58,14037,28,1,14.5
287,8857,179,12812,1,1,1.0
288,8857,179,10918,1,2,1.5
289,2127,108,14125,4,250,127.0
290,3735,86,13059,1432,211,821.5
291,1990,117,11382,1,19,10.0
292,1990,117,4258,1,30,15.5
293,1990,117,7926,1,2836,1418.5
294,10880,123,12955,1,1,1.0
295,10880,123,5237,11,83,47.0
296,13863,176,2537,1,4,2.5
297,2044,17,13105,504,16,260.0
298,8438,105,3195,2,79,40.5
299,10934,82,3146,398,118,258.0
300,2465,111,9702,203,3,103.0
301,9812,94,8323,12,1,6.5
302,8425,2,5029,6,1,3.5
303,8425,82,12078,5,8,6.5
304,10490,126,11345,568,2,285.0
305,6378,109,5478,1,2,1.5
306,161,86,5706,1236,73,654.5
307,1104,60,348,763,2,382.5
308,1305,30,8593,247,49,148.0
309,1305,22,11571,27,4,15.5
310,12881,108,5624,1,2,1.5
311,316,60,10222,52,15,33.5
312,2786,123,2296,7,94,50.5
313,10606,4,2557,7,3,5.0
314,10631,123,2414,2,1,1.5
315,10219,123,3268,10,51,30.5
316,4008,168,5419,1,752,376.5
317,2413,204,1382,12,492,252.0
318,547,111,12956,67,1,34.0
319,8205,200,3464,1,1,1.0
320,11729,129,11685,3,1,2.0
321,3067,80,12335,2,1,1.5
322,7421,173,2089,259,29,144.0
323,7288,224,342,13645,1327,7486.0
324,4437,126,11345,655,1,328.0
325,11159,108,6949,5,151,78.0
326,11159,108,13365,1,25,13.0
327,11159,108,10899,2,50,26.0
328,11159,80,6996,1,1,1.0
329,11600,202,12356,8,5,6.5
330,1571,17,7544,68,1,34.5
331,8181,215,12997,3,5,4.0
332,9779,85,11979,122,2599,1360.5
333,8226,176,8577,1,1,1.0
334,2589,186,4994,230,1,115.5
335,6836,101,14304,25,1,13.0
336,13279,82,3136,286,518,402.0
337,12527,108,11573,6,19,12.5
338,1404,118,2327,3,8,5.5
339,1404,118,6044,3,47,25.0
340,1404,216,9959,3,5,4.0
341,1404,216,12827,1,1,1.0
342,3965,75,1063,9,4,6.5
343,10482,80,61,1,2,1.5
344,8423,126,10729,3686,1,1843.5
345,5696,183,8619,22,1,11.5
346,10270,4,743,34,1,17.5
347,5184,189,13396,32,99,65.5
348,7874,186,4994,1032,1,516.5
349,4124,233,11013,6,1,3.5
350,10754,216,7619,1,27,14.0
351,10754,216,11732,5,76,40.5
352,7614,46,8884,1,4,2.5
353,10580,193,9501,2,1,1.5
354,10924,126,10729,1483,1,742.0
355,6803,216,1929,3,25,14.0
356,8695,28,7517,377,99,238.0
357,2080,59,9948,88,601,344.5
358,2080,59,533,20,53,36.5
359,5903,125,1963,480,4,242.0
360,12405,114,4994,457,1,229.0
361,381,186,4994,292,1,146.5
362,319,9,14073,38,16,27.0
363,11784,75,2414,5,2,3.5
364,4846,196,12256,320,6,163.0
365,7917,31,6573,25,6,15.5
366,10471,225,1221,106,2,54.0
367,7643,82,333,461,672,566.5
368,11012,59,9816,21,5,13.0
369,13210,75,11898,1,1,1.0
370,12274,161,9077,1,1,1.0
371,11284,58,14037,2719,1,1360.0
372,7663,105,11707,1,104,52.5
373,7663,105,4916,2,185,93.5
374,11509,186,3056,1355,1,678.0
375,8539,76,3417,58,1,29.5
376,6973,82,5868,87,68,77.5
377,14366,86,1516,523,12,267.5
378,4638,80,11991,2,1,1.5
379,5030,126,11345,635,1,318.0
380,10192,53,2786,4,5,4.5
381,9175,2,5604,94,1,47.5
382,13867,111,13234,333,8,170.5
383,565,82,587,611,592,601.5
384,2788,117,12576,1,14,7.5
385,2788,117,9715,1,32,16.5
386,2788,117,9245,1,68,34.5
387,4416,82,12386,8,58,33.0
388,1075,4,12677,39,1,20.0
389,4762,30,1903,2131,26,1078.5
390,3048,230,10502,95,4,49.5
391,12991,30,2716,2248,128,1188.0
392,13395,97,1383,94,1,47.5
393,3702,194,1259,56,99,77.5
394,3702,59,2475,5,14,9.5
395,3702,59,2212,10,52,31.0
396,8157,2,2223,47,3,25.0
397,11344,148,4810,4236,2,2119.0
398,5099,186,4994,5,1,3.0
399,14463,58,14037,1069,1,535.0
400,9836,136,1061,1,5,3.0
401,9836,105,7603,5,200,102.5
402,305,102,284,901,678,789.5
403,2432,31,8662,2,16,9.0
404,12897,56,5511,32,78,55.0
405,2754,2,2913,476,1,238.5
406,5468,125,9183,119,6,62.5
407,10860,186,4994,98,1,49.5
408,10537,80,13057,1,1,1.0
409,8407,125,1544,13,2,7.5
410,9860,7,551,10,5,7.5
411,12535,1,5805,410,2,206.0
412,11567,114,3056,6,1,3.5
413,5716,148,5245,498,1,249.5
414,4043,108,9400,16,105,60.5
415,2903,124,9673,86,1065,575.5
416,8186,52,12363,49,3,26.0
417,8949,115,8284,798,3430,2114.0
418,225,9,31,4,2,3.0
419,13331,42,438,2,1,1.5
420,9845,75,1943,8,2,5.0
421,10278,125,12091,16,1,8.5
422,3642,125,6778,254,6,130.0
423,10714,2,5604,900,1,450.5
424,5905,17,13705,55,1,28.0
425,7776,4,13964,1,1,1.0
426,11566,58,14037,3859,1,1930.0
427,12809,125,12395,11,1,6.0
428,12279,75,5696,27,17,22.0
429,8680,187,13665,217,1,109.0
430,7960,125,6420,13,2,7.5
431,9631,205,7709,2,35,18.5
432,9631,205,732,1,20,10.5
433,5556,75,823,9,2,5.5
434,5892,15,2993,1,1,1.0
435,1788,58,14037,1311,1,656.0
436,8947,82,5956,1,2,1.5
437,3325,109,2258,55,30,42.5
438,6078,22,1289,3704,218,1961.0
439,10773,59,10091,91,170,130.5
440,8146,125,12469,63,9,36.0
441,7929,132,5817,12,1,6.5
442,4417,171,7544,6,1,3.5
443,5382,76,1463,1,24,12.5
444,7104,215,3076,4,2,3.0
445,2486,75,2029,8,2,5.0
446,7958,2,5604,83,1,42.0
447,408,186,4994,1260,1,630.5
448,11482,123,8834,1,14,7.5
449,11482,123,1,1,28,14.5
450,9163,145,9022,30,22,26.0
451,2157,148,5245,394,1,197.5
452,2598,125,6471,47,26,36.5
453,9396,35,6765,274,1,137.5
454,6380,59,7362,73,303,188.0
455,12325,125,7397,14,6,10.0
456,10347,31,7683,3,31,17.0
457,4206,19,10042,19,2,10.5
458,6710,30,116,3026,94,1560.0
459,13531,80,677,1,1,1.0
460,4945,125,1948,43,8,25.5
461,13069,4,912,553,7,280.0
462,13069,75,1499,1,1,1.0
463,8000,197,9940,14321,7,7164.0
464,11320,59,3046,20,265,142.5
465,6732,108,13696,4,21,12.5
466,9326,96,8794,1,1,1.0
467,1093,10,9778,2,1,1.5
468,107,4,11871,20,3,11.5
469,6154,81,7544,319,1,160.0
470,8183,113,5985,1,1,1.0
471,11683,205,2506,1,1,1.0
472,6863,80,5111,1,1,1.0
473,3574,17,7544,67,1,34.0
474,8803,218,9887,342,8,175.0
475,2597,2,937,11,2,6.5
476,9230,108,1653,10,381,195.5
477,9230,108,3857,31,392,211.5
478,6784,30,348,1568,1,784.5
479,8112,224,3122,2,454,228.0
480,13366,82,13726,2035,147,1091.0
481,203,114,3056,11,1,6.0
482,8248,127,7544,1343,1,672.0
483,5263,4,8811,633,27,330.0
484,5263,75,4994,117,2,59.5
485,95,111,7797,6,1,3.5
486,9173,105,9432,9,84,46.5
487,7879,30,3143,2868,148,1508.0
488,10189,186,4994,19,1,10.0
489,6629,75,8662,52,7,29.5
490,1114,209,7045,2,2939,1470.5
491,6468,111,13234,63,1,32.0
492,4374,60,12689,1011,2,506.5
493,579,186,1111,378,1,189.5
494,8741,148,5245,1,1,1.0
495,8741,22,881,1387,262,824.5
496,7224,75,2029,1,1,1.0
497,11273,179,5632,3,2,2.5
498,6886,135,3776,6,1,3.5
499,12085,119,348,879,4,441.5
500,78,120,13974,3,1,2.0
501,1590,148,5245,1,1,1.0
502,14310,82,9469,258,355,306.5
503,11616,2,8083,351,3,177.0
504,13772,111,10184,793,8,400.5
505,3912,171,7544,3,1,2.0
506,638,82,11441,573,1224,898.5
507,7951,111,12956,187,2,94.5
508,3972,108,12401,2,47,24.5
509,1272,88,9540,318,11,164.5
510,12062,51,2978,10,1,5.5
511,3151,114,10222,441,1,221.0
512,10310,186,4994,356,1,178.5
513,13604,125,12881,6,2,4.0
514,9330,125,13502,400,48,224.0
515,12642,39,11190,68,3233,1650.5
516,5946,123,216,3,5,4.0
517,14479,128,1940,1,5,3.0
518,11742,9,1437,378,47,212.5
519,7802,39,6763,163,855,509.0
520,7332,2,5604,26,1,13.5
521,13661,2,5029,20,1,10.5
522,13689,92,300,2575,599,1587.0
523,9003,198,6858,3,2,2.5
524,4324,186,4994,381,1,191.0
525,8965,176,12935,1,1,1.0
526,4582,75,3031,32,4,18.0
527,9435,58,14037,436,1,218.5
528,5326,75,2414,48,4,26.0
529,1902,82,8572,74,17,45.5
530,2578,125,12527,2,1,1.5
531,7439,31,9799,1,17,9.0
532,11399,148,5245,10441,1,5221.0
533,1581,2,9702,115,40,77.5
534,3787,75,3056,21,2,11.5
535,644,2,10052,1774,1,887.5
536,11160,197,9448,305,1,153.0
537,11502,75,10154,4,14,9.0
538,4759,59,12656,11,66,38.5
539,1921,59,11985,1,240,120.5
540,12328,111,11276,13,1,7.0
541,13121,97,8852,44,1,22.5
542,3032,125,7688,4,1,2.5
543,1324,199,1677,21,1041,531.0
544,11002,17,7544,14,1,7.5
545,97,234,6765,43,1,22.0
546,6982,149,11513,2059,1525,1792.0
547,4679,88,7169,1,2,1.5
548,5808,88,8602,14,6,10.0
549,13811,211,2788,2,2,2.0
550,3380,148,5245,610,1,305.5
551,8454,30,5292,2398,676,1537.0
552,4702,148,5245,71,1,36.0
553,8308,9,9407,27,2,14.5
554,6843,197,4684,6,1,3.5
555,9832,184,9221,3,1,2.0
556,11817,185,12122,62,16,39.0
557,13150,86,5744,44,2,23.0
558,1544,108,13494,1,23,12.0
559,10484,187,13665,299,1,150.0
560,8484,3,3454,4,1,2.5
561,12034,49,13903,9,34,21.5
562,7584,186,8429,8631,3,4317.0
563,8392,47,12574,15,45,30.0
564,7685,196,4870,22,3,12.5
565,12401,155,12154,125,10,67.5
566,7239,183,1538,111,3,57.0
567,2377,196,4870,1,1,1.0
568,13213,62,322,570,7,288.5
569,9386,131,4994,38,1,19.5
570,10662,176,8080,1,1,1.0
571,9957,75,9065,81,15,48.0
572,7915,82,10368,1034,981,1007.5
573,9963,31,173,29,785,407.0
574,5887,23,13397,1,1,1.0
575,587,122,1943,448,5,226.5
576,544,88,1469,33,7,20.0
577,13096,125,5069,729,8,368.5
578,4450,4,4016,398,10,204.0
579,5845,81,7544,1682,1,841.5
580,6229,58,14037,140,1,70.5
581,9456,75,9851,14,2,8.0
582,2923,22,12689,41,2,21.5
583,7865,155,889,73,62,67.5
584,501,110,10575,10,1842,926.0
585,501,110,13383,16,4151,2083.5
586,6296,58,14037,156,1,78.5
587,8644,129,8710,29,3,16.0
588,11900,2,1114,1295,3,649.0
589,5167,75,4617,30,6,18.0
590,12105,149,11240,5570,218,2894.0
591,2990,166,9101,10,132,71.0
592,338,31,5066,1,8,4.5
593,10464,125,11868,2,1,1.5
594,4241,110,1184,1,301,151.0
595,8688,118,13162,30,64,47.0
596,6358,85,4615,33,2835,1434.0
597,11432,75,5913,63,6,34.5
598,11432,75,268,48,3,25.5
599,883,59,11364,1,50,25.5
600,7728,126,11345,161,1,81.0
601,14246,166,3964,1,330,165.5
602,13999,17,7544,4,1,2.5
603,3771,79,9995,11,1,6.0
604,7666,75,3031,2,3,2.5
605,1543,114,4994,183,1,92.0
606,1563,186,11576,265,5,135.0
607,1563,30,4695,707,3,355.0
608,13179,150,6765,4,1,2.5
609,4192,125,5916,225,15,120.0
610,10842,2,11621,1186,6,596.0
611,5580,58,14037,8152,1,4076.5
612,7726,82,9469,1406,1846,1626.0
613,5102,75,2414,2,1,1.5
614,5443,82,12479,78,319,198.5
615,8200,124,6665,166,1536,851.0
616,4252,124,10679,712,199,455.5
617,493,125,1804,20,10,15.0
618,14537,75,11898,11,3,7.0
619,14537,75,2414,14,3,8.5
620,827,82,7680,2,7,4.5
621,12347,125,7736,79,4,41.5
622,10248,75,11898,2,2,2.0
623,10371,125,12089,94,64,79.0
624,6811,35,6765,118,1,59.5
625,5328,47,8297,2,6,4.0
626,8654,96,1133,1,1,1.0
627,8654,80,12733,3,1,2.0
628,8179,143,2825,83,820,451.5
629,9268,125,9307,238,14,126.0
630,111,10,12546,9,18,13.5
631,10659,58,14037,7322,1,3661.5
632,2378,132,6302,1,1,1.0
633,14362,111,9702,458,4,231.0
634,10440,108,4233,4,10,7.0
635,13286,177,4100,3,5,4.0
636,7084,162,2719,1,1188,594.5
637,7084,162,10014,1,159,80.0
638,7084,162,12400,1,8,4.5
639,13834,125,6317,60,18,39.0
640,4423,126,11345,321,1,161.0
641,651,114,3056,91,1,46.0
642,5262,186,4994,67,1,34.0
643,7979,111,7797,78,1,39.5
644,13320,234,6765,1830,1,915.5
645,1045,108,3080,2,4,3.0
646,1201,173,6495,3,5,4.0
647,14208,186,4994,474,1,237.5
648,5610,4,12009,38,1,19.5
649,5141,35,6765,10,1,5.5
650,13106,81,7544,36,1,18.5
651,12857,4,12677,108,1,54.5
652,9808,176,1306,1,1,1.0
653,9482,125,3804,22,1,11.5
654,444,82,8115,13,4,8.5
655,7923,75,1063,83,9,46.0
656,8429,31,13283,1,13304,6652.5
657,2250,233,2077,531,2,266.5
658,334,125,8787,75,3,39.0
659,199,75,12872,1,1,1.0
660,10222,85,586,2,93,47.5
661,6455,126,11345,280,1,140.5
662,8262,111,11276,294,2,148.0
663,8840,59,3651,13885,468,7176.5
664,10611,75,4994,23,1,12.0
665,6374,179,4438,1,77,39.0
666,13257,58,14037,3394,1,1697.5
667,7642,7,2276,5,1,3.0
668,8499,188,8082,5,1,3.0
669,12531,75,1063,7,1,4.0
670,8652,7,4319,4,2,3.0
671,10175,60,7359,588,1465,1026.5
672,10175,75,2414,2,3,2.5
673,7142,82,2783,192,157,174.5
674,2659,9,13806,1040,406,723.0
675,4994,31,154,1,55,28.0
676,4994,31,3204,1,3210,1605.5
677,4994,174,8537,1,1460,730.5
678,8035,50,4326,95,37,66.0
679,9921,148,5245,50,1,25.5
680,6587,173,10064,17,182,99.5
681,10426,10,13659,147,86,116.5
682,5310,118,7766,1,209,105.0
683,5310,118,1350,1,15,8.0
684,8251,75,7377,169,10,89.5
685,7458,123,14173,6,15,10.5
686,7458,123,8429,1,3,2.0
687,14482,2,12176,1952,7,979.5
688,10928,6,4612,204,1,102.5
689,12103,2,937,86,1,43.5
690,10294,212,3826,1,1,1.0
691,12573,110,9296,1,14,7.5
692,2031,2,7363,74,1,37.5
693,13339,125,7086,8,8,8.0
694,9257,39,169,10,11,10.5
695,5211,38,4994,26,1,13.5
696,8298,10,10181,22,743,382.5
697,1693,215,12504,4,3,3.5
698,1221,128,10471,1,82,41.5
699,12361,126,11345,1181,2,591.5
700,4487,111,13094,222,5,113.5
701,3668,42,8712,1,1,1.0
702,3241,9,10965,3,2,2.5
703,6747,179,1007,47,1001,524.0
704,12119,82,13193,1242,434,838.0
705,4908,108,12306,3,76,39.5
706,8668,59,10363,23,37,30.0
707,10849,179,6937,7,270,138.5
708,3606,17,7667,89,1,45.0
709,1509,59,11059,2,1,1.5
710,1734,125,1926,58,9,33.5
711,7680,35,6765,9,1,5.0
712,7680,187,10864,259,2,130.5
713,1011,2,10052,690,10,350.0
714,12644,2,9751,63,1,32.0
715,1668,42,999,113,3,58.0
716,4459,145,268,7,2,4.5
717,14212,22,348,223,2,112.5
718,8891,190,5067,1,1,1.0
719,8891,190,3593,2,3,2.5
720,7153,193,9501,5,1,3.0
721,2050,108,2901,2,17,9.5
722,2050,108,11632,3,53,28.0
723,2050,80,370,1,2,1.5
724,2944,58,14037,5715,1,2858.0
725,10407,2,10052,75,1,38.0
726,11260,148,5245,10,1,5.5
727,3349,125,3762,93,2,47.5
728,1669,2,10086,760,1,380.5
729,7195,170,11048,1,4115,2058.0
730,5602,179,1970,1,1,1.0
731,2982,231,6439,1,7,4.0
732,7624,42,7692,3,1,2.0
733,13612,72,7686,6,4,5.0
734,8098,199,7573,1,27,14.0
735,3108,179,8841,34,449,241.5
736,5943,0,9617,4855,3,2429.0
737,2781,82,6431,1109,96,602.5
738,11517,2,9751,121,3,62.0
739,6280,82,4489,1086,1116,1101.0
740,12068,50,5310,27,1,14.0
741,13292,10,4150,1,845,423.0
742,7132,215,5083,11,7,9.0
743,7250,183,13809,30,1,15.5
744,11386,75,10060,12,7,9.5
745,13865,88,4669,17,10,13.5
746,7385,52,11661,254,1,127.5
747,1472,111,5835,45,1,23.0
748,10881,75,1943,9,3,6.0
749,8040,12,11769,194,26,110.0
750,11747,85,10820,75,11312,5693.5
751,11576,31,4695,2,3,2.5
752,3091,186,4994,512,1,256.5
753,8017,126,10729,302,1,151.5
754,13980,170,2785,1,13,7.0
755,8799,123,12402,12,3,7.5
756,4909,19,14017,301,11,156.0
757,8604,82,14411,190,339,264.5
758,269,88,8761,579,40,309.5
759,11245,88,5120,54,1,27.5
760,1735,2,5029,22,1,11.5
761,3533,22,24,1787,38,912.5
762,9314,59,14016,8,4,6.0
763,14148,193,8923,3351,9,1680.0
764,1438,155,2168,4,2,3.0
765,1048,54,4397,141,1,71.0
766,1981,22,6521,12,2,7.0
767,9681,59,12109,1,63,32.0
768,1620,2,10052,28,1,14.5
769,664,199,8179,4,318,161.0
770,10895,125,7661,163,12,87.5
771,12528,173,151,2,5,3.5
772,684,204,9959,82,861,471.5
