,h,r,t,head-batch,tail-batch,ranks
103,2873,85,6373,6073,247,3160.0
104,7931,202,11148,1,15,8.0
105,2011,182,2011,1,1,1.0
106,14446,186,4994,153,1,77.0
107,11397,159,12838,668,249,458.5
108,9825,38,13398,15,2,8.5
109,2327,125,13647,37,16,26.5
110,4912,214,6765,137,1,69.0
111,5050,164,7544,1,1,1.0
112,8352,55,10192,203,27,115.0
113,4951,105,10643,3,83,43.0
114,1776,148,5245,35,1,18.0
115,607,97,10815,54,2,28.0
116,12211,186,4994,2,1,1.5
117,13936,84,9206,2,1,1.5
118,13288,109,6991,5,16,10.5
119,13080,111,9702,161,8,84.5
120,3265,186,4994,8,1,4.5
121,1063,230,11118,1,1,1.0
122,9010,118,2539,1,42,21.5
123,2869,91,9078,5,5,5.0
124,2506,145,3056,9,1,5.0
125,3784,82,1492,2224,1021,1622.5
126,14097,125,7105,42,5,23.5
127,1418,58,14037,28,1,14.5
128,6130,190,9538,1,1,1.0
129,4221,59,900,3,13,8.0
130,4221,59,9978,9,203,106.0
131,4551,149,7253,3618,12,1815.0
132,4217,186,4994,17,1,9.0
133,1503,2,10619,1112,27,569.5
134,7505,61,3399,13,17,15.0
135,1173,125,12154,7,4,5.5
136,628,108,5857,2,3,2.5
137,13843,105,13352,2,29,15.5
138,9657,30,12516,231,222,226.5
139,916,126,11345,217,1,109.0
140,3146,75,10222,5,1,3.0
141,4257,2,5311,1,1,1.0
142,3176,111,13094,88,1,44.5
143,3176,75,9003,89,4,46.5
144,5950,134,12718,2,3,2.5
145,5950,110,4068,2,96,49.0
146,3908,88,8187,66,7,36.5
147,12200,30,12775,1483,349,916.0
148,10732,123,3366,1,34,17.5
149,10732,123,10854,1,15,8.0
150,12635,101,14304,28,1,14.5
151,3527,188,6441,816,1,408.5
152,4952,10,7615,2,14,8.0
153,109,108,7804,2,29,15.5
154,109,108,1569,2,26,14.0
155,2398,50,1707,84,48,66.0
156,8152,2,5029,188,5,96.5
157,12104,141,12084,1017,1,509.0
158,4533,88,7169,139,11,75.0
159,3179,2,11621,2,1,1.5
160,10907,80,4422,1,7,4.0
161,3038,88,1489,69,1,35.0
162,348,31,12771,2,98,50.0
163,733,2,5029,35,1,18.0
164,8858,186,11576,434,3,218.5
165,3017,108,10973,18,240,129.0
166,2270,30,9204,88,58,73.0
167,9008,22,10377,13,12,12.5
168,8365,82,3727,3,5,4.0
169,5036,55,8372,42,2,22.0
170,9949,4,12009,7,1,4.0
171,9174,186,13398,2,1,1.5
172,10909,75,819,3,2,2.5
173,10920,215,3357,9,7,8.0
174,13076,17,13705,93,6,49.5
175,2955,113,5985,39,2,20.5
176,10938,7,9496,400,330,365.0
177,11555,204,9218,9,326,167.5
178,5190,230,11118,1,1,1.0
179,5330,81,137,1,1,1.0
180,1640,39,3378,18,114,66.0
181,10434,21,493,4,4,4.0
182,7358,110,2760,7,309,158.0
183,11941,17,7667,218,1,109.5
184,6806,186,4994,255,1,128.0
185,538,68,9568,8,59,33.5
186,8824,82,4174,723,728,725.5
187,4205,108,11638,38,203,120.5
188,13551,123,3502,15,11,13.0
189,496,125,8182,26,4,15.0
190,5721,35,6765,21,1,11.0
191,12879,87,3406,1,1,1.0
192,13087,88,2288,46,46,46.0
193,9135,234,6765,25,1,13.0
194,9310,60,12217,48,3,25.5
195,12154,108,10566,27,180,103.5
196,7425,228,13023,402,195,298.5
197,10044,1,8100,8,4,6.0
198,12049,2,5029,383,1,192.0
199,854,82,2118,84,486,285.0
200,1103,2,3967,4,1,2.5
201,8874,22,3364,6,21,13.5
202,1294,80,6374,1,1,1.0
203,14413,81,7544,1042,1,521.5
204,1001,6,4612,52,1,26.5
205,12132,111,7797,78,1,39.5
206,11492,125,12881,3,2,2.5
207,4513,199,10434,7,523,265.0
208,4513,199,12337,4,25,14.5
209,13021,60,11326,14,112,63.0
210,2238,108,12376,4,10,7.0
211,394,118,12709,3,92,47.5
212,9284,176,13873,1,2,1.5
213,14046,126,11345,193,1,97.0
214,12366,108,126,1,44,22.5
215,7570,95,8487,4,5,4.5
216,8348,235,11064,3,785,394.0
217,7727,126,11345,1349,1,675.0
218,220,75,14173,11,2,6.5
219,1593,17,9929,458,9,233.5
220,12332,184,6799,6,7,6.5
221,4287,111,2852,9,4,6.5
222,4531,2,5029,154,1,77.5
223,12173,75,3031,6,2,4.0
224,7045,186,9223,53,1,27.0
225,12037,86,6222,97,11,54.0
226,4155,148,4810,18,1,9.5
227,4982,118,12982,18,10,14.0
228,11764,226,268,133,27,80.0
229,3437,111,12277,54,2,28.0
230,1607,2,937,1239,3,621.0
231,8375,22,4695,91,1,46.0
232,8509,4,3776,219,2,110.5
233,9548,58,14037,442,1,221.5
234,6443,88,3589,11,4,7.5
235,9923,69,13717,4,1,2.5
236,1286,75,5753,54,5,29.5
237,3221,10,13976,11,21,16.0
238,3928,2,13357,1,1,1.0
239,8506,81,7544,798,1,399.5
240,7703,17,239,4,2,3.0
241,3848,75,7377,7,2,4.5
242,5986,24,10371,2,66,34.0
243,4615,62,5805,72,2,37.0
244,5208,4,12009,383,4,193.5
245,1985,118,6419,2,115,58.5
246,1909,108,12008,10,353,181.5
247,3413,177,6361,1,1,1.0
248,3413,123,6759,6,1,3.5
249,6023,2,866,87,1,44.0
250,2750,204,12280,6,264,135.0
251,13611,75,6981,15,9,12.0
252,10769,2,12176,19,1,10.0
253,4290,75,10222,24,1,12.5
254,11810,108,697,2,37,19.5
255,2830,59,13853,1,1,1.0
256,2742,9,1056,425,268,346.5
257,14102,75,1332,7,3,5.0
258,5429,7,12304,12,4,8.0
259,13127,101,3517,26,2,14.0
260,14086,82,4681,382,147,264.5
261,4828,116,4828,1,1,1.0
262,9162,75,6981,53,11,32.0
263,13977,105,8491,2,9,5.5
264,13163,204,9816,7,137,72.0
265,4396,75,9223,65,6,35.5
266,1612,4,303,117,1,59.0
267,3600,75,5913,16,3,9.5
268,12908,148,5245,808,1,404.5
269,6283,4,11047,152,2,77.0
270,6283,75,3031,24,8,16.0
271,5197,184,3542,1,5,3.0
272,12264,125,12527,49,1,25.0
273,8658,188,8082,979,2,490.5
274,5137,191,4188,299,15,157.0
275,4244,80,2827,1,1,1.0
276,9695,13,12161,1,1,1.0
277,5888,111,12277,178,8,93.0
278,8787,10,12901,13,279,146.0
279,8753,59,3464,8,532,270.0
280,8753,59,9404,3,13,8.0
281,8753,59,12390,1,13,7.0
282,3229,145,4994,4,1,2.5
283,3229,113,5453,29,5,17.0
284,410,58,14037,9581,1,4791.0
285,10691,79,9995,28,1,14.5
286,12604,58,14037,216,1,108.5
287,8857,179,12812,1,1,1.0
288,8857,179,10918,2,16,9.0
289,2127,108,14125,2,278,140.0
290,3735,86,13059,796,41,418.5
291,1990,117,11382,1,26,13.5
292,1990,117,4258,1,19,10.0
293,1990,117,7926,2,603,302.5
294,10880,123,12955,1,1,1.0
295,10880,123,5237,9,90,49.5
296,13863,176,2537,2,5,3.5
297,2044,17,13105,27,6,16.5
298,8438,105,3195,9,158,83.5
299,10934,82,3146,225,50,137.5
300,2465,111,9702,60,1,30.5
301,9812,94,8323,14,4,9.0
302,8425,2,5029,1,1,1.0
303,8425,82,12078,46,26,36.0
304,10490,126,11345,984,2,493.0
305,6378,109,5478,1,2,1.5
306,161,86,5706,86,32,59.0
307,1104,60,348,540,1,270.5
308,1305,30,8593,553,134,343.5
309,1305,22,11571,48,6,27.0
310,12881,108,5624,1,5,3.0
311,316,60,10222,31,11,21.0
312,2786,123,2296,10,121,65.5
313,10606,4,2557,24,13,18.5
314,10631,123,2414,2,2,2.0
315,10219,123,3268,12,45,28.5
316,4008,168,5419,2,712,357.0
317,2413,204,1382,23,916,469.5
318,547,111,12956,58,1,29.5
319,8205,200,3464,1,1,1.0
320,11729,129,11685,1,1,1.0
321,3067,80,12335,3,1,2.0
322,7421,173,2089,132,3,67.5
323,7288,224,342,113,73,93.0
324,4437,126,11345,1057,1,529.0
325,11159,108,6949,6,113,59.5
326,11159,108,13365,1,21,11.0
327,11159,108,10899,3,47,25.0
328,11159,80,6996,1,1,1.0
329,11600,202,12356,6,12,9.0
330,1571,17,7544,19,1,10.0
331,8181,215,12997,3,5,4.0
332,9779,85,11979,52,48,50.0
333,8226,176,8577,1,1,1.0
334,2589,186,4994,208,1,104.5
335,6836,101,14304,11,1,6.0
336,13279,82,3136,282,345,313.5
337,12527,108,11573,5,25,15.0
338,1404,118,2327,7,11,9.0
339,1404,118,6044,4,12,8.0
340,1404,216,9959,5,3,4.0
341,1404,216,12827,1,2,1.5
342,3965,75,1063,13,4,8.5
343,10482,80,61,1,2,1.5
344,8423,126,10729,3503,1,1752.0
345,5696,183,8619,11,1,6.0
346,10270,4,743,374,2,188.0
347,5184,189,13396,26,61,43.5
348,7874,186,4994,305,1,153.0
349,4124,233,11013,8,1,4.5
350,10754,216,7619,2,3,2.5
351,10754,216,11732,7,54,30.5
352,7614,46,8884,1,5,3.0
353,10580,193,9501,2,1,1.5
354,10924,126,10729,743,1,372.0
355,6803,216,1929,7,33,20.0
356,8695,28,7517,407,114,260.5
357,2080,59,9948,96,407,251.5
358,2080,59,533,19,36,27.5
359,5903,125,1963,137,3,70.0
360,12405,114,4994,433,1,217.0
361,381,186,4994,99,1,50.0
362,319,9,14073,34,27,30.5
363,11784,75,2414,2,1,1.5
364,4846,196,12256,1115,3,559.0
365,7917,31,6573,81,17,49.0
366,10471,225,1221,123,2,62.5
367,7643,82,333,24,10,17.0
368,11012,59,9816,17,6,11.5
369,13210,75,11898,1,1,1.0
370,12274,161,9077,1,1,1.0
371,11284,58,14037,257,1,129.0
372,7663,105,11707,1,2,1.5
373,7663,105,4916,3,224,113.5
374,11509,186,3056,963,2,482.5
375,8539,76,3417,28,1,14.5
376,6973,82,5868,107,70,88.5
377,14366,86,1516,332,18,175.0
378,4638,80,11991,1,1,1.0
379,5030,126,11345,717,1,359.0
380,10192,53,2786,5,6,5.5
381,9175,2,5604,37,1,19.0
382,13867,111,13234,116,3,59.5
383,565,82,587,278,83,180.5
384,2788,117,12576,1,14,7.5
385,2788,117,9715,1,25,13.0
386,2788,117,9245,1,28,14.5
387,4416,82,12386,80,280,180.0
388,1075,4,12677,260,3,131.5
389,4762,30,1903,2653,66,1359.5
390,3048,230,10502,133,4,68.5
391,12991,30,2716,1129,74,601.5
392,13395,97,1383,34,1,17.5
393,3702,194,1259,3,20,11.5
394,3702,59,2475,2,7,4.5
395,3702,59,2212,16,245,130.5
396,8157,2,2223,1,1,1.0
397,11344,148,4810,1801,2,901.5
398,5099,186,4994,8,1,4.5
399,14463,58,14037,3326,1,1663.5
400,9836,136,1061,1,7,4.0
401,9836,105,7603,5,294,149.5
402,305,102,284,209,116,162.5
403,2432,31,8662,1,16,8.5
404,12897,56,5511,2,40,21.0
405,2754,2,2913,195,1,98.0
406,5468,125,9183,101,2,51.5
407,10860,186,4994,163,1,82.0
408,10537,80,13057,1,1,1.0
409,8407,125,1544,6,2,4.0
410,9860,7,551,9,11,10.0
411,12535,1,5805,450,3,226.5
412,11567,114,3056,5,1,3.0
413,5716,148,5245,400,1,200.5
414,4043,108,9400,16,89,52.5
415,2903,124,9673,88,666,377.0
416,8186,52,12363,136,3,69.5
417,8949,115,8284,4978,34,2506.0
418,225,9,31,10,4,7.0
419,13331,42,438,8,1,4.5
420,9845,75,1943,6,1,3.5
421,10278,125,12091,18,1,9.5
422,3642,125,6778,62,6,34.0
423,10714,2,5604,616,1,308.5
424,5905,17,13705,2,1,1.5
425,7776,4,13964,1,3,2.0
426,11566,58,14037,3753,1,1877.0
427,12809,125,12395,11,2,6.5
428,12279,75,5696,30,15,22.5
429,8680,187,13665,171,1,86.0
430,7960,125,6420,107,13,60.0
431,9631,205,7709,2,26,14.0
432,9631,205,732,1,26,13.5
433,5556,75,823,14,1,7.5
434,5892,15,2993,1,1,1.0
435,1788,58,14037,876,1,438.5
436,8947,82,5956,1,6,3.5
437,3325,109,2258,57,60,58.5
438,6078,22,1289,1736,261,998.5
439,10773,59,10091,57,121,89.0
440,8146,125,12469,38,8,23.0
441,7929,132,5817,6,1,3.5
442,4417,171,7544,3,1,2.0
443,5382,76,1463,1,2,1.5
444,7104,215,3076,5,3,4.0
445,2486,75,2029,15,1,8.0
446,7958,2,5604,768,2,385.0
447,408,186,4994,156,1,78.5
448,11482,123,8834,1,10,5.5
449,11482,123,1,1,15,8.0
450,9163,145,9022,31,41,36.0
451,2157,148,5245,64,1,32.5
452,2598,125,6471,18,8,13.0
453,9396,35,6765,146,1,73.5
454,6380,59,7362,53,216,134.5
455,12325,125,7397,62,4,33.0
456,10347,31,7683,8,14,11.0
457,4206,19,10042,18,2,10.0
458,6710,30,116,2903,49,1476.0
459,13531,80,677,2,1,1.5
460,4945,125,1948,80,13,46.5
461,13069,4,912,273,4,138.5
462,13069,75,1499,6,1,3.5
463,8000,197,9940,5140,6,2573.0
464,11320,59,3046,44,504,274.0
465,6732,108,13696,7,44,25.5
466,9326,96,8794,1,2,1.5
467,1093,10,9778,2,1,1.5
468,107,4,11871,8,2,5.0
469,6154,81,7544,435,1,218.0
470,8183,113,5985,4,1,2.5
471,11683,205,2506,1,1,1.0
472,6863,80,5111,2,1,1.5
473,3574,17,7544,12,1,6.5
474,8803,218,9887,301,5,153.0
475,2597,2,937,18,1,9.5
476,9230,108,1653,13,364,188.5
477,9230,108,3857,36,407,221.5
478,6784,30,348,1502,1,751.5
479,8112,224,3122,2,415,208.5
480,13366,82,13726,896,67,481.5
481,203,114,3056,6,1,3.5
482,8248,127,7544,451,1,226.0
483,5263,4,8811,862,22,442.0
484,5263,75,4994,211,1,106.0
485,95,111,7797,72,2,37.0
486,9173,105,9432,8,100,54.0
487,7879,30,3143,1155,58,606.5
488,10189,186,4994,55,1,28.0
489,6629,75,8662,43,4,23.5
490,1114,209,7045,1,697,349.0
491,6468,111,13234,71,3,37.0
492,4374,60,12689,892,1,446.5
493,579,186,1111,2,1,1.5
494,8741,148,5245,44,1,22.5
495,8741,22,881,987,518,752.5
496,7224,75,2029,1,1,1.0
497,11273,179,5632,3,8,5.5
498,6886,135,3776,1,1,1.0
499,12085,119,348,1749,3,876.0
500,78,120,13974,12,2,7.0
501,1590,148,5245,1,1,1.0
502,14310,82,9469,365,176,270.5
503,11616,2,8083,408,3,205.5
504,13772,111,10184,775,8,391.5
505,3912,171,7544,4,1,2.5
506,638,82,11441,767,1332,1049.5
507,7951,111,12956,237,2,119.5
508,3972,108,12401,8,62,35.0
509,1272,88,9540,295,6,150.5
510,12062,51,2978,13,1,7.0
511,3151,114,10222,463,2,232.5
512,10310,186,4994,85,1,43.0
513,13604,125,12881,6,9,7.5
514,9330,125,13502,502,79,290.5
515,12642,39,11190,12,433,222.5
516,5946,123,216,5,16,10.5
517,14479,128,1940,2,4,3.0
518,11742,9,1437,333,36,184.5
519,7802,39,6763,52,224,138.0
520,7332,2,5604,17,1,9.0
521,13661,2,5029,163,1,82.0
522,13689,92,300,3547,142,1844.5
523,9003,198,6858,4,2,3.0
524,4324,186,4994,751,1,376.0
525,8965,176,12935,1,1,1.0
526,4582,75,3031,18,8,13.0
527,9435,58,14037,153,1,77.0
528,5326,75,2414,58,6,32.0
529,1902,82,8572,86,32,59.0
530,2578,125,12527,2,1,1.5
531,7439,31,9799,1,19,10.0
532,11399,148,5245,1152,1,576.5
533,1581,2,9702,86,10,48.0
534,3787,75,3056,34,7,20.5
535,644,2,10052,356,1,178.5
536,11160,197,9448,670,1,335.5
537,11502,75,10154,50,25,37.5
538,4759,59,12656,13,142,77.5
539,1921,59,11985,1,424,212.5
540,12328,111,11276,20,1,10.5
541,13121,97,8852,80,1,40.5
542,3032,125,7688,14,1,7.5
543,1324,199,1677,19,236,127.5
544,11002,17,7544,2,1,1.5
545,97,234,6765,67,1,34.0
546,6982,149,11513,1467,766,1116.5
547,4679,88,7169,1,1,1.0
548,5808,88,8602,53,16,34.5
549,13811,211,2788,1,1,1.0
550,3380,148,5245,700,1,350.5
551,8454,30,5292,1847,355,1101.0
552,4702,148,5245,885,1,443.0
553,8308,9,9407,200,7,103.5
554,6843,197,4684,19,1,10.0
555,9832,184,9221,9,1,5.0
556,11817,185,12122,31,6,18.5
557,13150,86,5744,30,4,17.0
558,1544,108,13494,2,17,9.5
559,10484,187,13665,240,1,120.5
560,8484,3,3454,8,1,4.5
561,12034,49,13903,23,46,34.5
562,7584,186,8429,3331,3,1667.0
563,8392,47,12574,14,34,24.0
564,7685,196,4870,17,3,10.0
565,12401,155,12154,97,6,51.5
566,7239,183,1538,75,3,39.0
567,2377,196,4870,2,1,1.5
568,13213,62,322,293,8,150.5
569,9386,131,4994,16,1,8.5
570,10662,176,8080,1,1,1.0
571,9957,75,9065,81,16,48.5
572,7915,82,10368,1417,1621,1519.0
573,9963,31,173,9,312,160.5
574,5887,23,13397,1,1,1.0
575,587,122,1943,472,4,238.0
576,544,88,1469,12,4,8.0
577,13096,125,5069,162,1,81.5
578,4450,4,4016,196,10,103.0
579,5845,81,7544,1114,1,557.5
580,6229,58,14037,4083,1,2042.0
581,9456,75,9851,28,3,15.5
582,2923,22,12689,82,2,42.0
583,7865,155,889,191,114,152.5
584,501,110,10575,9,1952,980.5
585,501,110,13383,15,3643,1829.0
586,6296,58,14037,998,1,499.5
587,8644,129,8710,19,3,11.0
588,11900,2,1114,906,4,455.0
589,5167,75,4617,27,5,16.0
590,12105,149,11240,3272,414,1843.0
591,2990,166,9101,4,73,38.5
592,338,31,5066,1,7,4.0
593,10464,125,11868,1,1,1.0
594,4241,110,1184,1,742,371.5
595,8688,118,13162,23,42,32.5
596,6358,85,4615,15,89,52.0
597,11432,75,5913,83,7,45.0
598,11432,75,268,56,6,31.0
599,883,59,11364,1,107,54.0
600,7728,126,11345,64,1,32.5
601,14246,166,3964,5,125,65.0
602,13999,17,7544,12,1,6.5
603,3771,79,9995,57,1,29.0
604,7666,75,3031,4,4,4.0
605,1543,114,4994,293,1,147.0
606,1563,186,11576,266,4,135.0
607,1563,30,4695,285,2,143.5
608,13179,150,6765,2,1,1.5
609,4192,125,5916,46,2,24.0
610,10842,2,11621,2552,5,1278.5
611,5580,58,14037,9450,1,4725.5
612,7726,82,9469,517,1057,787.0
613,5102,75,2414,2,1,1.5
614,5443,82,12479,103,336,219.5
615,8200,124,6665,42,491,266.5
616,4252,124,10679,35,12,23.5
617,493,125,1804,19,4,11.5
618,14537,75,11898,12,3,7.5
619,14537,75,2414,4,3,3.5
620,827,82,7680,11,27,19.0
621,12347,125,7736,136,8,72.0
622,10248,75,11898,3,1,2.0
623,10371,125,12089,159,73,116.0
624,6811,35,6765,48,1,24.5
625,5328,47,8297,5,15,10.0
626,8654,96,1133,1,1,1.0
627,8654,80,12733,1,1,1.0
628,8179,143,2825,47,193,120.0
629,9268,125,9307,556,40,298.0
630,111,10,12546,10,12,11.0
631,10659,58,14037,6195,1,3098.0
632,2378,132,6302,1,1,1.0
633,14362,111,9702,228,5,116.5
634,10440,108,4233,8,22,15.0
635,13286,177,4100,3,9,6.0
636,7084,162,2719,1,388,194.5
637,7084,162,10014,1,76,38.5
638,7084,162,12400,1,23,12.0
639,13834,125,6317,17,6,11.5
640,4423,126,11345,968,1,484.5
641,651,114,3056,32,1,16.5
642,5262,186,4994,4,1,2.5
643,7979,111,7797,170,1,85.5
644,13320,234,6765,544,1,272.5
645,1045,108,3080,2,6,4.0
646,1201,173,6495,7,2,4.5
647,14208,186,4994,290,1,145.5
648,5610,4,12009,7,1,4.0
649,5141,35,6765,12,1,6.5
650,13106,81,7544,15,1,8.0
651,12857,4,12677,914,13,463.5
652,9808,176,1306,1,1,1.0
653,9482,125,3804,39,10,24.5
654,444,82,8115,4,12,8.0
655,7923,75,1063,117,16,66.5
656,8429,31,13283,5,459,232.0
657,2250,233,2077,289,2,145.5
658,334,125,8787,43,5,24.0
659,199,75,12872,1,1,1.0
660,10222,85,586,2,40,21.0
661,6455,126,11345,218,1,109.5
662,8262,111,11276,470,2,236.0
663,8840,59,3651,273,189,231.0
664,10611,75,4994,25,1,13.0
665,6374,179,4438,2,78,40.0
666,13257,58,14037,4425,1,2213.0
667,7642,7,2276,5,1,3.0
668,8499,188,8082,11,1,6.0
669,12531,75,1063,7,2,4.5
670,8652,7,4319,4,4,4.0
671,10175,60,7359,130,825,477.5
672,10175,75,2414,2,2,2.0
673,7142,82,2783,126,289,207.5
674,2659,9,13806,819,208,513.5
675,4994,31,154,2,82,42.0
676,4994,31,3204,9,1192,600.5
677,4994,174,8537,1,19,10.0
678,8035,50,4326,117,26,71.5
679,9921,148,5245,38,1,19.5
680,6587,173,10064,29,184,106.5
681,10426,10,13659,146,109,127.5
682,5310,118,7766,1,101,51.0
683,5310,118,1350,3,44,23.5
684,8251,75,7377,192,21,106.5
685,7458,123,14173,4,8,6.0
686,7458,123,8429,1,2,1.5
687,14482,2,12176,1368,5,686.5
688,10928,6,4612,126,1,63.5
689,12103,2,937,63,1,32.0
690,10294,212,3826,3,1,2.0
691,12573,110,9296,1,1,1.0
692,2031,2,7363,99,1,50.0
693,13339,125,7086,3,6,4.5
694,9257,39,169,1,5,3.0
695,5211,38,4994,53,1,27.0
696,8298,10,10181,18,525,271.5
697,1693,215,12504,5,4,4.5
698,1221,128,10471,2,115,58.5
699,12361,126,11345,762,1,381.5
700,4487,111,13094,68,2,35.0
701,3668,42,8712,1,1,1.0
702,3241,9,10965,2,1,1.5
703,6747,179,1007,64,533,298.5
704,12119,82,13193,1304,768,1036.0
705,4908,108,12306,4,52,28.0
706,8668,59,10363,16,36,26.0
707,10849,179,6937,23,478,250.5
708,3606,17,7667,40,1,20.5
709,1509,59,11059,2,1,1.5
710,1734,125,1926,36,10,23.0
711,7680,35,6765,6,1,3.5
712,7680,187,10864,297,2,149.5
713,1011,2,10052,2376,14,1195.0
714,12644,2,9751,28,1,14.5
715,1668,42,999,77,2,39.5
716,4459,145,268,4,3,3.5
717,14212,22,348,384,2,193.0
718,8891,190,5067,1,1,1.0
719,8891,190,3593,2,4,3.0
720,7153,193,9501,6,1,3.5
721,2050,108,2901,2,9,5.5
722,2050,108,11632,8,113,60.5
723,2050,80,370,3,1,2.0
724,2944,58,14037,1735,1,868.0
725,10407,2,10052,91,1,46.0
726,11260,148,5245,109,1,55.0
727,3349,125,3762,45,2,23.5
728,1669,2,10086,86,1,43.5
729,7195,170,11048,1,548,274.5
730,5602,179,1970,1,2,1.5
731,2982,231,6439,1,13,7.0
732,7624,42,7692,21,1,11.0
733,13612,72,7686,18,7,12.5
734,8098,199,7573,1,27,14.0
735,3108,179,8841,13,88,50.5
736,5943,0,9617,31,2,16.5
737,2781,82,6431,472,69,270.5
738,11517,2,9751,110,2,56.0
739,6280,82,4489,1361,770,1065.5
740,12068,50,5310,41,1,21.0
741,13292,10,4150,1,327,164.0
742,7132,215,5083,11,7,9.0
743,7250,183,13809,56,1,28.5
744,11386,75,10060,17,13,15.0
745,13865,88,4669,7,7,7.0
746,7385,52,11661,21,1,11.0
747,1472,111,5835,42,1,21.5
748,10881,75,1943,15,3,9.0
749,8040,12,11769,266,32,149.0
750,11747,85,10820,38,308,173.0
751,11576,31,4695,1,1,1.0
752,3091,186,4994,160,1,80.5
753,8017,126,10729,125,1,63.0
754,13980,170,2785,1,7,4.0
755,8799,123,12402,10,5,7.5
756,4909,19,14017,360,16,188.0
757,8604,82,14411,322,400,361.0
758,269,88,8761,667,49,358.0
759,11245,88,5120,63,1,32.0
760,1735,2,5029,8,1,4.5
761,3533,22,24,218,34,126.0
762,9314,59,14016,7,6,6.5
763,14148,193,8923,542,14,278.0
764,1438,155,2168,17,12,14.5
765,1048,54,4397,119,1,60.0
766,1981,22,6521,144,2,73.0
767,9681,59,12109,1,73,37.0
768,1620,2,10052,14,1,7.5
769,664,199,8179,1,108,54.5
770,10895,125,7661,35,1,18.0
771,12528,173,151,4,8,6.0
772,684,204,9959,81,579,330.0
773,5895,186,4994,117,1,59.0
774,2452,126,11345,6,1,3.5
775,5095,135,3776,1,1,1.0
