,h,r,t,head-batch,tail-batch,ranks
74,8471,13,12126,1,21,11.0
75,8471,13,962,1,23,12.0
76,13165,82,13472,797,1140,968.5
77,3602,105,5954,1,130,65.5
78,7575,233,4999,18,4,11.0
79,1769,126,10729,217,1,109.0
80,1265,82,5751,40,75,57.5
81,9450,39,9842,96,266,181.0
82,12907,2,2913,310,2,156.0
83,1906,125,12527,710,27,368.5
84,2826,82,11163,567,676,621.5
85,4025,2,13357,29,1,15.0
86,1993,179,4352,31,11,21.0
87,4106,59,5068,1,306,153.5
88,1822,186,3056,501,2,251.5
89,1822,50,4021,35,70,52.5
90,1983,173,5093,5,22,13.5
91,933,201,775,257,21,139.0
92,12948,90,11812,1,309,155.0
93,11228,169,10967,26,100,63.0
94,3829,125,9307,308,57,182.5
95,3829,125,13647,105,15,60.0
96,3568,197,9448,1,1,1.0
97,3568,196,11378,8,1,4.5
98,10650,58,14037,576,1,288.5
99,9553,108,4396,18,12,15.0
100,7127,17,7544,3,1,2.0
101,8021,173,3938,15,7,11.0
102,5193,75,12402,82,1,41.5
103,2873,85,6373,1911,112,1011.5
104,7931,202,11148,1,11,6.0
105,2011,182,2011,3,3,3.0
106,14446,186,4994,23,1,12.0
107,11397,159,12838,435,258,346.5
108,9825,38,13398,19,1,10.0
109,2327,125,13647,8,4,6.0
110,4912,214,6765,161,1,81.0
111,5050,164,7544,2,1,1.5
112,8352,55,10192,243,10,126.5
113,4951,105,10643,16,610,313.0
114,1776,148,5245,41,1,21.0
115,607,97,10815,38,4,21.0
116,12211,186,4994,6,1,3.5
117,13936,84,9206,3,1,2.0
118,13288,109,6991,41,87,64.0
119,13080,111,9702,16,2,9.0
120,3265,186,4994,11,1,6.0
121,1063,230,11118,1,1,1.0
122,9010,118,2539,2,192,97.0
123,2869,91,9078,5,5,5.0
124,2506,145,3056,9,1,5.0
125,3784,82,1492,1995,796,1395.5
126,14097,125,7105,49,9,29.0
127,1418,58,14037,1,1,1.0
128,6130,190,9538,1,1,1.0
129,4221,59,900,8,51,29.5
130,4221,59,9978,21,162,91.5
131,4551,149,7253,2742,2,1372.0
132,4217,186,4994,13,1,7.0
133,1503,2,10619,1803,25,914.0
134,7505,61,3399,19,37,28.0
135,1173,125,12154,6,2,4.0
136,628,108,5857,1,4,2.5
137,13843,105,13352,1,6,3.5
138,9657,30,12516,112,35,73.5
139,916,126,11345,381,1,191.0
140,3146,75,10222,4,1,2.5
141,4257,2,5311,16,1,8.5
142,3176,111,13094,661,2,331.5
143,3176,75,9003,141,5,73.0
144,5950,134,12718,4,27,15.5
145,5950,110,4068,2,444,223.0
146,3908,88,8187,208,21,114.5
147,12200,30,12775,1014,306,660.0
148,10732,123,3366,1,19,10.0
149,10732,123,10854,1,30,15.5
150,12635,101,14304,29,1,15.0
151,3527,188,6441,1202,2,602.0
152,4952,10,7615,2,20,11.0
153,109,108,7804,8,41,24.5
154,109,108,1569,3,28,15.5
155,2398,50,1707,68,47,57.5
156,8152,2,5029,392,18,205.0
157,12104,141,12084,2943,1,1472.0
158,4533,88,7169,51,5,28.0
159,3179,2,11621,3,1,2.0
160,10907,80,4422,1,7,4.0
161,3038,88,1489,241,6,123.5
162,348,31,12771,5,69,37.0
163,733,2,5029,9,1,5.0
164,8858,186,11576,485,3,244.0
165,3017,108,10973,26,355,190.5
166,2270,30,9204,171,31,101.0
167,9008,22,10377,1,7,4.0
168,8365,82,3727,4,1,2.5
169,5036,55,8372,33,2,17.5
170,9949,4,12009,3,1,2.0
171,9174,186,13398,2,1,1.5
172,10909,75,819,3,3,3.0
173,10920,215,3357,7,7,7.0
174,13076,17,13705,280,5,142.5
175,2955,113,5985,322,1,161.5
176,10938,7,9496,686,209,447.5
177,11555,204,9218,27,685,356.0
178,5190,230,11118,2,1,1.5
179,5330,81,137,25,6,15.5
180,1640,39,3378,13,122,67.5
181,10434,21,493,2,2,2.0
182,7358,110,2760,12,990,501.0
183,11941,17,7667,145,1,73.0
184,6806,186,4994,32,1,16.5
185,538,68,9568,3,135,69.0
186,8824,82,4174,469,317,393.0
187,4205,108,11638,14,42,28.0
188,13551,123,3502,7,10,8.5
189,496,125,8182,71,5,38.0
190,5721,35,6765,116,1,58.5
191,12879,87,3406,3,3,3.0
192,13087,88,2288,7,29,18.0
193,9135,234,6765,40,1,20.5
194,9310,60,12217,167,6,86.5
195,12154,108,10566,30,105,67.5
196,7425,228,13023,930,567,748.5
197,10044,1,8100,37,15,26.0
198,12049,2,5029,320,1,160.5
199,854,82,2118,110,338,224.0
200,1103,2,3967,106,1,53.5
201,8874,22,3364,20,39,29.5
202,1294,80,6374,1,1,1.0
203,14413,81,7544,1252,1,626.5
204,1001,6,4612,66,1,33.5
205,12132,111,7797,176,1,88.5
206,11492,125,12881,2,2,2.0
207,4513,199,10434,10,634,322.0
208,4513,199,12337,4,19,11.5
209,13021,60,11326,17,11,14.0
210,2238,108,12376,2,4,3.0
211,394,118,12709,4,239,121.5
212,9284,176,13873,1,1,1.0
213,14046,126,11345,679,1,340.0
214,12366,108,126,1,57,29.0
215,7570,95,8487,7,1,4.0
216,8348,235,11064,22,148,85.0
217,7727,126,11345,1294,1,647.5
218,220,75,14173,11,2,6.5
219,1593,17,9929,626,15,320.5
220,12332,184,6799,12,9,10.5
221,4287,111,2852,7,4,5.5
222,4531,2,5029,162,1,81.5
223,12173,75,3031,7,2,4.5
224,7045,186,9223,77,1,39.0
225,12037,86,6222,67,17,42.0
226,4155,148,4810,3,1,2.0
227,4982,118,12982,19,10,14.5
228,11764,226,268,176,36,106.0
229,3437,111,12277,102,3,52.5
230,1607,2,937,2775,17,1396.0
231,8375,22,4695,215,1,108.0
232,8509,4,3776,165,3,84.0
233,9548,58,14037,89,1,45.0
234,6443,88,3589,21,7,14.0
235,9923,69,13717,13,3,8.0
236,1286,75,5753,26,1,13.5
237,3221,10,13976,13,6,9.5
238,3928,2,13357,1,1,1.0
239,8506,81,7544,1027,1,514.0
240,7703,17,239,7,11,9.0
241,3848,75,7377,12,2,7.0
242,5986,24,10371,2,102,52.0
243,4615,62,5805,12,1,6.5
244,5208,4,12009,616,18,317.0
245,1985,118,6419,3,103,53.0
246,1909,108,12008,24,511,267.5
247,3413,177,6361,31,6,18.5
248,3413,123,6759,13,3,8.0
249,6023,2,866,66,1,33.5
250,2750,204,12280,7,430,218.5
251,13611,75,6981,14,7,10.5
252,10769,2,12176,36,1,18.5
253,4290,75,10222,15,2,8.5
254,11810,108,697,4,50,27.0
255,2830,59,13853,1,2,1.5
256,2742,9,1056,650,606,628.0
257,14102,75,1332,16,1,8.5
258,5429,7,12304,43,9,26.0
259,13127,101,3517,43,2,22.5
260,14086,82,4681,62,24,43.0
261,4828,116,4828,12,12,12.0
262,9162,75,6981,58,11,34.5
263,13977,105,8491,3,30,16.5
264,13163,204,9816,21,263,142.0
265,4396,75,9223,28,3,15.5
266,1612,4,303,136,2,69.0
267,3600,75,5913,11,1,6.0
268,12908,148,5245,429,1,215.0
269,6283,4,11047,418,5,211.5
270,6283,75,3031,34,4,19.0
271,5197,184,3542,1,6,3.5
272,12264,125,12527,31,1,16.0
273,8658,188,8082,827,1,414.0
274,5137,191,4188,121,29,75.0
275,4244,80,2827,1,1,1.0
276,9695,13,12161,1,22,11.5
277,5888,111,12277,46,9,27.5
278,8787,10,12901,15,270,142.5
279,8753,59,3464,30,876,453.0
280,8753,59,9404,3,3,3.0
281,8753,59,12390,1,8,4.5
282,3229,145,4994,11,1,6.0
283,3229,113,5453,73,4,38.5
284,410,58,14037,703,1,352.0
285,10691,79,9995,66,1,33.5
286,12604,58,14037,134,1,67.5
287,8857,179,12812,1,4,2.5
288,8857,179,10918,6,38,22.0
289,2127,108,14125,10,424,217.0
290,3735,86,13059,782,66,424.0
291,1990,117,11382,1,26,13.5
292,1990,117,4258,1,17,9.0
293,1990,117,7926,1,743,372.0
294,10880,123,12955,1,2,1.5
295,10880,123,5237,5,102,53.5
296,13863,176,2537,1,7,4.0
297,2044,17,13105,79,21,50.0
298,8438,105,3195,2,173,87.5
299,10934,82,3146,304,60,182.0
300,2465,111,9702,67,3,35.0
301,9812,94,8323,26,6,16.0
302,8425,2,5029,1,1,1.0
303,8425,82,12078,104,64,84.0
304,10490,126,11345,570,1,285.5
305,6378,109,5478,22,41,31.5
306,161,86,5706,23,42,32.5
307,1104,60,348,161,1,81.0
308,1305,30,8593,389,63,226.0
309,1305,22,11571,82,5,43.5
310,12881,108,5624,1,3,2.0
311,316,60,10222,22,6,14.0
312,2786,123,2296,7,106,56.5
313,10606,4,2557,21,6,13.5
314,10631,123,2414,13,4,8.5
315,10219,123,3268,9,32,20.5
316,4008,168,5419,1,799,400.0
317,2413,204,1382,9,738,373.5
318,547,111,12956,64,1,32.5
319,8205,200,3464,4,10,7.0
320,11729,129,11685,2,1,1.5
321,3067,80,12335,7,1,4.0
322,7421,173,2089,129,12,70.5
323,7288,224,342,235,626,430.5
324,4437,126,11345,990,1,495.5
325,11159,108,6949,18,172,95.0
326,11159,108,13365,1,23,12.0
327,11159,108,10899,3,58,30.5
328,11159,80,6996,1,1,1.0
329,11600,202,12356,4,7,5.5
330,1571,17,7544,11,1,6.0
331,8181,215,12997,3,5,4.0
332,9779,85,11979,190,225,207.5
333,8226,176,8577,1,2,1.5
334,2589,186,4994,53,1,27.0
335,6836,101,14304,67,1,34.0
336,13279,82,3136,148,196,172.0
337,12527,108,11573,1,26,13.5
338,1404,118,2327,2,2,2.0
339,1404,118,6044,3,37,20.0
340,1404,216,9959,4,1,2.5
341,1404,216,12827,1,2,1.5
342,3965,75,1063,5,3,4.0
343,10482,80,61,1,2,1.5
344,8423,126,10729,3790,1,1895.5
345,5696,183,8619,65,1,33.0
346,10270,4,743,845,6,425.5
347,5184,189,13396,44,52,48.0
348,7874,186,4994,122,1,61.5
349,4124,233,11013,3,1,2.0
350,10754,216,7619,6,32,19.0
351,10754,216,11732,8,72,40.0
352,7614,46,8884,1,4,2.5
353,10580,193,9501,2,1,1.5
354,10924,126,10729,378,1,189.5
355,6803,216,1929,2,10,6.0
356,8695,28,7517,79,472,275.5
357,2080,59,9948,62,430,246.0
358,2080,59,533,20,57,38.5
359,5903,125,1963,164,5,84.5
360,12405,114,4994,281,1,141.0
361,381,186,4994,39,1,20.0
362,319,9,14073,25,30,27.5
363,11784,75,2414,3,1,2.0
364,4846,196,12256,1045,6,525.5
365,7917,31,6573,23,12,17.5
366,10471,225,1221,40,2,21.0
367,7643,82,333,92,57,74.5
368,11012,59,9816,33,2,17.5
369,13210,75,11898,1,1,1.0
370,12274,161,9077,2,1,1.5
371,11284,58,14037,60,1,30.5
372,7663,105,11707,1,55,28.0
373,7663,105,4916,3,104,53.5
374,11509,186,3056,681,3,342.0
375,8539,76,3417,35,1,18.0
376,6973,82,5868,32,45,38.5
377,14366,86,1516,178,9,93.5
378,4638,80,11991,4,1,2.5
379,5030,126,11345,813,1,407.0
380,10192,53,2786,5,7,6.0
381,9175,2,5604,70,1,35.5
382,13867,111,13234,175,1,88.0
383,565,82,587,162,34,98.0
384,2788,117,12576,1,28,14.5
385,2788,117,9715,1,30,15.5
386,2788,117,9245,1,68,34.5
387,4416,82,12386,203,333,268.0
388,1075,4,12677,170,4,87.0
389,4762,30,1903,1204,28,616.0
390,3048,230,10502,126,4,65.0
391,12991,30,2716,544,15,279.5
392,13395,97,1383,177,1,89.0
393,3702,194,1259,6,32,19.0
394,3702,59,2475,4,62,33.0
395,3702,59,2212,6,213,109.5
396,8157,2,2223,1,1,1.0
397,11344,148,4810,1421,2,711.5
398,5099,186,4994,21,1,11.0
399,14463,58,14037,3480,1,1740.5
400,9836,136,1061,3,14,8.5
401,9836,105,7603,4,344,174.0
402,305,102,284,588,170,379.0
403,2432,31,8662,42,109,75.5
404,12897,56,5511,34,111,72.5
405,2754,2,2913,633,1,317.0
406,5468,125,9183,77,1,39.0
407,10860,186,4994,186,1,93.5
408,10537,80,13057,1,1,1.0
409,8407,125,1544,5,1,3.0
410,9860,7,551,38,22,30.0
411,12535,1,5805,265,1,133.0
412,11567,114,3056,4,1,2.5
413,5716,148,5245,35,1,18.0
414,4043,108,9400,11,70,40.5
415,2903,124,9673,188,777,482.5
416,8186,52,12363,221,4,112.5
417,8949,115,8284,361,33,197.0
418,225,9,31,17,10,13.5
419,13331,42,438,51,1,26.0
420,9845,75,1943,4,1,2.5
421,10278,125,12091,19,1,10.0
422,3642,125,6778,173,8,90.5
423,10714,2,5604,1554,1,777.5
424,5905,17,13705,155,1,78.0
425,7776,4,13964,13,21,17.0
426,11566,58,14037,1780,1,890.5
427,12809,125,12395,20,1,10.5
428,12279,75,5696,29,18,23.5
429,8680,187,13665,190,1,95.5
430,7960,125,6420,69,16,42.5
431,9631,205,7709,2,68,35.0
432,9631,205,732,1,89,45.0
433,5556,75,823,5,1,3.0
434,5892,15,2993,1,1,1.0
435,1788,58,14037,1411,1,706.0
436,8947,82,5956,2,2,2.0
437,3325,109,2258,114,54,84.0
438,6078,22,1289,1982,510,1246.0
439,10773,59,10091,39,28,33.5
440,8146,125,12469,23,10,16.5
441,7929,132,5817,5,2,3.5
442,4417,171,7544,3,1,2.0
443,5382,76,1463,1,8,4.5
444,7104,215,3076,3,2,2.5
445,2486,75,2029,23,3,13.0
446,7958,2,5604,782,3,392.5
447,408,186,4994,137,1,69.0
448,11482,123,8834,1,5,3.0
449,11482,123,1,2,42,22.0
450,9163,145,9022,26,47,36.5
451,2157,148,5245,106,1,53.5
452,2598,125,6471,48,13,30.5
453,9396,35,6765,258,1,129.5
454,6380,59,7362,60,154,107.0
455,12325,125,7397,48,8,28.0
456,10347,31,7683,5,28,16.5
457,4206,19,10042,3,6,4.5
458,6710,30,116,3251,113,1682.0
459,13531,80,677,1,1,1.0
460,4945,125,1948,67,9,38.0
461,13069,4,912,279,3,141.0
462,13069,75,1499,2,1,1.5
463,8000,197,9940,4517,16,2266.5
464,11320,59,3046,87,490,288.5
465,6732,108,13696,4,36,20.0
466,9326,96,8794,1,1,1.0
467,1093,10,9778,2,1,1.5
468,107,4,11871,18,1,9.5
469,6154,81,7544,335,1,168.0
470,8183,113,5985,201,1,101.0
471,11683,205,2506,5,5,5.0
472,6863,80,5111,4,5,4.5
473,3574,17,7544,32,1,16.5
474,8803,218,9887,373,5,189.0
475,2597,2,937,24,2,13.0
476,9230,108,1653,13,388,200.5
477,9230,108,3857,72,454,263.0
478,6784,30,348,315,1,158.0
479,8112,224,3122,1,438,219.5
480,13366,82,13726,1488,487,987.5
481,203,114,3056,4,1,2.5
482,8248,127,7544,1895,1,948.0
483,5263,4,8811,407,15,211.0
484,5263,75,4994,124,7,65.5
485,95,111,7797,40,1,20.5
486,9173,105,9432,6,50,28.0
487,7879,30,3143,1401,56,728.5
488,10189,186,4994,35,1,18.0
489,6629,75,8662,69,11,40.0
490,1114,209,7045,2,258,130.0
491,6468,111,13234,69,2,35.5
492,4374,60,12689,624,3,313.5
493,579,186,1111,1,1,1.0
494,8741,148,5245,10,1,5.5
495,8741,22,881,652,207,429.5
496,7224,75,2029,1,1,1.0
497,11273,179,5632,3,6,4.5
498,6886,135,3776,3,1,2.0
499,12085,119,348,1945,1167,1556.0
500,78,120,13974,30,2,16.0
501,1590,148,5245,1,1,1.0
502,14310,82,9469,153,142,147.5
503,11616,2,8083,524,12,268.0
504,13772,111,10184,1121,7,564.0
505,3912,171,7544,3,1,2.0
506,638,82,11441,840,927,883.5
507,7951,111,12956,278,1,139.5
508,3972,108,12401,8,113,60.5
509,1272,88,9540,199,3,101.0
510,12062,51,2978,29,1,15.0
511,3151,114,10222,333,2,167.5
512,10310,186,4994,24,1,12.5
513,13604,125,12881,12,15,13.5
514,9330,125,13502,920,82,501.0
515,12642,39,11190,14,831,422.5
516,5946,123,216,4,7,5.5
517,14479,128,1940,2,1,1.5
518,11742,9,1437,526,100,313.0
519,7802,39,6763,68,336,202.0
520,7332,2,5604,29,1,15.0
521,13661,2,5029,19,1,10.0
522,13689,92,300,927,158,542.5
523,9003,198,6858,11,4,7.5
524,4324,186,4994,81,1,41.0
525,8965,176,12935,12,2,7.0
526,4582,75,3031,30,5,17.5
527,9435,58,14037,78,1,39.5
528,5326,75,2414,56,4,30.0
529,1902,82,8572,111,88,99.5
530,2578,125,12527,3,2,2.5
531,7439,31,9799,1,18,9.5
532,11399,148,5245,1233,2,617.5
533,1581,2,9702,48,3,25.5
534,3787,75,3056,12,5,8.5
535,644,2,10052,75,1,38.0
536,11160,197,9448,686,1,343.5
537,11502,75,10154,108,30,69.0
538,4759,59,12656,5,65,35.0
539,1921,59,11985,7,645,326.0
540,12328,111,11276,32,1,16.5
541,13121,97,8852,207,1,104.0
542,3032,125,7688,19,1,10.0
543,1324,199,1677,18,432,225.0
544,11002,17,7544,3,1,2.0
545,97,234,6765,55,1,28.0
546,6982,149,11513,1305,850,1077.5
547,4679,88,7169,1,1,1.0
548,5808,88,8602,19,15,17.0
549,13811,211,2788,5,1,3.0
550,3380,148,5245,546,1,273.5
551,8454,30,5292,1860,354,1107.0
552,4702,148,5245,713,1,357.0
553,8308,9,9407,15,3,9.0
554,6843,197,4684,11,1,6.0
555,9832,184,9221,8,2,5.0
556,11817,185,12122,58,6,32.0
557,13150,86,5744,34,3,18.5
558,1544,108,13494,2,28,15.0
559,10484,187,13665,240,1,120.5
560,8484,3,3454,2,2,2.0
561,12034,49,13903,20,82,51.0
562,7584,186,8429,4093,228,2160.5
563,8392,47,12574,37,23,30.0
564,7685,196,4870,15,2,8.5
565,12401,155,12154,125,2,63.5
566,7239,183,1538,50,3,26.5
567,2377,196,4870,4,2,3.0
568,13213,62,322,387,3,195.0
569,9386,131,4994,13,1,7.0
570,10662,176,8080,1,1,1.0
571,9957,75,9065,42,7,24.5
572,7915,82,10368,1251,1540,1395.5
573,9963,31,173,6,291,148.5
574,5887,23,13397,7,1,4.0
575,587,122,1943,1255,7,631.0
576,544,88,1469,47,14,30.5
577,13096,125,5069,195,1,98.0
578,4450,4,4016,229,8,118.5
579,5845,81,7544,493,1,247.0
580,6229,58,14037,3665,1,1833.0
581,9456,75,9851,23,1,12.0
582,2923,22,12689,60,2,31.0
583,7865,155,889,112,83,97.5
584,501,110,10575,6,1130,568.0
585,501,110,13383,35,3758,1896.5
586,6296,58,14037,59,1,30.0
587,8644,129,8710,15,1,8.0
588,11900,2,1114,969,14,491.5
589,5167,75,4617,68,7,37.5
590,12105,149,11240,2299,391,1345.0
591,2990,166,9101,6,232,119.0
592,338,31,5066,2,5,3.5
593,10464,125,11868,45,3,24.0
594,4241,110,1184,1,1073,537.0
595,8688,118,13162,42,77,59.5
596,6358,85,4615,14,39,26.5
597,11432,75,5913,60,6,33.0
598,11432,75,268,53,9,31.0
599,883,59,11364,4,178,91.0
600,7728,126,11345,119,1,60.0
601,14246,166,3964,3,327,165.0
602,13999,17,7544,5,1,3.0
603,3771,79,9995,66,1,33.5
604,7666,75,3031,3,1,2.0
605,1543,114,4994,297,1,149.0
606,1563,186,11576,497,30,263.5
607,1563,30,4695,570,6,288.0
608,13179,150,6765,14,1,7.5
609,4192,125,5916,89,2,45.5
610,10842,2,11621,1007,3,505.0
611,5580,58,14037,7017,1,3509.0
612,7726,82,9469,1824,1200,1512.0
613,5102,75,2414,2,1,1.5
614,5443,82,12479,32,26,29.0
615,8200,124,6665,68,619,343.5
616,4252,124,10679,85,8,46.5
617,493,125,1804,20,4,12.0
618,14537,75,11898,9,2,5.5
619,14537,75,2414,5,2,3.5
620,827,82,7680,15,19,17.0
621,12347,125,7736,164,16,90.0
622,10248,75,11898,1,1,1.0
623,10371,125,12089,160,64,112.0
624,6811,35,6765,144,1,72.5
625,5328,47,8297,26,35,30.5
626,8654,96,1133,1,1,1.0
627,8654,80,12733,1,1,1.0
628,8179,143,2825,11,237,124.0
629,9268,125,9307,394,15,204.5
630,111,10,12546,12,26,19.0
631,10659,58,14037,1447,1,724.0
632,2378,132,6302,1,1,1.0
633,14362,111,9702,99,4,51.5
634,10440,108,4233,9,14,11.5
635,13286,177,4100,1,1,1.0
636,7084,162,2719,1,967,484.0
637,7084,162,10014,1,148,74.5
638,7084,162,12400,1,15,8.0
639,13834,125,6317,11,7,9.0
640,4423,126,11345,782,1,391.5
641,651,114,3056,50,1,25.5
642,5262,186,4994,11,1,6.0
643,7979,111,7797,223,1,112.0
644,13320,234,6765,400,1,200.5
645,1045,108,3080,1,7,4.0
646,1201,173,6495,12,3,7.5
647,14208,186,4994,25,1,13.0
648,5610,4,12009,4,1,2.5
649,5141,35,6765,13,1,7.0
650,13106,81,7544,79,1,40.0
651,12857,4,12677,442,12,227.0
652,9808,176,1306,8,1,4.5
653,9482,125,3804,76,11,43.5
654,444,82,8115,1,4,2.5
655,7923,75,1063,108,10,59.0
656,8429,31,13283,1,41,21.0
657,2250,233,2077,467,2,234.5
658,334,125,8787,46,7,26.5
659,199,75,12872,4,2,3.0
660,10222,85,586,2,37,19.5
661,6455,126,11345,514,1,257.5
662,8262,111,11276,712,1,356.5
663,8840,59,3651,146,47,96.5
664,10611,75,4994,29,23,26.0
665,6374,179,4438,2,209,105.5
666,13257,58,14037,753,1,377.0
667,7642,7,2276,52,3,27.5
668,8499,188,8082,184,1,92.5
669,12531,75,1063,15,2,8.5
670,8652,7,4319,3,3,3.0
671,10175,60,7359,946,923,934.5
672,10175,75,2414,2,2,2.0
673,7142,82,2783,60,6,33.0
674,2659,9,13806,522,188,355.0
675,4994,31,154,24,185,104.5
676,4994,31,3204,34,599,316.5
677,4994,174,8537,1,104,52.5
678,8035,50,4326,35,15,25.0
679,9921,148,5245,4,1,2.5
680,6587,173,10064,84,270,177.0
681,10426,10,13659,26,25,25.5
682,5310,118,7766,1,120,60.5
683,5310,118,1350,1,43,22.0
684,8251,75,7377,204,15,109.5
685,7458,123,14173,1,4,2.5
686,7458,123,8429,1,1,1.0
687,14482,2,12176,1431,7,719.0
688,10928,6,4612,655,1,328.0
689,12103,2,937,99,1,50.0
690,10294,212,3826,10,1,5.5
691,12573,110,9296,2,26,14.0
692,2031,2,7363,133,1,67.0
693,13339,125,7086,2,2,2.0
694,9257,39,169,3,15,9.0
695,5211,38,4994,72,1,36.5
696,8298,10,10181,10,357,183.5
697,1693,215,12504,4,4,4.0
698,1221,128,10471,1,22,11.5
699,12361,126,11345,748,1,374.5
700,4487,111,13094,178,2,90.0
701,3668,42,8712,1,1,1.0
702,3241,9,10965,2,1,1.5
703,6747,179,1007,33,543,288.0
704,12119,82,13193,1403,1077,1240.0
705,4908,108,12306,2,57,29.5
706,8668,59,10363,14,124,69.0
707,10849,179,6937,23,485,254.0
708,3606,17,7667,52,1,26.5
709,1509,59,11059,2,2,2.0
710,1734,125,1926,14,5,9.5
711,7680,35,6765,40,1,20.5
712,7680,187,10864,105,1,53.0
713,1011,2,10052,2302,32,1167.0
714,12644,2,9751,88,1,44.5
715,1668,42,999,39,2,20.5
716,4459,145,268,13,3,8.0
717,14212,22,348,394,3,198.5
718,8891,190,5067,2,1,1.5
719,8891,190,3593,3,3,3.0
720,7153,193,9501,6,1,3.5
721,2050,108,2901,4,20,12.0
722,2050,108,11632,23,146,84.5
723,2050,80,370,3,1,2.0
724,2944,58,14037,1228,1,614.5
725,10407,2,10052,72,1,36.5
726,11260,148,5245,53,1,27.0
727,3349,125,3762,29,2,15.5
728,1669,2,10086,526,1,263.5
729,7195,170,11048,2,1109,555.5
730,5602,179,1970,1,2,1.5
731,2982,231,6439,1,137,69.0
732,7624,42,7692,148,1,74.5
733,13612,72,7686,24,7,15.5
734,8098,199,7573,1,38,19.5
735,3108,179,8841,27,167,97.0
736,5943,0,9617,47,1,24.0
737,2781,82,6431,273,108,190.5
738,11517,2,9751,46,1,23.5
739,6280,82,4489,518,421,469.5
740,12068,50,5310,68,1,34.5
741,13292,10,4150,3,410,206.5
742,7132,215,5083,11,7,9.0
743,7250,183,13809,84,1,42.5
744,11386,75,10060,17,3,10.0
745,13865,88,4669,65,47,56.0
746,7385,52,11661,1169,3,586.0
747,1472,111,5835,161,1,81.0
748,10881,75,1943,12,1,6.5
749,8040,12,11769,441,17,229.0
750,11747,85,10820,204,510,357.0
751,11576,31,4695,2,3,2.5
752,3091,186,4994,35,1,18.0
753,8017,126,10729,199,1,100.0
754,13980,170,2785,1,44,22.5
755,8799,123,12402,15,9,12.0
756,4909,19,14017,416,55,235.5
757,8604,82,14411,147,229,188.0
758,269,88,8761,476,15,245.5
759,11245,88,5120,143,3,73.0
760,1735,2,5029,5,1,3.0
761,3533,22,24,387,23,205.0
762,9314,59,14016,20,21,20.5
763,14148,193,8923,1387,3,695.0
764,1438,155,2168,2,5,3.5
765,1048,54,4397,115,1,58.0
766,1981,22,6521,109,2,55.5
767,9681,59,12109,1,220,110.5
768,1620,2,10052,23,1,12.0
769,664,199,8179,4,317,160.5
770,10895,125,7661,93,6,49.5
771,12528,173,151,48,16,32.0
772,684,204,9959,78,486,282.0
773,5895,186,4994,17,1,9.0
774,2452,126,11345,7,1,4.0
775,5095,135,3776,4,1,2.5
