,h,r,t,head-batch,tail-batch,ranks
152,4952,10,7615,1,7,4.0
153,109,108,7804,4,35,19.5
154,109,108,1569,3,28,15.5
155,2398,50,1707,41,30,35.5
156,8152,2,5029,143,7,75.0
157,12104,141,12084,1771,1,886.0
158,4533,88,7169,143,15,79.0
159,3179,2,11621,1,1,1.0
160,10907,80,4422,1,7,4.0
161,3038,88,1489,87,2,44.5
162,348,31,12771,2,28,15.0
163,733,2,5029,13,1,7.0
164,8858,186,11576,431,5,218.0
165,3017,108,10973,15,199,107.0
166,2270,30,9204,32,52,42.0
167,9008,22,10377,18,18,18.0
168,8365,82,3727,2,3,2.5
169,5036,55,8372,25,1,13.0
170,9949,4,12009,3,1,2.0
171,9174,186,13398,3,1,2.0
172,10909,75,819,1,2,1.5
173,10920,215,3357,7,6,6.5
174,13076,17,13705,166,5,85.5
175,2955,113,5985,10,2,6.0
176,10938,7,9496,357,226,291.5
177,11555,204,9218,17,424,220.5
178,5190,230,11118,2,1,1.5
179,5330,81,137,4,1,2.5
180,1640,39,3378,24,77,50.5
181,10434,21,493,1,2,1.5
182,7358,110,2760,8,927,467.5
183,11941,17,7667,194,1,97.5
184,6806,186,4994,152,1,76.5
185,538,68,9568,8,112,60.0
186,8824,82,4174,690,551,620.5
187,4205,108,11638,29,93,61.0
188,13551,123,3502,13,9,11.0
189,496,125,8182,63,5,34.0
190,5721,35,6765,31,1,16.0
191,12879,87,3406,1,1,1.0
192,13087,88,2288,16,27,21.5
193,9135,234,6765,120,1,60.5
194,9310,60,12217,105,4,54.5
195,12154,108,10566,27,123,75.0
196,7425,228,13023,272,257,264.5
197,10044,1,8100,9,5,7.0
198,12049,2,5029,501,1,251.0
199,854,82,2118,78,582,330.0
200,1103,2,3967,3,1,2.0
201,8874,22,3364,8,107,57.5
202,1294,80,6374,1,1,1.0
203,14413,81,7544,612,1,306.5
204,1001,6,4612,54,1,27.5
205,12132,111,7797,76,1,38.5
206,11492,125,12881,6,2,4.0
207,4513,199,10434,8,199,103.5
208,4513,199,12337,6,16,11.0
209,13021,60,11326,14,27,20.5
210,2238,108,12376,2,8,5.0
211,394,118,12709,3,80,41.5
212,9284,176,13873,1,1,1.0
213,14046,126,11345,188,1,94.5
214,12366,108,126,1,86,43.5
215,7570,95,8487,4,5,4.5
216,8348,235,11064,3,556,279.5
217,7727,126,11345,1357,1,679.0
218,220,75,14173,5,1,3.0
219,1593,17,9929,537,9,273.0
220,12332,184,6799,5,5,5.0
221,4287,111,2852,19,3,11.0
222,4531,2,5029,63,1,32.0
223,12173,75,3031,5,3,4.0
224,7045,186,9223,72,3,37.5
225,12037,86,6222,68,14,41.0
226,4155,148,4810,5,1,3.0
227,4982,118,12982,18,11,14.5
228,11764,226,268,110,21,65.5
229,3437,111,12277,65,1,33.0
230,1607,2,937,1953,6,979.5
231,8375,22,4695,576,1,288.5
232,8509,4,3776,352,2,177.0
233,9548,58,14037,211,1,106.0
234,6443,88,3589,20,5,12.5
235,9923,69,13717,7,2,4.5
236,1286,75,5753,38,4,21.0
237,3221,10,13976,10,10,10.0
238,3928,2,13357,2,1,1.5
239,8506,81,7544,655,1,328.0
240,7703,17,239,6,2,4.0
241,3848,75,7377,8,2,5.0
242,5986,24,10371,2,41,21.5
243,4615,62,5805,30,2,16.0
244,5208,4,12009,414,10,212.0
245,1985,118,6419,2,133,67.5
246,1909,108,12008,15,419,217.0
247,3413,177,6361,1,1,1.0
248,3413,123,6759,5,1,3.0
249,6023,2,866,58,1,29.5
250,2750,204,12280,11,319,165.0
251,13611,75,6981,16,9,12.5
252,10769,2,12176,19,1,10.0
253,4290,75,10222,18,1,9.5
254,11810,108,697,6,96,51.0
255,2830,59,13853,1,1,1.0
256,2742,9,1056,354,181,267.5
257,14102,75,1332,12,3,7.5
258,5429,7,12304,43,6,24.5
259,13127,101,3517,24,2,13.0
260,14086,82,4681,112,69,90.5
261,4828,116,4828,1,1,1.0
262,9162,75,6981,81,17,49.0
263,13977,105,8491,2,20,11.0
264,13163,204,9816,11,190,100.5
265,4396,75,9223,49,5,27.0
266,1612,4,303,65,1,33.0
267,3600,75,5913,14,1,7.5
268,12908,148,5245,235,1,118.0
269,6283,4,11047,63,2,32.5
270,6283,75,3031,16,5,10.5
271,5197,184,3542,1,2,1.5
272,12264,125,12527,63,1,32.0
273,8658,188,8082,1010,2,506.0
274,5137,191,4188,102,10,56.0
275,4244,80,2827,1,1,1.0
276,9695,13,12161,1,1,1.0
277,5888,111,12277,117,8,62.5
278,8787,10,12901,23,281,152.0
279,8753,59,3464,25,790,407.5
280,8753,59,9404,3,5,4.0
281,8753,59,12390,1,2,1.5
282,3229,145,4994,4,1,2.5
283,3229,113,5453,19,3,11.0
284,410,58,14037,7683,1,3842.0
285,10691,79,9995,5,1,3.0
286,12604,58,14037,176,1,88.5
287,8857,179,12812,1,1,1.0
288,8857,179,10918,1,11,6.0
289,2127,108,14125,10,494,252.0
290,3735,86,13059,940,64,502.0
291,1990,117,11382,1,20,10.5
292,1990,117,4258,1,19,10.0
293,1990,117,7926,2,661,331.5
294,10880,123,12955,1,1,1.0
295,10880,123,5237,5,91,48.0
296,13863,176,2537,2,5,3.5
297,2044,17,13105,21,6,13.5
298,8438,105,3195,5,103,54.0
299,10934,82,3146,238,53,145.5
300,2465,111,9702,71,1,36.0
301,9812,94,8323,14,5,9.5
302,8425,2,5029,1,1,1.0
303,8425,82,12078,16,25,20.5
304,10490,126,11345,622,2,312.0
305,6378,109,5478,1,1,1.0
306,161,86,5706,106,31,68.5
307,1104,60,348,550,1,275.5
308,1305,30,8593,764,109,436.5
309,1305,22,11571,75,5,40.0
310,12881,108,5624,1,7,4.0
311,316,60,10222,29,14,21.5
312,2786,123,2296,7,100,53.5
313,10606,4,2557,16,7,11.5
314,10631,123,2414,3,3,3.0
315,10219,123,3268,7,29,18.0
316,4008,168,5419,3,822,412.5
317,2413,204,1382,15,716,365.5
318,547,111,12956,54,1,27.5
319,8205,200,3464,1,1,1.0
320,11729,129,11685,1,1,1.0
321,3067,80,12335,9,1,5.0
322,7421,173,2089,143,7,75.0
323,7288,224,342,273,54,163.5
324,4437,126,11345,1075,1,538.0
325,11159,108,6949,5,130,67.5
326,11159,108,13365,2,18,10.0
327,11159,108,10899,4,84,44.0
328,11159,80,6996,1,1,1.0
329,11600,202,12356,6,11,8.5
330,1571,17,7544,12,1,6.5
331,8181,215,12997,3,5,4.0
332,9779,85,11979,30,250,140.0
333,8226,176,8577,1,1,1.0
334,2589,186,4994,255,1,128.0
335,6836,101,14304,7,1,4.0
336,13279,82,3136,227,239,233.0
337,12527,108,11573,10,49,29.5
338,1404,118,2327,3,7,5.0
339,1404,118,6044,2,6,4.0
340,1404,216,9959,4,2,3.0
341,1404,216,12827,1,2,1.5
342,3965,75,1063,5,3,4.0
343,10482,80,61,1,2,1.5
344,8423,126,10729,3321,1,1661.0
345,5696,183,8619,28,1,14.5
346,10270,4,743,705,1,353.0
347,5184,189,13396,26,88,57.0
348,7874,186,4994,436,1,218.5
349,4124,233,11013,10,1,5.5
350,10754,216,7619,2,7,4.5
351,10754,216,11732,11,87,49.0
352,7614,46,8884,1,4,2.5
353,10580,193,9501,2,1,1.5
354,10924,126,10729,753,1,377.0
355,6803,216,1929,5,42,23.5
356,8695,28,7517,594,62,328.0
357,2080,59,9948,106,613,359.5
358,2080,59,533,14,25,19.5
359,5903,125,1963,153,2,77.5
360,12405,114,4994,360,1,180.5
361,381,186,4994,177,1,89.0
362,319,9,14073,72,34,53.0
363,11784,75,2414,2,2,2.0
364,4846,196,12256,585,1,293.0
365,7917,31,6573,38,17,27.5
366,10471,225,1221,171,2,86.5
367,7643,82,333,21,11,16.0
368,11012,59,9816,10,6,8.0
369,13210,75,11898,1,1,1.0
370,12274,161,9077,2,1,1.5
371,11284,58,14037,89,1,45.0
372,7663,105,11707,1,95,48.0
373,7663,105,4916,2,247,124.5
374,11509,186,3056,907,2,454.5
375,8539,76,3417,57,1,29.0
376,6973,82,5868,26,34,30.0
377,14366,86,1516,227,15,121.0
378,4638,80,11991,3,1,2.0
379,5030,126,11345,773,1,387.0
380,10192,53,2786,5,5,5.0
381,9175,2,5604,37,1,19.0
382,13867,111,13234,101,3,52.0
383,565,82,587,241,86,163.5
384,2788,117,12576,1,16,8.5
385,2788,117,9715,1,21,11.0
386,2788,117,9245,1,34,17.5
387,4416,82,12386,66,315,190.5
388,1075,4,12677,141,3,72.0
389,4762,30,1903,2852,62,1457.0
390,3048,230,10502,91,3,47.0
391,12991,30,2716,1683,90,886.5
392,13395,97,1383,100,1,50.5
393,3702,194,1259,10,39,24.5
394,3702,59,2475,2,7,4.5
395,3702,59,2212,17,212,114.5
396,8157,2,2223,1,1,1.0
397,11344,148,4810,2303,2,1152.5
398,5099,186,4994,19,1,10.0
399,14463,58,14037,1275,1,638.0
400,9836,136,1061,1,7,4.0
401,9836,105,7603,4,245,124.5
402,305,102,284,389,208,298.5
403,2432,31,8662,2,20,11.0
404,12897,56,5511,4,43,23.5
405,2754,2,2913,210,1,105.5
406,5468,125,9183,137,2,69.5
407,10860,186,4994,61,1,31.0
408,10537,80,13057,1,1,1.0
409,8407,125,1544,6,1,3.5
410,9860,7,551,5,11,8.0
411,12535,1,5805,372,4,188.0
412,11567,114,3056,3,1,2.0
413,5716,148,5245,47,1,24.0
414,4043,108,9400,15,80,47.5
415,2903,124,9673,86,836,461.0
416,8186,52,12363,201,3,102.0
417,8949,115,8284,579,35,307.0
418,225,9,31,6,2,4.0
419,13331,42,438,3,1,2.0
420,9845,75,1943,4,1,2.5
421,10278,125,12091,22,1,11.5
422,3642,125,6778,142,10,76.0
423,10714,2,5604,566,1,283.5
424,5905,17,13705,1,1,1.0
425,7776,4,13964,1,2,1.5
426,11566,58,14037,1929,1,965.0
427,12809,125,12395,3,1,2.0
428,12279,75,5696,23,12,17.5
429,8680,187,13665,190,1,95.5
430,7960,125,6420,172,18,95.0
431,9631,205,7709,2,32,17.0
432,9631,205,732,1,19,10.0
433,5556,75,823,10,1,5.5
434,5892,15,2993,1,1,1.0
435,1788,58,14037,815,1,408.0
436,8947,82,5956,2,2,2.0
437,3325,109,2258,35,48,41.5
438,6078,22,1289,3197,263,1730.0
439,10773,59,10091,37,42,39.5
440,8146,125,12469,23,6,14.5
441,7929,132,5817,10,1,5.5
442,4417,171,7544,3,1,2.0
443,5382,76,1463,1,7,4.0
444,7104,215,3076,4,2,3.0
445,2486,75,2029,18,2,10.0
446,7958,2,5604,870,3,436.5
447,408,186,4994,611,1,306.0
448,11482,123,8834,1,11,6.0
449,11482,123,1,1,25,13.0
450,9163,145,9022,30,50,40.0
451,2157,148,5245,152,1,76.5
452,2598,125,6471,39,19,29.0
453,9396,35,6765,227,1,114.0
454,6380,59,7362,55,174,114.5
455,12325,125,7397,61,4,32.5
456,10347,31,7683,6,23,14.5
457,4206,19,10042,11,2,6.5
458,6710,30,116,1586,27,806.5
459,13531,80,677,2,1,1.5
460,4945,125,1948,31,8,19.5
461,13069,4,912,269,4,136.5
462,13069,75,1499,6,1,3.5
463,8000,197,9940,14242,5,7123.5
464,11320,59,3046,37,388,212.5
465,6732,108,13696,4,13,8.5
466,9326,96,8794,1,1,1.0
467,1093,10,9778,2,1,1.5
468,107,4,11871,17,2,9.5
469,6154,81,7544,184,1,92.5
470,8183,113,5985,4,1,2.5
471,11683,205,2506,1,1,1.0
472,6863,80,5111,1,4,2.5
473,3574,17,7544,10,1,5.5
474,8803,218,9887,278,5,141.5
475,2597,2,937,33,1,17.0
476,9230,108,1653,10,470,240.0
477,9230,108,3857,53,503,278.0
478,6784,30,348,772,1,386.5
479,8112,224,3122,3,366,184.5
480,13366,82,13726,1218,82,650.0
481,203,114,3056,3,1,2.0
482,8248,127,7544,635,1,318.0
483,5263,4,8811,802,28,415.0
484,5263,75,4994,124,1,62.5
485,95,111,7797,53,1,27.0
486,9173,105,9432,8,81,44.5
487,7879,30,3143,1830,65,947.5
488,10189,186,4994,27,1,14.0
489,6629,75,8662,68,9,38.5
490,1114,209,7045,2,833,417.5
491,6468,111,13234,71,3,37.0
492,4374,60,12689,1184,3,593.5
493,579,186,1111,3,1,2.0
494,8741,148,5245,27,1,14.0
495,8741,22,881,820,475,647.5
496,7224,75,2029,1,1,1.0
497,11273,179,5632,3,3,3.0
498,6886,135,3776,1,1,1.0
499,12085,119,348,1221,4,612.5
500,78,120,13974,13,2,7.5
501,1590,148,5245,1,1,1.0
502,14310,82,9469,274,160,217.0
503,11616,2,8083,369,3,186.0
504,13772,111,10184,1120,8,564.0
505,3912,171,7544,3,1,2.0
506,638,82,11441,713,1268,990.5
507,7951,111,12956,157,2,79.5
508,3972,108,12401,3,84,43.5
509,1272,88,9540,305,9,157.0
510,12062,51,2978,3,1,2.0
511,3151,114,10222,218,1,109.5
512,10310,186,4994,196,1,98.5
513,13604,125,12881,18,8,13.0
514,9330,125,13502,637,77,357.0
515,12642,39,11190,19,1780,899.5
516,5946,123,216,4,11,7.5
517,14479,128,1940,2,4,3.0
518,11742,9,1437,476,82,279.0
519,7802,39,6763,141,1037,589.0
520,7332,2,5604,6,1,3.5
521,13661,2,5029,26,1,13.5
522,13689,92,300,2400,137,1268.5
523,9003,198,6858,4,3,3.5
524,4324,186,4994,584,1,292.5
525,8965,176,12935,1,1,1.0
526,4582,75,3031,25,11,18.0
527,9435,58,14037,70,1,35.5
528,5326,75,2414,66,4,35.0
529,1902,82,8572,61,29,45.0
530,2578,125,12527,2,1,1.5
531,7439,31,9799,1,8,4.5
532,11399,148,5245,10759,1,5380.0
533,1581,2,9702,124,15,69.5
534,3787,75,3056,18,7,12.5
535,644,2,10052,124,1,62.5
536,11160,197,9448,310,1,155.5
537,11502,75,10154,84,29,56.5
538,4759,59,12656,8,77,42.5
539,1921,59,11985,1,502,251.5
540,12328,111,11276,4,1,2.5
541,13121,97,8852,140,1,70.5
542,3032,125,7688,9,1,5.0
543,1324,199,1677,15,639,327.0
544,11002,17,7544,5,1,3.0
545,97,234,6765,17,1,9.0
546,6982,149,11513,1741,888,1314.5
547,4679,88,7169,1,1,1.0
548,5808,88,8602,17,7,12.0
549,13811,211,2788,2,2,2.0
550,3380,148,5245,134,1,67.5
551,8454,30,5292,1413,284,848.5
552,4702,148,5245,355,1,178.0
553,8308,9,9407,164,3,83.5
554,6843,197,4684,1,1,1.0
555,9832,184,9221,8,2,5.0
556,11817,185,12122,47,5,26.0
557,13150,86,5744,8,3,5.5
558,1544,108,13494,3,25,14.0
559,10484,187,13665,243,1,122.0
560,8484,3,3454,2,2,2.0
561,12034,49,13903,28,62,45.0
562,7584,186,8429,6823,2,3412.5
563,8392,47,12574,18,52,35.0
564,7685,196,4870,16,2,9.0
565,12401,155,12154,108,2,55.0
566,7239,183,1538,132,3,67.5
567,2377,196,4870,2,1,1.5
568,13213,62,322,222,6,114.0
569,9386,131,4994,7,1,4.0
570,10662,176,8080,1,1,1.0
571,9957,75,9065,56,12,34.0
572,7915,82,10368,1265,1187,1226.0
573,9963,31,173,9,585,297.0
574,5887,23,13397,1,1,1.0
575,587,122,1943,657,8,332.5
576,544,88,1469,5,2,3.5
577,13096,125,5069,145,1,73.0
578,4450,4,4016,124,6,65.0
579,5845,81,7544,1115,1,558.0
580,6229,58,14037,1890,1,945.5
581,9456,75,9851,42,6,24.0
582,2923,22,12689,51,2,26.5
583,7865,155,889,43,75,59.0
584,501,110,10575,7,1278,642.5
585,501,110,13383,15,3542,1778.5
586,6296,58,14037,198,1,99.5
587,8644,129,8710,10,1,5.5
588,11900,2,1114,1021,7,514.0
589,5167,75,4617,36,6,21.0
590,12105,149,11240,3123,343,1733.0
591,2990,166,9101,4,138,71.0
592,338,31,5066,1,11,6.0
593,10464,125,11868,7,1,4.0
594,4241,110,1184,2,687,344.5
595,8688,118,13162,15,19,17.0
596,6358,85,4615,27,116,71.5
597,11432,75,5913,74,8,41.0
598,11432,75,268,47,4,25.5
599,883,59,11364,1,82,41.5
600,7728,126,11345,4,1,2.5
601,14246,166,3964,3,404,203.5
602,13999,17,7544,3,1,2.0
603,3771,79,9995,13,1,7.0
604,7666,75,3031,4,3,3.5
605,1543,114,4994,290,1,145.5
606,1563,186,11576,314,6,160.0
607,1563,30,4695,366,2,184.0
608,13179,150,6765,1,1,1.0
609,4192,125,5916,45,2,23.5
610,10842,2,11621,2341,8,1174.5
611,5580,58,14037,8801,1,4401.0
612,7726,82,9469,592,1115,853.5
613,5102,75,2414,2,1,1.5
614,5443,82,12479,58,235,146.5
615,8200,124,6665,140,1031,585.5
616,4252,124,10679,67,15,41.0
617,493,125,1804,30,10,20.0
618,14537,75,11898,10,4,7.0
619,14537,75,2414,7,4,5.5
620,827,82,7680,18,39,28.5
621,12347,125,7736,195,15,105.0
622,10248,75,11898,1,1,1.0
623,10371,125,12089,207,70,138.5
624,6811,35,6765,74,1,37.5
625,5328,47,8297,4,18,11.0
626,8654,96,1133,1,1,1.0
627,8654,80,12733,2,1,1.5
628,8179,143,2825,40,114,77.0
629,9268,125,9307,561,39,300.0
630,111,10,12546,17,23,20.0
631,10659,58,14037,7070,1,3535.5
632,2378,132,6302,1,1,1.0
633,14362,111,9702,359,7,183.0
634,10440,108,4233,15,47,31.0
635,13286,177,4100,3,9,6.0
636,7084,162,2719,1,839,420.0
637,7084,162,10014,1,110,55.5
638,7084,162,12400,1,17,9.0
639,13834,125,6317,29,10,19.5
640,4423,126,11345,958,2,480.0
641,651,114,3056,32,1,16.5
642,5262,186,4994,17,1,9.0
643,7979,111,7797,131,1,66.0
644,13320,234,6765,854,1,427.5
645,1045,108,3080,2,4,3.0
646,1201,173,6495,2,2,2.0
647,14208,186,4994,210,1,105.5
648,5610,4,12009,6,1,3.5
649,5141,35,6765,3,1,2.0
650,13106,81,7544,61,1,31.0
651,12857,4,12677,730,12,371.0
652,9808,176,1306,1,1,1.0
653,9482,125,3804,67,9,38.0
654,444,82,8115,8,9,8.5
655,7923,75,1063,98,9,53.5
656,8429,31,13283,5,2946,1475.5
657,2250,233,2077,258,2,130.0
658,334,125,8787,64,5,34.5
659,199,75,12872,1,1,1.0
660,10222,85,586,1,19,10.0
661,6455,126,11345,567,1,284.0
662,8262,111,11276,361,2,181.5
663,8840,59,3651,1841,227,1034.0
664,10611,75,4994,41,1,21.0
665,6374,179,4438,1,52,26.5
666,13257,58,14037,324,1,162.5
667,7642,7,2276,5,2,3.5
668,8499,188,8082,3,1,2.0
669,12531,75,1063,12,1,6.5
670,8652,7,4319,4,2,3.0
671,10175,60,7359,241,894,567.5
672,10175,75,2414,2,2,2.0
673,7142,82,2783,87,114,100.5
674,2659,9,13806,1252,591,921.5
675,4994,31,154,4,97,50.5
676,4994,31,3204,15,1812,913.5
677,4994,174,8537,1,724,362.5
678,8035,50,4326,112,34,73.0
679,9921,148,5245,27,1,14.0
680,6587,173,10064,37,207,122.0
681,10426,10,13659,116,174,145.0
682,5310,118,7766,1,113,57.0
683,5310,118,1350,2,25,13.5
684,8251,75,7377,176,12,94.0
685,7458,123,14173,9,19,14.0
686,7458,123,8429,1,1,1.0
687,14482,2,12176,1585,8,796.5
688,10928,6,4612,146,1,73.5
689,12103,2,937,29,1,15.0
690,10294,212,3826,2,1,1.5
691,12573,110,9296,1,4,2.5
692,2031,2,7363,85,1,43.0
693,13339,125,7086,3,1,2.0
694,9257,39,169,1,6,3.5
695,5211,38,4994,59,1,30.0
696,8298,10,10181,19,660,339.5
697,1693,215,12504,4,3,3.5
698,1221,128,10471,2,123,62.5
699,12361,126,11345,849,1,425.0
700,4487,111,13094,102,3,52.5
701,3668,42,8712,1,1,1.0
702,3241,9,10965,2,1,1.5
703,6747,179,1007,41,771,406.0
704,12119,82,13193,838,252,545.0
705,4908,108,12306,6,74,40.0
706,8668,59,10363,23,99,61.0
707,10849,179,6937,15,609,312.0
708,3606,17,7667,86,1,43.5
709,1509,59,11059,1,1,1.0
710,1734,125,1926,18,9,13.5
711,7680,35,6765,21,1,11.0
712,7680,187,10864,201,2,101.5
713,1011,2,10052,1558,14,786.0
714,12644,2,9751,25,1,13.0
715,1668,42,999,48,2,25.0
716,4459,145,268,4,3,3.5
717,14212,22,348,75,1,38.0
718,8891,190,5067,1,1,1.0
719,8891,190,3593,2,2,2.0
720,7153,193,9501,6,1,3.5
721,2050,108,2901,3,10,6.5
722,2050,108,11632,6,107,56.5
723,2050,80,370,3,1,2.0
724,2944,58,14037,1058,1,529.5
725,10407,2,10052,76,1,38.5
726,11260,148,5245,94,1,47.5
727,3349,125,3762,22,2,12.0
728,1669,2,10086,76,1,38.5
729,7195,170,11048,1,680,340.5
730,5602,179,1970,1,1,1.0
731,2982,231,6439,1,15,8.0
732,7624,42,7692,9,1,5.0
733,13612,72,7686,19,6,12.5
734,8098,199,7573,1,25,13.0
735,3108,179,8841,27,362,194.5
736,5943,0,9617,25,2,13.5
737,2781,82,6431,715,17,366.0
738,11517,2,9751,41,1,21.0
739,6280,82,4489,896,619,757.5
740,12068,50,5310,43,2,22.5
741,13292,10,4150,1,656,328.5
742,7132,215,5083,11,7,9.0
743,7250,183,13809,27,1,14.0
744,11386,75,10060,17,8,12.5
745,13865,88,4669,3,8,5.5
746,7385,52,11661,714,1,357.5
747,1472,111,5835,27,2,14.5
748,10881,75,1943,11,3,7.0
749,8040,12,11769,349,55,202.0
750,11747,85,10820,44,372,208.0
751,11576,31,4695,1,2,1.5
752,3091,186,4994,191,1,96.0
753,8017,126,10729,121,1,61.0
754,13980,170,2785,1,17,9.0
755,8799,123,12402,3,3,3.0
756,4909,19,14017,349,20,184.5
757,8604,82,14411,232,402,317.0
758,269,88,8761,587,35,311.0
759,11245,88,5120,30,1,15.5
760,1735,2,5029,2,1,1.5
761,3533,22,24,864,37,450.5
762,9314,59,14016,9,5,7.0
763,14148,193,8923,408,25,216.5
764,1438,155,2168,7,3,5.0
765,1048,54,4397,102,1,51.5
766,1981,22,6521,256,6,131.0
767,9681,59,12109,1,54,27.5
768,1620,2,10052,14,1,7.5
769,664,199,8179,3,182,92.5
770,10895,125,7661,38,2,20.0
771,12528,173,151,3,5,4.0
772,684,204,9959,81,599,340.0
773,5895,186,4994,346,1,173.5
774,2452,126,11345,1,1,1.0
775,5095,135,3776,4,1,2.5
