,h,r,t,head-batch,tail-batch,ranks
99,10161,1,10160,1,1,1.0
100,26185,1,15249,1,1,1.0
101,1771,1,1770,1,1,1.0
102,24128,0,8842,20802,54,10428.0
103,26157,1,31405,1,1,1.0
104,6096,1,29574,1,1,1.0
105,31306,6,34770,40333,6863,23598.0
106,65,9,439,2,2,2.0
107,9078,1,23938,1,1,1.0
108,10215,0,5164,34428,75,17251.5
109,1559,8,14508,1,12,6.5
110,23501,0,1668,645,4,324.5
111,20112,1,27611,1,1,1.0
112,29717,0,30926,40802,14139,27470.5
113,40020,0,17095,33684,158,16921.0
114,23138,0,1929,2,2,2.0
115,15970,1,3369,1,1,1.0
116,8306,2,25327,3,2,2.5
117,32633,1,5596,2,1,1.5
118,30166,0,5644,2,1,1.5
119,36968,0,18425,1587,1033,1310.0
120,4765,1,4764,1,1,1.0
121,13604,2,251,3,1,2.0
122,37309,0,30216,14792,7130,10961.0
123,38488,0,19873,37218,15803,26510.5
124,21703,2,1136,5,2,3.5
125,35289,1,33808,1,1,1.0
126,7560,1,5488,1,1,1.0
127,3087,1,18847,1,1,1.0
128,29206,1,25712,1,1,1.0
129,4485,0,608,10,12,11.0
130,40764,0,29777,32175,2221,17198.0
131,13128,0,959,37361,39,18700.0
132,14092,1,7130,1,1,1.0
133,40765,0,18,39129,13793,26461.0
134,37609,0,25129,11616,1456,6536.0
135,3268,1,10028,1,1,1.0
136,40766,0,35564,29584,31358,30471.0
137,15729,1,12999,1,4,2.5
138,35258,4,25396,17,15,16.0
139,38187,1,29741,1,1,1.0
140,40767,0,15247,35853,29477,32665.0
141,1678,7,30089,2,11390,5696.0
142,27131,1,17012,1,1,1.0
143,15936,0,23068,1,1,1.0
144,7803,1,13968,3,7,5.0
145,40572,0,32910,28952,16019,22485.5
146,14004,0,25065,2,3,2.5
147,32733,0,248,39928,727,20327.5
148,30194,0,7722,37917,76,18996.5
149,23606,0,4877,127,9,68.0
150,30622,0,2318,2,1,1.5
151,3443,1,12083,1,1,1.0
152,4423,0,24850,41,25,33.0
153,1038,4,40447,1,75,38.0
154,23751,4,8080,2,33,17.5
155,25625,5,2176,2344,1,1172.5
156,29637,0,28168,54,29,41.5
157,19621,0,11241,2,1,1.5
158,785,7,11761,6,499,252.5
159,17924,0,7315,17956,793,9374.5
160,13300,0,11301,565,85,325.0
161,34851,4,31118,3,6,4.5
162,20006,0,608,32827,12,16419.5
163,40242,0,24346,33113,17453,25283.0
164,26644,1,16054,1,1,1.0
165,8110,0,12168,22,6,14.0
166,22455,6,27199,15093,17252,16172.5
167,7288,1,36878,1,1,1.0
168,40768,0,1784,29061,98,14579.5
169,27441,0,25270,38290,33733,36011.5
170,12380,1,20717,1,1,1.0
171,176,1,25906,180,4,92.0
172,40769,0,10981,28138,18362,23250.0
173,24894,0,7247,3,1,2.0
174,17047,0,13439,25808,3507,14657.5
175,40770,0,3005,31707,957,16332.0
176,12740,4,40747,39992,16496,28244.0
177,16545,1,14634,1,1,1.0
178,4313,1,3457,1,1,1.0
179,1482,0,13752,11,84,47.5
180,28721,1,22741,1,1,1.0
181,3761,0,8987,8673,16298,12485.5
182,7280,1,26118,1,1,1.0
183,38386,0,1904,1,1,1.0
184,38875,0,2318,1187,2,594.5
185,6607,1,11157,1,1,1.0
186,637,6,40404,66,1389,727.5
187,5767,4,21704,1,1,1.0
188,3432,4,7926,37,227,132.0
189,3509,0,3407,24,1,12.5
190,35086,0,1929,2,1,1.5
191,24287,1,17938,1,1,1.0
192,9673,1,8487,1,2,1.5
193,3814,1,3548,1,1,1.0
194,23744,0,296,337,3,170.0
195,36798,0,51,376,4,190.0
196,20051,1,20050,1,1,1.0
197,20861,1,5558,1,1,1.0
198,26868,0,6233,2,1,1.5
199,37434,0,917,28843,35,14439.0
200,20402,0,16155,2268,839,1553.5
201,30004,0,2482,20,2,11.0
202,39024,0,29467,12344,8193,10268.5
203,36561,5,129,19872,1,9936.5
204,406,1,1287,1,1,1.0
205,18612,4,33576,9,51,30.0
206,5940,0,532,1,1,1.0
207,40771,0,10613,23649,18056,20852.5
208,29184,1,22723,1,1,1.0
209,6386,0,26454,34564,52,17308.0
210,3277,1,37105,1,1,1.0
211,31630,0,33081,40931,11152,26041.5
212,9757,0,608,5813,14,2913.5
213,1354,1,1353,1,1,1.0
214,4940,6,40772,66,22111,11088.5
215,24366,1,7539,1,1,1.0
216,9683,6,40773,26527,23807,25167.0
217,33864,0,13576,267,18,142.5
218,28351,1,685,1,1,1.0
219,8053,1,32295,1,1,1.0
220,8643,0,1819,15,3,9.0
221,27467,0,31416,40714,693,20703.5
222,464,1,3675,1,1,1.0
223,26224,0,2318,336,4,170.0
224,4006,1,7203,1,1,1.0
225,1307,1,11050,1,1,1.0
226,10097,6,15251,2634,5067,3850.5
227,23083,0,26718,9754,20145,14949.5
228,21673,0,26120,2651,1796,2223.5
229,24650,0,27939,37011,9896,23453.5
230,38457,1,9568,1,1,1.0
231,27178,0,2497,35195,3,17599.0
232,5305,1,1,1,1,1.0
233,12784,4,1630,1,2,1.5
234,25315,1,20655,1,1,1.0
235,931,0,2275,36957,218,18587.5
236,14758,0,9787,38764,23,19393.5
237,36898,0,1686,6544,25,3284.5
238,40774,0,16369,33819,13149,23484.0
239,17226,1,10110,1,1,1.0
240,27870,2,2023,11,3,7.0
241,16554,1,29212,2,1,1.5
242,36825,0,20796,1,2,1.5
243,5335,5,9988,35710,7340,21525.0
244,1864,4,9221,1,117,59.0
245,12378,1,3604,1,1,1.0
246,9895,1,13428,1,1,1.0
247,15667,1,15666,1,1,1.0
248,2507,3,4435,121,1287,704.0
249,20071,4,20803,1,12,6.5
250,20849,1,14778,1,1,1.0
251,13053,1,24622,1,1,1.0
252,19366,0,20234,4117,3632,3874.5
253,35882,2,2524,503,229,366.0
254,8199,0,15331,7,1,4.0
255,19502,1,12706,1,1,1.0
256,11732,1,7659,1,1,1.0
257,12815,4,27688,3,266,134.5
258,26871,0,2084,61,1843,952.0
259,4955,6,15531,1,3,2.0
260,8178,1,11153,1,1,1.0
261,2181,6,20785,394,631,512.5
262,23792,0,30977,13059,14,6536.5
263,4102,4,38587,8,269,138.5
264,40775,0,35896,25164,27970,26567.0
265,6696,1,21296,1,1,1.0
266,3303,0,10707,2527,57,1292.0
267,17408,0,4099,26067,68,13067.5
268,23226,0,34449,40403,6133,23268.0
269,4136,1,4135,1,1,1.0
270,39465,0,16668,35853,10040,22946.5
271,16257,0,23562,1370,6960,4165.0
272,4227,6,32367,76,675,375.5
273,11490,2,2023,7,3,5.0
274,16679,1,16678,1,1,1.0
275,1122,9,23212,2,2,2.0
276,1678,7,18000,1,231,116.0
277,7532,1,7531,1,1,1.0
278,29273,1,14570,1,1,1.0
279,5949,0,3779,25137,55,12596.0
280,23795,2,2580,1,1,1.0
281,15250,5,2644,1,1,1.0
282,4951,1,5069,1,1,1.0
283,7948,1,8993,1,1,1.0
284,3755,1,18943,1,1,1.0
285,25065,0,4789,3245,4,1624.5
286,17857,1,11523,1,1,1.0
287,36099,1,14931,2,3,2.5
288,6924,4,37669,4,1078,541.0
289,30696,4,40310,395,10135,5265.0
290,5259,0,9217,20582,32,10307.0
291,20159,4,23395,109,7312,3710.5
292,3882,4,10151,35,35,35.0
293,8811,0,2340,6617,6,3311.5
294,19066,6,13595,9967,27729,18848.0
295,2887,0,2938,1,1,1.0
296,25015,4,28828,28883,2815,15849.0
297,3850,0,160,33,1,17.0
298,30234,0,2731,21,1,11.0
299,46,0,14274,2128,579,1353.5
300,14834,1,5110,4,1,2.5
301,29358,0,2687,1,1,1.0
302,33543,0,40596,3545,23621,13583.0
303,172,4,7119,322,35803,18062.5
304,17939,1,17938,1,1,1.0
305,21326,1,23555,1,1,1.0
306,21406,0,608,27723,5,13864.0
307,2173,6,38083,1,4,2.5
308,31958,5,914,793,1,397.0
309,33947,4,39713,228,2106,1167.0
310,18377,3,4166,2,1,1.5
311,34858,0,18783,37416,3119,20267.5
312,3968,1,5813,1,1,1.0
313,36714,0,38851,40,8610,4325.0
314,30857,0,30511,8511,2442,5476.5
315,1365,1,15439,1,1,1.0
316,39987,0,81,14,1,7.5
317,5785,0,26217,24,21,22.5
318,16634,0,9747,877,13,445.0
319,36078,1,7833,1,1,1.0
320,32975,0,9558,13,46,29.5
321,22353,1,15922,1,1,1.0
322,1604,1,6991,1,1,1.0
323,2547,1,14925,1,1,1.0
324,14212,0,14737,1,2,1.5
325,4130,0,3621,7,3,5.0
326,10319,4,33522,19,6695,3357.0
327,27683,1,39142,1,1,1.0
328,16503,1,110,1,1,1.0
329,40776,0,5310,16086,842,8464.0
330,1913,6,25274,41,119,80.0
331,33711,5,19257,1,1,1.0
332,32197,1,22383,2,2,2.0
333,23062,1,12031,1,1,1.0
334,26578,0,239,8520,12,4266.0
335,2069,1,15760,1,1,1.0
336,40777,0,608,30095,2,15048.5
337,33594,2,121,855,13,434.0
338,22182,1,3014,1,1,1.0
339,8080,4,23312,10,135,72.5
340,31096,1,15639,1,1,1.0
341,36945,0,296,564,3,283.5
342,13398,0,71,23,8,15.5
343,20939,0,2215,1,1,1.0
344,7946,1,1765,1,1,1.0
345,1947,0,1249,254,7,130.5
346,22728,1,16506,1,1,1.0
347,3254,0,2886,8021,904,4462.5
348,18890,4,28071,17,168,92.5
349,24803,4,28831,5,17,11.0
350,12939,1,23279,1,1,1.0
351,13702,1,12070,1,1,1.0
352,27600,0,7589,22760,4,11382.0
353,15497,1,2938,1,1,1.0
354,24117,1,1225,1,1,1.0
355,1110,0,20337,23,11,17.0
356,354,4,36395,1,3,2.0
357,24159,0,12803,8508,2189,5348.5
358,26948,2,3620,393,11,202.0
359,37272,0,7800,1175,28,601.5
360,23037,4,3762,18,147,82.5
361,33783,2,1326,289,5,147.0
362,26315,0,19366,1,1,1.0
363,18160,0,1200,11,8,9.5
364,23552,1,10327,1,1,1.0
365,40037,0,19153,29903,1757,15830.0
366,7751,0,3712,35013,147,17580.0
367,26351,6,25426,3410,13699,8554.5
368,6974,6,17672,6,126,66.0
369,19506,1,15393,1,1,1.0
370,32325,0,17590,420,26,223.0
371,40778,2,26169,22443,12755,17599.0
372,36197,4,29170,5,2,3.5
373,8023,1,21296,1,1,1.0
374,1264,1,22448,1,1,1.0
375,40779,2,1646,11056,9058,10057.0
376,40780,0,379,31574,7902,19738.0
377,14490,1,12757,1,1,1.0
378,34243,0,1244,47,1,24.0
379,40781,0,4921,28666,4801,16733.5
380,9372,1,1508,1,1,1.0
381,2261,4,18565,1,3,2.0
382,40782,2,1646,6982,8665,7823.5
383,5771,4,39949,1,53,27.0
384,28826,1,3712,1,1,1.0
385,13951,1,3521,1,1,1.0
386,18299,1,274,1,1,1.0
387,15954,1,34113,1,1,1.0
388,33081,0,3606,634,1591,1112.5
389,17141,0,21055,1,1,1.0
390,13878,1,26428,1,1,1.0
391,35918,0,391,1,1,1.0
392,39002,1,39001,1,1,1.0
393,6286,1,7865,1,1,1.0
394,4532,1,26446,1,1,1.0
395,11891,5,16320,26604,734,13669.0
396,13955,1,11289,1,1,1.0
397,1592,1,17240,1,1,1.0
398,15523,0,2604,4116,2,2059.0
399,12623,1,6107,1,1,1.0
400,22297,1,8322,1,1,1.0
401,28595,0,608,20271,21,10146.0
402,13968,1,7803,4,2,3.0
403,4547,1,21674,1,1,1.0
404,7982,1,20572,1,1,1.0
405,31376,2,743,1,1,1.0
406,39780,0,2807,687,2,344.5
407,28371,2,121,993,12,502.5
408,15011,0,1542,142,2,72.0
409,10421,1,10420,1,1,1.0
410,26009,0,265,36,2,19.0
411,11480,2,1534,5,5,5.0
412,40783,0,4407,35001,19861,27431.0
413,8464,1,8424,1,1,1.0
414,23763,1,3300,1,1,1.0
415,24479,1,23586,1,1,1.0
416,28656,0,21,2,1,1.5
417,6493,0,3567,1245,5,625.0
418,21912,0,22347,19,4,11.5
419,24178,1,9908,1,1,1.0
420,22121,0,351,1,1,1.0
421,25316,1,746,1,1,1.0
422,3063,1,4791,1,2,1.5
423,36889,0,883,51,2,26.5
424,25017,9,18392,2,2,2.0
425,40784,0,14144,30681,6404,18542.5
426,3408,6,8243,1,2,1.5
427,10233,4,38705,1,14,7.5
428,36048,6,18704,38557,11644,25100.5
429,1962,1,1961,1,1,1.0
430,11585,3,21329,2,8,5.0
431,32391,1,11972,1,1,1.0
432,31739,4,18679,23,75,49.0
433,40785,0,608,24679,1,12340.0
434,26785,1,7703,1,1,1.0
435,20520,1,6788,1,1,1.0
436,14834,1,8390,1,1,1.0
437,11565,1,12441,1,1,1.0
438,19922,0,8858,10,5,7.5
439,15795,6,39521,36392,3721,20056.5
440,18943,1,30961,1,1,1.0
441,840,8,19493,9,4,6.5
442,26662,0,7523,28506,2394,15450.0
443,26756,0,9311,23386,54,11720.0
444,12636,1,24788,1,1,1.0
445,20784,1,387,13053,11335,12194.0
446,25514,2,121,594,4,299.0
447,12153,3,19756,1,5,3.0
448,13239,0,284,14,1,7.5
449,26984,1,38840,1,1,1.0
450,9435,1,13227,1,1,1.0
451,23798,1,23297,28,22,25.0
452,4425,0,9880,2,3,2.5
453,17011,3,17169,4,1,2.5
454,20341,2,121,625,5,315.0
455,7442,1,23836,1,1,1.0
456,17432,1,30826,1,1,1.0
457,11988,4,31236,28,575,301.5
458,10121,0,248,26349,452,13400.5
459,1444,0,9048,21102,8,10555.0
460,785,8,6770,1,38286,19143.5
461,6375,1,8324,1,1,1.0
462,37317,0,6230,40892,26404,33648.0
463,4385,0,4940,74,8,41.0
464,10713,4,2207,12,78,45.0
465,40786,0,1672,16954,218,8586.0
466,28472,5,10737,14660,80,7370.0
467,21537,0,1027,9,1,5.0
468,1118,5,172,8177,1,4089.0
469,39579,4,25695,11,21429,10720.0
470,12699,0,2137,1,1,1.0
471,27906,0,19986,31214,3619,17416.5
472,30297,1,3771,1,1,1.0
473,39950,0,2362,5,1,3.0
474,16469,0,178,1,5,3.0
475,31063,0,2110,161,2,81.5
476,7272,1,33016,1,1,1.0
477,39272,0,12035,2,1,1.5
478,11022,6,27914,7,236,121.5
479,40787,0,5243,34100,20987,27543.5
480,18271,0,3443,25,2,13.5
481,40788,2,593,14664,43,7353.5
482,40548,0,16045,16,3117,1566.5
483,20767,0,239,133,2,67.5
484,758,1,10360,1,1,1.0
485,34053,2,121,918,7,462.5
486,3223,0,3161,6086,1,3043.5
487,5881,1,18355,1,1,1.0
488,38969,0,16196,20,87,53.5
489,29347,0,1461,24006,651,12328.5
490,1650,1,16394,560,25964,13262.0
491,9952,1,37466,1,1,1.0
492,2245,0,2918,80,9,44.5
493,32727,1,24872,1,1,1.0
494,39701,0,5987,37791,10081,23936.0
495,15176,1,18854,1,1,1.0
496,24327,0,3027,26699,146,13422.5
497,23190,1,13002,1,1,1.0
498,5729,1,20226,1,1,1.0
499,8274,1,8999,1,1,1.0
500,8511,1,31347,1,1,1.0
501,21811,0,278,22,1,11.5
502,511,0,15897,166,481,323.5
503,15736,0,1677,198,7,102.5
504,29445,1,1550,1,1,1.0
505,18936,4,39578,10,15,12.5
506,34932,2,14540,2,1,1.5
507,647,1,6311,1,1,1.0
508,33210,6,17250,3907,90,1998.5
509,9637,5,1981,3,1,2.0
510,11643,3,3908,747,4750,2748.5
511,30998,1,7774,1,1,1.0
512,16669,2,916,16,1,8.5
513,7495,0,883,25,2,13.5
514,21737,0,2589,35511,15,17763.0
515,3167,1,6502,1,1,1.0
516,32383,0,427,2,1,1.5
517,25046,2,121,116,7,61.5
518,16023,0,4958,2,1,1.5
519,5777,4,4318,1,3,2.0
520,19086,6,12484,1,1,1.0
521,12201,4,22304,29,328,178.5
522,10786,1,14577,1,1,1.0
523,20175,0,7143,27,35,31.0
524,1205,1,23424,1,1,1.0
525,34239,0,239,2612,7,1309.5
526,35226,0,37189,67,46,56.5
527,19169,1,25362,1,1,1.0
528,14940,1,12227,1,1,1.0
529,2813,0,3170,3,6,4.5
530,35238,1,8601,1,1,1.0
531,36661,1,39486,1,1,1.0
532,15364,0,4369,34419,8,17213.5
533,17745,5,774,184,2,93.0
534,23613,4,28865,1,8,4.5
535,6782,5,5167,38486,9,19247.5
536,40789,0,25921,25339,30746,28042.5
537,20079,0,4369,14537,267,7402.0
538,18492,6,36549,1,2,1.5
539,864,1,14562,1,1,1.0
540,4521,1,25708,1,1,1.0
541,10559,1,10558,1,1,1.0
542,3083,0,26431,39536,1723,20629.5
543,5974,0,9758,1073,93,583.0
544,19,0,29519,15,3,9.0
545,38094,4,40790,22824,12651,17737.5
546,36200,0,5055,22872,20839,21855.5
547,204,1,3048,1,1,1.0
548,40791,0,11084,23304,6438,14871.0
549,33754,1,5275,1,1,1.0
550,32,4,24489,1,208,104.5
551,12319,4,14836,1,15,8.0
552,27811,2,10916,14,8,11.0
553,15792,0,3763,121,3,62.0
554,8019,1,30805,1,1,1.0
555,35060,0,5892,18,2,10.0
556,1678,7,35669,1,652,326.5
557,11125,4,10606,49,11,30.0
558,25276,1,3926,1,1,1.0
559,13830,1,7308,1,1,1.0
560,1366,0,29,2,2,2.0
561,19987,4,11397,49,5203,2626.0
562,38369,0,51,985,4,494.5
563,4506,1,9454,1,1,1.0
564,6037,0,39187,6978,6792,6885.0
565,2381,2,12273,1,1,1.0
566,6513,0,650,605,478,541.5
567,21168,1,10097,1,1,1.0
568,40792,0,9525,33052,9874,21463.0
569,30839,1,10851,1,1,1.0
570,21181,5,232,7,3,5.0
571,2173,6,18659,1599,168,883.5
572,38752,0,728,4044,12,2028.0
573,8716,6,31315,3,4,3.5
574,24013,1,23715,1,1,1.0
575,36734,5,985,16,2,9.0
576,12641,0,39,123,2,62.5
577,1398,0,19101,40337,11435,25886.0
578,13758,1,29291,1,1,1.0
579,4555,0,1115,28984,617,14800.5
580,39750,6,18050,31073,1771,16422.0
581,11789,1,24319,2,1,1.5
582,7072,1,9237,1,2,1.5
583,25660,5,4520,765,2,383.5
584,38151,0,7155,28232,368,14300.0
585,5768,0,1444,7995,257,4126.0
586,39121,5,172,2686,1,1343.5
587,4453,6,7580,47,19783,9915.0
588,29,1,11186,1,1,1.0
589,40793,0,608,23087,1,11544.0
590,35764,0,14617,244,6,125.0
591,4608,0,3699,70,3,36.5
592,8852,0,7403,12569,1066,6817.5
593,193,6,11869,1,1,1.0
594,19842,4,22836,4,153,78.5
595,21930,1,21045,1,1,1.0
596,5745,1,14074,1,1,1.0
597,9428,1,8999,1,1,1.0
598,26613,1,9037,1,1,1.0
599,7396,0,39,1,1,1.0
600,24578,3,23111,2,4,3.0
601,21061,1,25626,1,1,1.0
602,24011,0,12474,40804,36155,38479.5
603,13829,1,16710,1,1,1.0
604,12211,0,6042,30773,32,15402.5
605,13978,1,2276,1,1,1.0
606,29422,2,1136,13,2,7.5
607,39294,4,26572,13622,26652,20137.0
608,33294,0,3229,3,1,2.0
609,6633,7,12050,2,19071,9536.5
610,16200,0,1852,760,9,384.5
611,19710,6,10760,6,1,3.5
612,32734,1,3419,1,1,1.0
613,4779,1,14955,1,1,1.0
614,3716,1,1998,1,1,1.0
615,2915,1,12159,1,1,1.0
616,522,1,21041,1,1,1.0
617,31153,0,36722,28599,38881,33740.0
618,7592,1,9560,1,1,1.0
619,5144,4,4318,2,10,6.0
620,2035,1,8589,1,1,1.0
621,4666,1,4665,1,1,1.0
622,6144,1,19664,1,1,1.0
623,28456,2,1773,9,1,5.0
624,18213,1,18982,1,1,1.0
625,18716,0,37537,34979,251,17615.0
626,6882,9,10563,2,2,2.0
627,332,0,1287,5,3,4.0
628,40794,0,32275,19473,7215,13344.0
629,19296,1,6611,1,1,1.0
630,16065,0,36140,2,7,4.5
631,32071,1,23898,1,1,1.0
632,37285,0,184,13,1,7.0
633,1190,6,31657,2,7,4.5
634,17492,1,20700,1,1,1.0
635,16074,0,18268,1,1,1.0
636,14746,1,23603,15,12,13.5
637,7078,6,36019,15,2935,1475.0
638,4225,1,11780,1,1,1.0
639,754,1,2375,1,1,1.0
640,1823,7,36030,12,22,17.0
641,6054,0,4123,136,7,71.5
642,40735,5,774,20991,21,10506.0
643,3215,0,7911,1,5,3.0
644,16802,1,8850,1,1,1.0
645,1076,1,1075,1,1,1.0
646,18470,1,18469,1,1,1.0
647,7673,1,8629,1,1,1.0
648,8644,1,14101,1,1,1.0
649,493,0,1629,966,5,485.5
650,2736,4,33515,1,15,8.0
651,40795,0,10090,34809,1346,18077.5
652,35179,0,19119,28210,31,14120.5
653,28508,2,3843,2,2,2.0
654,25746,0,11870,20803,22316,21559.5
655,26637,6,24424,10390,24629,17509.5
656,15305,5,2978,29662,1,14831.5
657,14631,0,3275,195,74,134.5
658,39736,1,21554,1,1,1.0
659,8260,0,7895,12,1,6.5
660,36792,1,37816,1,1,1.0
661,40796,2,3317,15665,17,7841.0
662,11856,1,2643,1,1,1.0
663,8104,1,4274,1,1,1.0
664,2736,4,34726,1,27,14.0
665,9749,1,13574,1,1,1.0
666,40797,0,19420,33898,10887,22392.5
667,15231,0,532,1,1,1.0
668,24056,0,9777,14622,16458,15540.0
669,32748,2,743,851,3,427.0
670,12866,6,7036,3,2,2.5
671,19409,4,36350,207,543,375.0
672,840,6,30428,308,1156,732.0
673,28857,0,706,211,11,111.0
674,8487,1,7998,1,1,1.0
675,19163,0,18538,8,3,5.5
676,28721,0,15897,1,1,1.0
677,6989,0,2604,6486,265,3375.5
678,16614,1,8351,1,1,1.0
679,29143,0,278,1,1,1.0
680,24052,1,24051,1,1,1.0
681,29706,4,499,186,3,94.5
682,34810,9,22728,2,2,2.0
683,40798,0,38876,30116,14350,22233.0
684,26283,6,40443,10597,34254,22425.5
685,32794,0,18895,16,5,10.5
686,17745,2,1137,409,3,206.0
687,26122,4,31544,8,57,32.5
688,14588,2,121,7,1,4.0
689,17880,1,20417,1,1,1.0
690,20434,0,21190,507,2278,1392.5
691,13327,6,22210,6872,4,3438.0
692,40799,0,5636,34547,26026,30286.5
693,14768,6,24252,4,2,3.0
694,4185,1,13829,1,1,1.0
695,33324,0,284,20,1,10.5
696,39131,0,284,42,1,21.5
697,33742,0,9048,14688,114,7401.0
698,9578,0,473,7573,198,3885.5
699,20196,1,21248,1,1,1.0
700,6765,1,27335,1,1,1.0
701,12725,1,21889,1,1,1.0
702,19754,0,4059,103,3,53.0
703,9461,4,12081,1,1,1.0
704,8574,0,5381,19,5,12.0
705,3408,8,38801,2,40245,20123.5
706,36608,0,123,12119,1434,6776.5
707,516,0,292,2,1,1.5
708,13283,1,2720,2,1,1.5
709,16201,1,16200,1,1,1.0
710,21810,4,25015,27,1258,642.5
711,34387,1,26855,1,1,1.0
712,37173,4,10091,39471,35315,37393.0
713,19951,0,20010,13851,191,7021.0
714,40800,0,28344,21691,23062,22376.5
715,24652,0,26678,299,21,160.0
716,26647,1,3407,1,1,1.0
717,27632,0,31556,289,3,146.0
718,8336,6,2824,2667,904,1785.5
719,14255,1,19144,1,1,1.0
720,20014,0,14262,12624,8,6316.0
721,31050,2,121,614,6,310.0
722,40801,0,16573,30553,10793,20673.0
723,2360,1,4933,2,1,1.5
724,40802,0,39415,23927,25860,24893.5
725,19986,1,16852,1,1,1.0
726,30541,0,22903,7847,2416,5131.5
727,20618,1,9942,1,1,1.0
728,38150,0,712,33655,2,16828.5
729,7684,1,586,1,1,1.0
730,25109,0,7757,18395,149,9272.0
731,12013,0,296,36,2,19.0
732,40803,0,5646,34333,11954,23143.5
733,35081,1,28378,1,1,1.0
734,29649,0,11732,36099,2082,19090.5
735,39026,0,29817,39401,21257,30329.0
736,13903,6,32368,317,549,433.0
737,30745,1,37402,1,1,1.0
738,3499,1,20417,1,1,1.0
739,10159,1,38458,1,1,1.0
740,27696,1,6690,1,1,1.0
741,16732,0,10532,14291,254,7272.5
742,6916,0,19429,794,463,628.5
743,10276,1,9887,1,1,1.0
744,4800,1,9900,1,1,1.0
745,17182,1,2190,1,1,1.0
746,4461,0,19310,12538,378,6458.0
747,40804,0,1311,34288,2193,18240.5
748,20809,4,32820,19,3819,1919.0
749,1046,7,18788,1,24174,12087.5
750,37226,0,11964,11570,64,5817.0
